,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linel1,lineray1,lineray2,linedunk,lineadj,lineavgadj,linegabe
1016,1013,"Thu, Mar 23, 2006",Box Score,Minnesota Timberwolves,82,New Jersey Nets,86,,,2006-03-23 00:00:00,86,82,3/23/2006,New Jersey,Minnesota,7,6.07,5.74,6.97,4.56,7.5,4.47,9.3,3.7,4.59,4.61,.,.,8.9,7.29,7.33,-0.15
1017,1014,"Thu, Mar 23, 2006",Box Score,Houston Rockets,93,New Orleans/Oklahoma City Hornets,92,,,2006-03-23 00:00:00,92,93,3/23/2006,New orleans,Houston,6,3.26,4.81,5.74,3.85,5.5,1.67,4.7,2.3,-0.95,-0.86,.,.,5.5,5.15,1.51,-1.6
1018,1015,"Thu, Mar 23, 2006",Box Score,Portland Trail Blazers,108,Phoenix Suns,125,,,2006-03-23 00:00:00,125,108,3/23/2006,Phoenix,Portland,16.5,15.53,15.18,13.3,18.21,16,13.88,16.7,11.2,17.99,18.03,.,.,17.4,19.52,18.07,6.38
1019,1016,"Thu, Mar 23, 2006",Box Score,Washington Wizards,109,Utah Jazz,97,,,2006-03-23 00:00:00,97,109,3/23/2006,Utah,Washington,2.5,0.01,1.91,3.58,0.13,2,-1.4,3.1,0.9,-4.82,-4.76,.,.,-1.4,2.16,-0.66,-6.21
1020,1017,"Fri, Mar 24, 2006",Box Score,New Orleans/Oklahoma City Hornets,82,Chicago Bulls,96,,,2006-03-24 00:00:00,96,82,3/24/2006,Chicago,New orleans,6,4.85,2.21,1.15,3.28,6,.,7.8,2.6,8.28,8.4,.,.,6,5.83,5.66,-3.5
1021,1018,"Fri, Mar 24, 2006",Box Score,Boston Celtics,82,Cleveland Cavaliers,94,,,2006-03-24 00:00:00,94,82,3/24/2006,Cleveland,Boston,6,4.78,7.35,7.5,7.33,6,.,5.9,4.4,-0.08,0.06,.,.,3.6,5.89,5.15,1.88
1022,1019,"Fri, Mar 24, 2006",Box Score,Seattle SuperSonics,104,Denver Nuggets,117,,,2006-03-24 00:00:00,117,104,3/24/2006,Denver,Seattle,8.5,8.32,8.73,8.02,9.69,9,.,10.5,5.6,8.29,8.32,.,.,7.8,10.11,10.32,1.37
1023,1020,"Fri, Mar 24, 2006",Box Score,Detroit Pistons,75,Indiana Pacers,72,,,2006-03-24 00:00:00,72,75,3/24/2006,Indiana,Detroit,-3.5,-1.5,-3.18,-4.77,-1.82,-3.5,.,0.7,-1.9,-0.59,-1.21,.,.,-0.6,-1.35,0.05,-9.4
1024,1021,"Fri, Mar 24, 2006",Box Score,Milwaukee Bucks,96,Los Angeles Lakers,101,,,2006-03-24 00:00:00,101,96,3/24/2006,LA Lakers,Milwaukee,5.5,6.26,5.25,4.52,6.0,5.5,.,8.8,4.3,7.24,7.37,.,.,6.7,5.39,6.35,-0.85
1025,1022,"Fri, Mar 24, 2006",Box Score,Charlotte Bobcats,93,Miami Heat,114,,,2006-03-24 00:00:00,114,93,3/24/2006,Miami,Charlotte,11,11.02,12.09,13.58,10.93,13,.,13.7,8.4,10.21,10.18,.,.,9.3,9.81,11.36,3.99
1026,1023,"Fri, Mar 24, 2006",Box Score,Memphis Grizzlies,91,New York Knicks,75,,,2006-03-24 00:00:00,75,91,3/24/2006,New York,Memphis,-5,-6.19,-5.87,-5.2,-6.6,-5.5,.,-4.1,-4.3,-9.26,-8.02,.,.,-7.7,-6.38,-7.61,-8.96
1027,1023,"Fri, Mar 24, 2006",Box Score,Memphis Grizzlies,91,New York Knicks,75,,,2006-03-24 00:00:00,75,91,3/24/2006,New York,Memphis,-5,-6.19,-5.87,-5.2,-6.6,-5.5,.,-4.1,-4.3,-9.26,-8.02,.,.,-7.7,-6.38,-7.61,-8.96
1028,1024,"Fri, Mar 24, 2006",Box Score,Orlando Magic,102,Philadelphia 76ers,86,,,2006-03-24 00:00:00,86,102,3/24/2006,Philadelphia,Orlando,6,4.82,4.96,6.3,3.61,6,.,5.3,3.2,3.41,3.49,.,.,7.1,5.56,5.46,-2.07
1029,1025,"Fri, Mar 24, 2006",Box Score,San Antonio Spurs,98,Portland Trail Blazers,79,,,2006-03-24 00:00:00,79,98,3/24/2006,Portland,San Antonio,-11,-10.55,-10.43,-9.81,-11.66,-11,.,-7.9,-7.4,-15.01,-14.88,.,.,-11.5,-10.45,-10.66,-13.5
1030,1026,"Fri, Mar 24, 2006",Box Score,Minnesota Timberwolves,77,Toronto Raptors,97,,,2006-03-24 00:00:00,97,77,3/24/2006,Toronto,Minnesota,4.5,2.75,1.77,1.4,1.95,5,1.68,5.7,1.1,2.59,2.65,.,.,4.8,5.5,3.96,-3.83
1031,1027,"Sat, Mar 25, 2006",Box Score,Dallas Mavericks,98,Atlanta Hawks,83,,,2006-03-25 00:00:00,83,98,3/25/2006,Atlanta,Dallas,-6.5,-6.24,-7.78,-9.03,-6.96,-7.5,-7.82,-4.6,-5.7,-4.04,-3.96,.,.,-5.5,-6.37,-6.21,-13.25
1032,1028,"Sat, Mar 25, 2006",Box Score,Washington Wizards,101,Los Angeles Clippers,116,,,2006-03-25 00:00:00,116,101,3/25/2006,LA Clippers,Washington,4,4.04,5.62,6.0,5.24,4.5,2.05,6.5,3.4,3.32,3.37,.,.,1.8,4.04,4.38,-1.63
1033,1029,"Sat, Mar 25, 2006",Box Score,Denver Nuggets,96,Phoenix Suns,107,,,2006-03-25 00:00:00,107,96,3/25/2006,Phoenix,Denver,9,5.64,7.16,6.24,8.43,9,5.68,7.0,5.4,3.44,3.5,.,.,3.3,10.3,6.96,2.17
1034,1030,"Sat, Mar 25, 2006",Box Score,Sacramento Kings,91,Utah Jazz,89,,,2006-03-25 00:00:00,89,91,3/25/2006,Utah,Sacramento,0,-1.47,1.28,2.63,-0.18,-1.5,-2.28,-1.0,0,-7.56,-7.53,.,.,-1.9,-1.43,-3.15,-6.43
1035,1031,"Sun, Mar 26, 2006",Box Score,Chicago Bulls,101,Boston Celtics,97,,,2006-03-26 00:00:00,97,101,3/26/2006,Boston,Chicago,4.5,3.51,3.24,2.62,3.8,5,1.04,3.8,1.4,4.81,4.84,.,.,7.1,4.5,3.71,-3.78
1036,1032,"Sun, Mar 26, 2006",Box Score,New Jersey Nets,79,Detroit Pistons,74,,,2006-03-26 00:00:00,74,79,3/26/2006,Detroit,New Jersey,7.5,7.22,9.76,10.05,9.7,8,5.7,7.5,6.4,6.1,6.92,.,.,5.1,7.55,6.8,3.49
1037,1033,"Sun, Mar 26, 2006",Box Score,Cleveland Cavaliers,104,Houston Rockets,102,OT,,2006-03-26 00:00:00,102,104,3/26/2006,Houston,Cleveland,-5,0.07,-0.51,0.24,-1.34,-4.5,-0.75,2.8,0.1,1.66,1.59,.,.,-2.2,-6,-0.25,-7.73
1038,1034,"Sun, Mar 26, 2006",Box Score,Philadelphia 76ers,79,Indiana Pacers,92,,,2006-03-26 00:00:00,92,79,3/26/2006,Indiana,Philadelphia,5,5.36,6.24,4.7,7.9,5,4.86,8.1,4.3,3.14,3.25,.,.,4.5,7.08,6.73,0.23
1039,1035,"Sun, Mar 26, 2006",Box Score,New Orleans/Oklahoma City Hornets,94,Los Angeles Lakers,105,,,2006-03-26 00:00:00,105,94,3/26/2006,LA Lakers,New orleans,7.5,7.64,5.01,3.96,6.1,7.5,4.92,10.0,4.3,11.92,12.04,.,.,12.3,7.66,8.44,-0.89
1040,1036,"Sun, Mar 26, 2006",Box Score,Charlotte Bobcats,95,Memphis Grizzlies,102,,,2006-03-26 00:00:00,102,95,3/26/2006,Memphis,Charlotte,10.5,11.93,11.65,12.21,11.36,11,9.64,13.9,8,13.03,12.91,.,.,15.4,10.53,12.44,2.96
1041,1037,"Sun, Mar 26, 2006",Box Score,Toronto Raptors,116,Milwaukee Bucks,125,OT,,2006-03-26 00:00:00,125,116,3/26/2006,Milwaukee,Toronto,4.5,3.82,5.15,6.53,3.94,4.5,1.41,4.2,2.7,3.94,3.96,.,.,4,1.68,0.47,-1.51
1042,1038,"Sun, Mar 26, 2006",Box Score,New York Knicks,94,Minnesota Timberwolves,98,,,2006-03-26 00:00:00,98,94,3/26/2006,Minnesota,New York,8,7.98,8.75,7.75,9.74,7.5,6.04,8.9,5.8,8.25,6.73,.,.,9.4,8.83,8.62,-2.15
1043,1039,"Sun, Mar 26, 2006",Box Score,Atlanta Hawks,101,Orlando Magic,108,,,2006-03-26 00:00:00,108,101,3/26/2006,Orlando,Atlanta,7,6.81,5.52,5.02,5.98,7,4.06,8.9,4.1,8.34,8.39,.,.,11.3,7.71,7.36,-3
1044,1040,"Sun, Mar 26, 2006",Box Score,Los Angeles Clippers,97,Portland Trail Blazers,83,,,2006-03-26 00:00:00,83,97,3/26/2006,Portland,LA Clippers,-6.5,-5.89,-5.3,-4.06,-7.17,-6,-7.23,-4.2,-4.1,-9.95,-9.86,.,.,-4.5,-6.4,-5.74,-7.93
1045,1041,"Sun, Mar 26, 2006",Box Score,Golden State Warriors,90,Sacramento Kings,83,,,2006-03-26 00:00:00,83,90,3/26/2006,Sacramento,Golden State,7,7.17,5.44,5.18,5.71,7.5,5.15,9.0,3.9,11.06,13.42,.,.,10.2,8.52,9.31,-0.6
1046,1042,"Sun, Mar 26, 2006",Box Score,San Antonio Spurs,102,Seattle SuperSonics,106,,,2006-03-26 00:00:00,106,102,3/26/2006,Seattle,San Antonio,-6.5,-5.8,-8.11,-7.59,-8.88,-6,-7.67,-4.2,-5.3,-5.15,-4.99,.,.,-1.8,-6.98,-5.98,-13.5
1047,1043,"Mon, Mar 27, 2006",Box Score,Washington Wizards,116,Golden State Warriors,98,,,2006-03-27 00:00:00,98,116,3/27/2006,Golden State,Washington,1,1.67,2.12,2.67,1.56,-1,-0.41,4.5,1.3,-0.15,-2.63,.,.,2.2,0.76,1.49,-5.05
1048,1044,"Mon, Mar 27, 2006",Box Score,Indiana Pacers,91,Miami Heat,96,,,2006-03-27 00:00:00,96,91,3/27/2006,Miami,Indiana,7,6.5,6.3,7.46,5.15,8,4.5,8.4,4.2,8.52,8.6,.,.,7.3,7.87,8.31,0.01
1049,1045,"Mon, Mar 27, 2006",Box Score,Phoenix Suns,72,New Jersey Nets,110,,,2006-03-27 00:00:00,110,72,3/27/2006,New Jersey,Phoenix,-4,-0.45,-0.88,0.62,-2.71,-2,-2.3,2.6,-1.2,-2.49,-2.39,.,.,2.3,-5.7,-1.15,-8.38
1050,1046,"Mon, Mar 27, 2006",Box Score,New Orleans/Oklahoma City Hornets,80,Utah Jazz,104,,,2006-03-27 00:00:00,104,80,3/27/2006,Utah,New orleans,7.5,3.43,2.36,2.35,2.33,6,1.62,5.1,1.8,3.83,3.88,.,.,7,6.55,3.1,-3.9
1051,1047,"Tue, Mar 28, 2006",Box Score,Atlanta Hawks,117,Charlotte Bobcats,125,,,2006-03-28 00:00:00,125,117,3/28/2006,Charlotte,Atlanta,3.5,3.77,3.84,2.59,4.77,3,1.8,4.9,2.3,4.74,4.87,.,.,5.3,3.87,3.1,-3
1052,1048,"Tue, Mar 28, 2006",Box Score,Orlando Magic,97,Chicago Bulls,93,,,2006-03-28 00:00:00,93,97,3/28/2006,Chicago,Orlando,5.5,4.27,5.16,5.49,4.86,5,3.6,6.8,3.6,1.85,1.97,.,.,3.7,5.86,5.22,-1.71
1053,1049,"Tue, Mar 28, 2006",Box Score,Dallas Mavericks,90,Detroit Pistons,97,,,2006-03-28 00:00:00,97,90,3/28/2006,Detroit,Dallas,5,3.18,4.82,4.21,5.16,5.5,1.14,4.0,2.6,2.22,3.07,.,.,2.9,5.24,2.95,-2.87
1054,1050,"Tue, Mar 28, 2006",Box Score,San Antonio Spurs,98,Los Angeles Clippers,87,,,2006-03-28 00:00:00,87,98,3/28/2006,LA Clippers,San Antonio,-2,-0.91,-1.54,-2.04,-1.08,-1.5,-1.95,1.3,-1,-1.47,-1.38,.,.,-0.1,-1.36,-0.82,-8.11
1055,1051,"Tue, Mar 28, 2006",Box Score,Seattle SuperSonics,98,Memphis Grizzlies,97,,,2006-03-28 00:00:00,97,98,3/28/2006,Memphis,Seattle,8,9.11,9.71,8.48,11.22,8,7.78,10.5,6.6,9.27,9.17,.,.,9.9,10.64,10.9,3.14
1056,1052,"Tue, Mar 28, 2006",Box Score,Phoenix Suns,110,Milwaukee Bucks,132,,,2006-03-28 00:00:00,132,110,3/28/2006,Milwaukee,Phoenix,-6,-1.98,-2.73,-1.84,-3.84,-6,-4.4,-0.8,-2.9,0.54,0.57,.,.,-0.6,-7.95,-3.57,-10.71
1057,1053,"Tue, Mar 28, 2006",Box Score,Washington Wizards,97,Sacramento Kings,84,,,2006-03-28 00:00:00,84,97,3/28/2006,Sacramento,Washington,8,4.08,3.46,3.72,3.18,8,1.83,5.9,2.5,6.84,6.93,.,.,4.6,8.79,5.19,-3.21
1058,1054,"Wed, Mar 29, 2006",Box Score,Indiana Pacers,93,Atlanta Hawks,94,,,2006-03-29 00:00:00,94,93,3/29/2006,Atlanta,Indiana,-6,-2.21,-3.01,-2.14,-3.92,-5.5,-4.09,-0.6,-2.4,-0.29,-0.22,.,.,-2,-5.42,-1.2,-6.96
1059,1055,"Wed, Mar 29, 2006",Box Score,Dallas Mavericks,94,Cleveland Cavaliers,107,,,2006-03-29 00:00:00,107,94,3/29/2006,Cleveland,Dallas,2,-0.31,0.19,-1.69,1.73,1,-2.1,0.5,-0.9,-1.18,-1.08,.,.,1.5,2.42,0.31,-7.9
1060,1056,"Wed, Mar 29, 2006",Box Score,Utah Jazz,115,Denver Nuggets,104,,,2006-03-29 00:00:00,104,115,3/29/2006,Denver,Utah,7.5,7.78,6.86,6.18,7.64,7,5.11,10.4,4.6,10.52,10.58,.,.,10,7.13,8.93,1.22
1061,1057,"Wed, Mar 29, 2006",Box Score,New Orleans/Oklahoma City Hornets,86,Golden State Warriors,85,,,2006-03-29 00:00:00,85,86,3/29/2006,Golden State,New orleans,6,5.21,3.0,2.06,3.99,6,2.76,7.4,2.6,8.55,6.85,.,.,9.1,5.43,5.56,-2.56
1062,1058,"Wed, Mar 29, 2006",Box Score,Seattle SuperSonics,87,Houston Rockets,115,,,2006-03-29 00:00:00,115,87,3/29/2006,Houston,Seattle,4,2.34,4.91,3.95,6.17,3,3.18,4.5,3.3,-3.23,-3.18,.,.,-1.5,3.4,1.63,-2.73
1063,1059,"Wed, Mar 29, 2006",Box Score,Orlando Magic,91,Minnesota Timberwolves,103,,,2006-03-29 00:00:00,103,91,3/29/2006,Minnesota,Orlando,6.5,2.84,4.97,4.72,5.2,5,1.76,3.3,2.9,0.73,0.77,.,.,1.3,6.31,3.35,-2.66
1064,1060,"Wed, Mar 29, 2006",Box Score,Memphis Grizzlies,74,New Jersey Nets,86,,,2006-03-29 00:00:00,86,74,3/29/2006,New Jersey,Memphis,5.5,2.26,2.63,3.57,1.7,5,0.97,6.0,1.5,-1.35,-1.07,.,.,3.4,5.12,2.65,-4.3
1065,1061,"Wed, Mar 29, 2006",Box Score,Boston Celtics,123,New York Knicks,98,,,2006-03-29 00:00:00,98,123,3/29/2006,New York,Boston,-3.5,-1.39,-1.23,-0.27,-2.13,-4,-3,0.3,-0.9,-1.64,-0.6,.,.,-2.1,-5.28,-3.13,-3.01
1066,1062,"Wed, Mar 29, 2006",Box Score,Detroit Pistons,101,Philadelphia 76ers,91,,,2006-03-29 00:00:00,91,101,3/29/2006,Philadelphia,Detroit,-4.5,-4.44,-6.3,-6.19,-6.66,-4.5,-5.65,-2.2,-4,-3.6,-4.29,.,.,-2.8,-4.75,-4.44,-13.25
1067,1063,"Wed, Mar 29, 2006",Box Score,Sacramento Kings,106,Portland Trail Blazers,90,,,2006-03-29 00:00:00,90,106,3/29/2006,Portland,Sacramento,-6,-5.53,-3.11,-1.69,-5.27,-5,-6.39,-3.5,-3,-12.57,-12.5,.,.,-6.3,-6.75,-6.08,-5.95
1068,1064,"Wed, Mar 29, 2006",Box Score,Miami Heat,98,Toronto Raptors,94,,,2006-03-29 00:00:00,94,98,3/29/2006,Toronto,Miami,-7,-1.99,-3.1,-4.56,-1.86,-7,-3.28,0.5,-2.2,-2.34,-2.28,.,.,-0.2,-6.16,-2.05,-10.12
1069,1065,"Thu, Mar 30, 2006",Box Score,Phoenix Suns,114,Indiana Pacers,104,,,2006-03-30 00:00:00,104,114,3/30/2006,Indiana,Phoenix,-4,-0.9,-0.89,-1.26,-0.59,-3,-1.9,2.0,-0.8,-0.44,-0.38,.,.,-3.3,-2.58,0.44,-7.9
1070,1066,"Thu, Mar 30, 2006",Box Score,San Antonio Spurs,96,Los Angeles Lakers,85,,,2006-03-30 00:00:00,85,96,3/30/2006,LA Lakers,San Antonio,-4.5,-1.52,-3.17,-3.71,-2.64,-4.5,-2.91,0.2,-1.6,-0.66,-0.52,.,.,0.7,-3.79,-1.86,-9.64
1071,1067,"Fri, Mar 31, 2006",Box Score,New Jersey Nets,91,Atlanta Hawks,88,,,2006-03-31 00:00:00,88,91,3/31/2006,Atlanta,New Jersey,-6,-5.12,-4.04,-4.51,-3.62,-6.5,-5.21,-4.0,-2.9,-7.01,-6.97,.,.,-8.6,-6.61,-5.87,-7.76
1072,1068,"Fri, Mar 31, 2006",Box Score,Chicago Bulls,113,Charlotte Bobcats,107,,,2006-03-31 00:00:00,107,113,3/31/2006,Charlotte,Chicago,-2.5,-0.09,-0.06,-0.93,0.5,-3,-2.05,-0.2,-0.8,1.95,2.09,.,.,0.9,-1.94,-0.38,-4.01
1073,1069,"Fri, Mar 31, 2006",Box Score,Minnesota Timberwolves,94,Denver Nuggets,106,,,2006-03-31 00:00:00,106,94,3/31/2006,Denver,Minnesota,7.5,6.76,5.92,6.91,4.98,7.5,4.5,9.2,3.8,8.52,8.61,.,.,9.4,8.15,8.49,0.4
1074,1070,"Fri, Mar 31, 2006",Box Score,Milwaukee Bucks,105,Detroit Pistons,112,,,2006-03-31 00:00:00,112,105,3/31/2006,Detroit,Milwaukee,9,8.83,11.53,12.08,11.22,10,7.6,9.9,7.8,6.13,7.05,.,.,7.1,8.65,8.61,5.87
1075,1071,"Fri, Mar 31, 2006",Box Score,Sacramento Kings,96,Golden State Warriors,93,,,2006-03-31 00:00:00,93,96,3/31/2006,Golden State,Sacramento,-2,-0.23,1.57,1.82,1.31,-2,-1.22,1.8,0.6,-3.8,-6.19,.,.,-2.1,-3.55,-1.71,-5.72
1076,1072,"Fri, Mar 31, 2006",Box Score,Washington Wizards,103,Houston Rockets,105,,,2006-03-31 00:00:00,105,103,3/31/2006,Houston,Washington,-1,0.26,1.33,1.95,0.7,1.5,-0.65,1.2,0.7,-1.5,-1.5,.,.,-0.6,-3.32,-1.69,-6.27
1077,1073,"Fri, Mar 31, 2006",Box Score,Utah Jazz,91,Los Angeles Clippers,106,,,2006-03-31 00:00:00,106,91,3/31/2006,LA Clippers,Utah,6.5,6.74,7.5,6.2,8.93,6.5,5.22,8.3,4.8,7.76,7.84,.,.,6,6.1,7.3,1.87
1078,1074,"Fri, Mar 31, 2006",Box Score,Memphis Grizzlies,102,New Orleans/Oklahoma City Hornets,107,,,2006-03-31 00:00:00,107,102,3/31/2006,New orleans,Memphis,-5,-3.16,0.21,1.33,-0.98,-4,-3.29,-0.6,-1,-11.5,-11.26,.,.,-6.1,-5.08,-3.46,-8.09
1079,1075,"Fri, Mar 31, 2006",Box Score,Philadelphia 76ers,117,New York Knicks,112,,,2006-03-31 00:00:00,112,117,3/31/2006,New York,Philadelphia,-4.5,-1.05,-1.23,-1.75,-0.64,-4.5,-2.38,1.3,-1,0.95,2.66,.,.,-3.8,-5.36,-2.5,-3.15
1080,1076,"Fri, Mar 31, 2006",Box Score,Dallas Mavericks,99,Orlando Magic,108,,,2006-03-31 00:00:00,108,99,3/31/2006,Orlando,Dallas,-5.5,-2.88,-5.2,-6.86,-3.93,-3.5,-5.24,-0.5,-3.6,0.86,0.83,.,.,-0.9,-4.08,-1.86,-13.02
1081,1077,"Fri, Mar 31, 2006",Box Score,Los Angeles Lakers,106,Seattle SuperSonics,93,,,2006-03-31 00:00:00,93,106,3/31/2006,Seattle,LA Lakers,0,-0.41,-1.1,0.36,-2.92,0,-2.47,1.2,-1.1,0.27,0.31,.,.,1.8,-1.41,-0.54,-6.51
1082,1078,"Fri, Mar 31, 2006",Box Score,Phoenix Suns,140,Toronto Raptors,126,,,2006-03-31 00:00:00,126,140,3/31/2006,Toronto,Phoenix,-5.5,-2.64,-4.69,-5.19,-4.55,-6,-4.18,0.0,-3.3,0.76,0.79,.,.,-2,-5.1,-2.23,-11.73
1083,1079,"Sat, Apr 1, 2006",Box Score,Boston Celtics,94,Chicago Bulls,100,,,2006-04-01 00:00:00,100,94,4/1/2006,Chicago,Boston,2.5,3.49,3.74,4.35,3.2,3,2.27,5.9,2.9,2.58,2.72,.,.,3.2,2.15,3.42,-2.12
1084,1080,"Sat, Apr 1, 2006",Box Score,Miami Heat,99,Cleveland Cavaliers,106,,,2006-04-01 00:00:00,106,99,4/1/2006,Cleveland,Miami,6.5,1.32,2.19,1.24,3.17,4.5,-0.2,2.1,0.8,0.45,0.53,.,.,1.7,7.44,1.74,-4.53
1085,1080,"Sat, Apr 1, 2006",Box Score,Miami Heat,99,Cleveland Cavaliers,106,,,2006-04-01 00:00:00,106,99,4/1/2006,San Antonio,Washington,10.5,8.79,10.94,11.75,10.13,10.5,6.59,9.9,6.6,7.76,7.8,.,.,8.8,10.36,8.79,3.88
1086,1081,"Sat, Apr 1, 2006",Box Score,Indiana Pacers,89,Milwaukee Bucks,96,,,2006-04-01 00:00:00,96,89,4/1/2006,Milwaukee,Indiana,4,2.86,2.19,3.39,0.94,3.5,0.54,4.9,0.7,4.53,4.61,.,.,5,3.74,2.93,-4.76
1087,1082,"Sat, Apr 1, 2006",Box Score,Utah Jazz,102,Portland Trail Blazers,89,,,2006-04-01 00:00:00,89,102,4/1/2006,Portland,Utah,-5.5,-2.48,-1.56,-1.5,-2.22,-5.5,-3.85,-0.8,-1.7,-2.79,-2.68,.,.,-4.5,-6.08,-2.21,-3.13
1088,1083,"Sat, Apr 1, 2006",Box Score,Washington Wizards,99,San Antonio Spurs,106,,,2006-04-01 00:00:00,106,99,4/1/2006,Cleveland,Miami,6.5,1.32,2.19,1.24,3.17,4.5,-0.2,2.1,0.8,0.45,0.53,.,.,1.7,7.44,1.74,-4.53
1089,1083,"Sat, Apr 1, 2006",Box Score,Washington Wizards,99,San Antonio Spurs,106,,,2006-04-01 00:00:00,106,99,4/1/2006,San Antonio,Washington,10.5,8.79,10.94,11.75,10.13,10.5,6.59,9.9,6.6,7.76,7.8,.,.,8.8,10.36,8.79,3.88
1090,1084,"Sun, Apr 2, 2006",Box Score,Cleveland Cavaliers,101,Charlotte Bobcats,97,,,2006-04-02 00:00:00,97,101,4/2/2006,Charlotte,Cleveland,-3.5,-3.08,-4.57,-5.16,-4.35,-4.5,-4.77,-1.3,-2.9,-2.95,-2.84,.,.,-0.1,-1.34,-1.88,-8.6
1091,1085,"Sun, Apr 2, 2006",Box Score,Denver Nuggets,79,Dallas Mavericks,103,,,2006-04-02 00:00:00,103,79,4/2/2006,Dallas,Denver,7.5,5.51,7.27,8.12,6.69,6.5,4.94,7.2,5.2,1.83,2.02,.,.,4.6,8.58,7.04,3.15
1092,1086,"Sun, Apr 2, 2006",Box Score,Phoenix Suns,102,Detroit Pistons,109,,,2006-04-02 00:00:00,109,102,4/2/2006,Detroit,Phoenix,5.5,4.08,5.47,7.03,3.91,5.5,2.02,4.9,3.2,3.77,4.47,.,.,3.7,5.52,3.95,-1.18
1093,1087,"Sun, Apr 2, 2006",Box Score,Houston Rockets,88,Los Angeles Lakers,104,,,2006-04-02 00:00:00,104,88,4/2/2006,LA Lakers,Houston,6.5,6.11,6.01,5.63,6.4,6.5,3.91,8.8,4.2,7.63,7.76,.,.,6.2,5.58,4.59,0.15
1094,1088,"Sun, Apr 2, 2006",Box Score,Atlanta Hawks,87,Memphis Grizzlies,98,,,2006-04-02 00:00:00,98,87,4/2/2006,Memphis,Atlanta,10,10.56,11.02,10.77,11.29,10,8.66,12.4,7.7,14.19,14.16,.,.,8.9,10.28,10.54,2.47
1095,1089,"Sun, Apr 2, 2006",Box Score,Golden State Warriors,104,Minnesota Timberwolves,106,OT,,2006-04-02 00:00:00,106,104,4/2/2006,Minnesota,Golden State,6.5,3.11,3.96,3.35,4.52,6.5,1.79,4.4,2.4,3.91,7.05,.,.,1.4,6.64,3.79,-2.92
1096,1090,"Sun, Apr 2, 2006",Box Score,Miami Heat,78,New Jersey Nets,90,,,2006-04-02 00:00:00,90,78,4/2/2006,New Jersey,Miami,6.5,3.25,1.52,1.93,1.17,7,0.55,5.2,0.9,6.27,6.39,.,.,6.7,7.13,3.71,-5.37
1097,1091,"Sun, Apr 2, 2006",Box Score,New York Knicks,95,Philadelphia 76ers,114,,,2006-04-02 00:00:00,114,95,4/2/2006,Philadelphia,New York,11,7.14,8.2,8.82,7.52,12.5,6.17,9.3,5.6,6.4,4.01,.,.,6.2,10.61,6.93,-2.85
1098,1092,"Sun, Apr 2, 2006",Box Score,Los Angeles Clippers,96,Sacramento Kings,106,,,2006-04-02 00:00:00,106,96,4/2/2006,Sacramento,LA Clippers,3.5,2.52,1.03,1.18,0.87,3.5,0.83,4.8,1.1,5.73,5.83,.,.,3.1,4.07,3.32,-4.89
1099,1093,"Sun, Apr 2, 2006",Box Score,Portland Trail Blazers,83,Seattle SuperSonics,122,,,2006-04-02 00:00:00,122,83,4/2/2006,Seattle,Portland,11,8.93,6.43,6.65,6.42,10,6.19,9.8,5.1,12.88,12.94,.,.,15.5,12.11,11.23,-3
1100,1094,"Sun, Apr 2, 2006",Box Score,New Orleans/Oklahoma City Hornets,120,Toronto Raptors,113,2OT,,2006-04-02 00:00:00,113,120,4/2/2006,Toronto,New orleans,3.5,3.84,1.19,-0.87,3.09,4.5,2.69,6.3,1.6,7.24,7.29,.,.,6.8,3.75,4.77,-3.38
1101,1095,"Tue, Apr 4, 2006",Box Score,Minnesota Timberwolves,92,Charlotte Bobcats,97,,,2006-04-04 00:00:00,97,92,4/4/2006,Charlotte,Minnesota,0,0.73,-0.31,-1.04,0.06,0,-0.77,2.0,-0.5,1.64,1.75,.,.,3.7,1.85,1.77,-3.29
1102,1096,"Tue, Apr 4, 2006",Box Score,Indiana Pacers,96,Chicago Bulls,102,,,2006-04-04 00:00:00,102,96,4/4/2006,Chicago,Indiana,4,3.73,1.64,2.49,0.76,3.5,1.17,5.7,1.1,6.79,6.91,.,.,8.1,5.14,5.3,-4.86
1103,1097,"Tue, Apr 4, 2006",Box Score,Philadelphia 76ers,91,Cleveland Cavaliers,124,,,2006-04-04 00:00:00,124,91,4/4/2006,Cleveland,Philadelphia,6.5,8.37,8.38,7.19,9.69,7,5.98,8.8,5,10.24,10.36,.,.,11.7,7.83,9.65,2.49
1104,1098,"Tue, Apr 4, 2006",Box Score,Sacramento Kings,101,Dallas Mavericks,127,,,2006-04-04 00:00:00,127,101,4/4/2006,Dallas,Sacramento,6.5,6.53,8.69,9.77,7.81,6.5,5.16,7.7,5.5,2.54,2.63,.,.,7.2,6.78,6.68,3.31
1105,1099,"Tue, Apr 4, 2006",Box Score,New Orleans/Oklahoma City Hornets,93,Detroit Pistons,101,,,2006-04-04 00:00:00,101,93,4/4/2006,Detroit,New orleans,9.5,11.41,11.6,11.49,11.95,9,9.35,11.6,8.3,10.8,11.44,.,.,16.4,9.49,12,6.72
