date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linenscombo,linel2,linegametime,lineray1,linefox,linedunk,linegirl,linegabe,lineboyd,linemass,linedok,lineblc
2/5/2010,New York,107,Milwaukee,114,2,-0.43,0.96,1.2,0.71,0,0.98,2.5,-0.99,.,-1.5,-0.08,-3,-0.3,-1.91,-3.5,-2.39,1,1.2,.
2/5/2010,New orleans,94,Philadelphia,101,2,4.52,6.96,8.62,5.34,1,4.51,7.4,3.54,.,6,4.06,7,7.02,3.03,-1.5,1.32,2.1,4.77,.
2/5/2010,Orlando,91,Washington,92,12.5,13,13.16,12.8,13.55,12.5,11.89,14.3,15.09,.,15.75,13.32,17,12.92,16.86,5.5,6.12,15.1,11.79,.
2/5/2010,Sacramento,102,Phoenix,114,-2.5,-4.52,-2.72,-3.13,-2.33,-5,-3.63,-1,-5.21,.,-4,-4.19,-3,-8.16,-6.23,-9,-8.56,-2.9,-1.94,.
2/6/2010,Charlotte,99,New orleans,104,8.5,5.77,5.06,3.56,6.62,8.5,4.67,7.3,7.07,.,6.5,5.31,6,8.63,8.83,-1.5,4.48,7.4,5.96,.
2/6/2010,Chicago,95,Miami,91,1.5,2.13,2.01,3.22,0.75,3.5,0.34,4.9,6.72,.,2,4.06,1,0.73,9.38,-8,3.96,-0.2,1.02,.
2/6/2010,Cleveland,113,New York,106,12.5,13.98,14.28,14.95,13.66,13,13.08,16.5,16.62,.,17.25,12.24,15,12.64,21,5.5,9.95,15.3,12.02,.
2/6/2010,Detroit,99,New Jersey,92,7,6.67,10.41,12.47,8.89,9,8.21,8.9,4.28,.,6.25,8.09,5,5.78,0.46,2.5,6.97,8.8,6.75,.
2/6/2010,Golden State,95,Oklahoma City,104,-4,-4,-3.87,-4.55,-3.41,-4.5,-4.24,-1.4,-1.81,.,-6,-0.92,-7,-0.97,-2.71,-8.5,-6.2,-6.2,-2.02,.
2/6/2010,Houston,95,Philadelphia,102,5,6.12,8.78,9.51,8.1,5,7.04,7.7,7.07,.,5.25,6.1,6,3.01,8.04,2.5,4.67,4.2,6.53,.
2/6/2010,LA Clippers,81,San Antonio,98,-3,-3.41,-1.51,0.35,-3.61,-2,-2.71,1.5,-4.59,.,-2.25,-2.68,-4,-7.78,-6.51,-10,-2.43,-1.2,-1.87,.
2/6/2010,Milwaukee,93,Indiana,81,5.5,6.98,7.61,6.67,8.6,6,7.14,8.4,8.97,.,8,10.02,9,4.15,7.92,1.5,1.19,9.5,6.7,.
2/6/2010,Minnesota,109,Memphis,102,-2.5,-2.98,-4.33,-4.62,-4.2,-4.5,-2.08,-0.2,-1.11,.,-3.25,-4.7,-1,-0.11,2.49,-11,-6.07,-3.3,-2.54,.
2/6/2010,Portland,82,LA Lakers,99,-3,-0.35,0,-0.71,0.7,-3,1.24,1.7,0.87,.,0.75,-1.48,0.01,-2.73,3.22,-6.5,-2.88,0.5,0.43,.
2/6/2010,Utah,116,Denver,106,8,4.98,3.19,2.65,3.81,8,2.54,5.8,6.93,.,6,3.52,6,10.3,10.34,-4,6.04,5.4,4.34,.
2/7/2010,Boston,89,Orlando,96,3,0.91,3.42,3.33,3.54,3,2.19,4.4,-3.79,.,2,1.29,-1,3.85,-8.86,-1.5,2.93,1.2,3.1,.
2/7/2010,Toronto,115,Sacramento,104,8,7.59,7.64,8.8,6.53,8.5,7.51,9.8,9.68,.,9.75,7.8,6,8.3,11.56,-1.5,5.13,9.4,7.49,.
2/8/2010,Golden State,117,Dallas,127,-4.5,-2.65,-4.42,-5.99,-3.12,-4,-2.25,-0.9,-0.77,.,-1.25,-2.81,-1,-2.03,1.27,-9.5,-0.52,-5.8,-2.45,.
2/8/2010,LA Lakers,101,San Antonio,89,3.5,4.24,6.85,8.1,5.46,3.5,4.72,8.6,1.96,.,7.25,6.59,7,1.88,-2.67,-2,1.76,5.1,5.67,.
2/8/2010,Orlando,123,New orleans,117,9,9.28,8.45,7.03,9.91,9.5,9.36,9.2,13.4,.,10.25,10.11,6,12.09,16.68,3.5,3.69,10.2,8.52,.
2/9/2010,Charlotte,94,Washington,92,8.5,8.19,8.43,7.7,9.17,8,6.42,10.2,7.57,.,10,8.13,11,16.55,7.01,0.5,3.94,9.2,7.3,.
2/9/2010,Cleveland,104,New Jersey,97,16,20.11,22.34,24.19,21.24,16,19.88,22.6,20.44,.,23,19.33,23,23.11,21.55,14,7.69,22.9,18.65,.
2/9/2010,Denver,127,Dallas,91,7,4.87,4.41,3.83,4.95,7,6.42,7.4,2.98,.,9.25,5.06,8,6.63,0.9,-2.5,5.11,3.8,6.32,.
2/9/2010,Indiana,101,Chicago,109,2,-1.85,-0.43,-1.03,0.16,0,0.84,0.3,-8.05,.,-2.25,-3.83,1,3.99,-12.27,-4.5,-0.08,-0.9,0.65,.
2/9/2010,LA Clippers,99,Utah,109,-5,-6.08,-3.47,-2.02,-5.13,-3.5,-4.08,-2.7,-7.95,.,-6.75,-5.6,-12,-7.77,-10.3,-8,-6.3,-2.7,-3.8,.
2/9/2010,Memphis,94,Atlanta,108,-1,-1.24,-0.86,0.07,-1.79,-1,-1.21,1.5,-2.13,.,0.75,-3.82,0.01,-0.59,-0.44,-8.5,-0.75,0.9,-1.4,.
2/9/2010,Miami,99,Houston,66,5,1.87,2.04,1.61,2.46,5,2.96,6,-1.15,.,4.25,1.22,4,7.06,-3.52,-4.5,2.32,0.01,3.44,.
2/9/2010,Milwaukee,81,Detroit,93,8,8.25,7.78,6.69,9,6.5,8.08,11,8.34,.,10.75,9.05,16,7.4,7.63,0.5,2.89,10.4,7.74,.
2/9/2010,New York,114,Sacramento,118,5.5,3.26,3.77,3.64,3.89,5.5,4.72,6.3,3.52,.,4.25,5.56,6,0.25,1.49,-2.5,-1.04,4.3,5.22,.
2/9/2010,Philadelphia,119,Minnesota,97,7,5.9,7.38,6.35,8.57,6,6.99,9.6,4.69,.,7.25,8.96,6,3.55,0.41,2.5,3.87,5.7,8.16,.
2/9/2010,Portland,77,Oklahoma City,89,-1.5,1.04,2.86,2.89,2.83,0,1.94,3.8,2.09,.,0.5,4.2,-1,-1.55,-0.03,-3,-0.68,-0.6,3.18,.
2/10/2010,Atlanta,76,Miami,94,7,6.32,7.29,7.59,6.99,7.5,6.07,6.5,8.39,.,6,8.54,2,.,8.24,1,6.01,8.4,6.44,.
2/10/2010,Chicago,87,Orlando,107,-4.5,-2.53,-1.99,-0.57,-3.49,-2.5,-2.97,2.5,-3.07,.,-0.5,-2.31,-1,0.01,-3.83,-12,-2.68,-2.9,-2.55,.
2/10/2010,Detroit,97,Sacramento,103,4.5,1.42,2.57,3.43,1.6,4,3.16,4.2,0.55,.,1.75,2.64,-1,4.44,-1.53,-5.5,1.8,1.6,2.77,.
2/10/2010,Golden State,132,LA Clippers,102,-2,2.14,1.23,-0.68,3.02,-2,2.1,3.2,3.91,.,0.01,1.1,4,7.95,6.71,-4,-2.29,1.9,3.1,.
2/10/2010,Minnesota,92,Charlotte,93,-2,-4.12,-4.54,-3.36,-5.97,-1,-2.28,-1.7,-3.1,.,-4.25,-5.21,-3,-6.97,-0.99,-11.5,-3.63,-2.3,-3.45,.
2/10/2010,New Jersey,77,Milwaukee,97,-5,-7.04,-7.43,-8.61,-7.02,-5,-5.7,-3.5,-4.74,.,-8.75,-7.42,-9,-13.04,-2.06,-12,-4.17,-8.2,-4.31,.
2/10/2010,New orleans,93,Boston,85,-5,-1.64,-1.27,0.29,-2.93,-5,-1.16,2.7,-3.16,.,1,-2.82,4,5.11,-3.51,-11,-4.33,-5.2,-1.89,.
2/10/2010,Phoenix,101,Portland,108,9,5.4,4.21,4.65,3.76,9,5.04,6.9,5.35,.,7,4.37,6,10.68,6.33,-1.5,6.17,4.3,6.6,.
2/10/2010,Toronto,104,Philadelphia,93,6,5.18,6.82,8.07,5.61,8.5,5.03,5.9,7.25,.,5.25,4.58,1,0.69,9.93,-0.5,9.06,4.7,5.92,.
2/10/2010,Utah,81,LA Lakers,96,5.5,3.3,1.37,0.6,2.19,5.5,2.49,3.9,6.21,.,4.75,2.94,5,11.26,9.49,-6,-2.21,4,1.56,.
2/11/2010,Cleveland,115,Orlando,106,6,4.72,5.44,6.26,4.66,7.5,4.77,7.4,2.5,.,6.25,3.55,4,10.2,1.45,-1,5,5.8,5.22,.
2/11/2010,Denver,92,San Antonio,111,5.5,3.67,5.08,5.73,4.3,6.5,5.1,7.2,-1.14,.,6.75,4.33,8,9.78,-6.61,-4,2.45,5.6,3.84,.
2/16/2010,Charlotte,94,New Jersey,103,11,16.36,15.69,16.86,15.25,10.5,12.71,15.6,14.05,.,14.5,13.1,16,16.42,15,.,33.67,17.2,12.32,.
2/16/2010,Chicago,118,New York,85,6.5,7.49,5.88,7.52,4.2,7.5,4.39,9.3,9.5,.,7.25,6.18,4,12.53,12.82,.,10.41,4.3,5.01,.
2/16/2010,Detroit,108,Minnesota,85,5,4.04,6.03,6.03,6.11,4.5,4.82,5.5,0.45,.,2.25,5.48,0.01,3.53,-4.58,.,11.64,5.6,5.68,.
2/16/2010,Houston,95,Utah,104,-3,-1.7,0.29,1.19,-0.66,-3,0.13,0.5,-1.44,.,-3.75,-1.25,-5,-6.9,-1.64,.,-2.15,-1.2,0.03,.
2/16/2010,LA Lakers,104,Golden State,94,13,14.7,14.35,15.73,13.24,13,12.96,16.2,9.83,.,16.5,13.56,15,19.39,6.1,.,23.68,15.7,13.27,.
2/16/2010,Memphis,95,Phoenix,109,1,-0.02,0.49,1.23,-0.25,0,-0.73,2.1,-1.08,.,0.01,-1.65,-2,5.64,-0.51,.,-4.04,0.5,0.46,.
2/16/2010,Oklahoma City,99,Dallas,86,4.5,5.51,3.61,2.61,4.59,4.5,6.17,7.2,2.84,.,10.5,1.99,11,-0.13,3.69,.,15.44,1.4,4.36,.
2/16/2010,Philadelphia,78,Miami,105,2,0.33,-0.81,-0.71,-0.95,2,-0.12,1.2,1.51,.,-0.5,1.7,-3,8.23,1.32,.,-1.41,-3.4,0.36,.
2/16/2010,Portland,109,LA Clippers,87,7,9.44,8.59,7.41,9.93,4.5,9.04,9.6,7.35,.,9.5,7.57,13,2.96,7.12,.,21.8,8.8,8.58,.
2/16/2010,Sacramento,92,Boston,95,-5.5,-3.69,-3.93,-3.37,-4.58,-5.5,-3.34,-0.8,-4.74,.,-1.75,-6.03,-1,-2.47,-3.46,.,-6.87,-6,-3.5,.
2/17/2010,Dallas,107,Phoenix,97,4.5,1.32,2.94,3.53,2.4,4.5,0.54,3.5,1.3,.,-1.75,0.72,-2,7.06,1.89,.,-1.19,-1.3,2.44,.
2/17/2010,Golden State,130,Sacramento,98,4.5,3.27,2.15,1.08,2.92,4.5,3.08,4.7,5.03,.,2.25,2.94,3,1.23,7.12,.,2.75,3.1,3.35,.
2/17/2010,Indiana,87,San Antonio,90,-4.5,-6.93,-4.77,-3.39,-6.37,-4.5,-4.79,-2.1,-11.73,.,-6,-5.22,-5,-7.73,-18.23,.,-9.39,-6.1,-4.08,.
2/17/2010,LA Clippers,92,Atlanta,110,-6,-4.97,-4.26,-3.23,-5.46,-4,-4.49,-1.6,-4.81,.,-4.5,-5.64,-7,-8.95,-3.98,.,-6.86,-2.8,-5.34,.
2/17/2010,Milwaukee,99,Houston,127,5.5,2.06,1.75,0.87,2.62,5.5,2.71,5.2,-1.89,.,5.75,2,7,-0.38,-5.78,.,2.99,1.6,4.06,.
2/17/2010,New Jersey,84,Miami,87,-7,-9.1,-9.5,-10.1,-9.46,-8,-8.35,-7.8,-5.05,.,-13.5,-6.01,-14,-3.11,-4.08,.,-17.74,-12.3,-6.82,.
2/17/2010,New York,109,Chicago,115,2.5,-1.18,-0.06,-1.32,1.21,2.5,1.26,-0.5,-4.12,.,-3.25,-1.46,-2,1.6,-6.78,.,-0.35,-1.3,1.63,.
2/17/2010,New orleans,90,Utah,98,-4,-3.47,-1.39,-0.03,-2.81,-3,-1.7,0.7,-7.19,.,-2.75,-3.56,-2,-0.69,-10.82,.,-10.82,-3.3,-0.2,.
2/17/2010,Orlando,116,Detroit,91,11,16.67,12.44,11.59,13.37,13,12.16,15,18.29,.,15.5,13.68,15,20.17,22.9,.,30.16,15.1,13.77,.
2/17/2010,Toronto,102,Memphis,109,7,5.86,4.33,4.38,4.32,7,5.33,7.7,5.72,.,7.75,5.22,6,2.32,6.22,.,8.92,6.5,5.84,.
2/17/2010,Washington,108,Minnesota,99,5,6.48,6.53,5.9,7.34,3.5,6.35,7.3,4.9,.,4,6.87,5,5.52,2.93,.,12.74,7.4,8.03,.
2/18/2010,Cleveland,116,Denver,118,6.5,7.58,6.19,7,5.46,6,5.73,8.9,9.54,.,8,6.14,5,4.05,12.93,.,12.47,7.5,5.88,.
2/18/2010,LA Lakers,86,Boston,87,3,6.66,5.89,6.72,5.01,3,6.22,9.5,4.02,.,10,5.26,11,4.9,2.78,.,11.1,4.6,5.53,.
2/19/2010,Charlotte,110,Cleveland,93,-4.5,-2.95,-3.58,-4.31,-2.88,-4.5,-4.27,-2.1,-4.11,.,-3.25,-3.92,-4,-2.62,-4.29,.,3.32,-4.2,-1.7,.
2/19/2010,Detroit,85,Milwaukee,91,-1,-1.77,-0.47,0.49,-1.51,3,-0.36,1.2,-2.16,.,-2.25,-2.28,-3,-8.4,-2.04,.,-0.2,-2.1,-0.35,.
2/19/2010,Golden State,89,Utah,100,-5.5,-6.02,-5.49,-6.58,-4.76,-5.5,-4.39,-3,-6.87,.,-7.25,-6.89,-5,-11.84,-6.85,.,-5.27,-5.5,-4.06,.
2/19/2010,Memphis,87,Miami,100,7,0.84,1.62,3.02,0.2,7,0.08,-0.6,3.26,.,-2,1,-6,4.49,5.53,.,0.56,0.3,1.1,.
2/19/2010,Minnesota,94,Chicago,100,-1,-3.76,-4.06,-4.46,-3.8,-4.5,-1.94,-2.6,-4.31,.,-6,-6.62,-4,-4.3,-2,.,-3.11,-3.5,-2.19,.
2/19/2010,New Jersey,89,Toronto,106,-2,-7.58,-8.59,-10.76,-7.07,-2,-6.11,-3.3,-8.03,.,-9.25,-6.23,-4,-10.16,-9.83,.,-11.28,-8.2,-4.33,.
2/19/2010,New orleans,107,Indiana,101,4,7.1,7.72,8.32,7.13,5.5,6.61,8.6,8.8,.,7.5,7.89,8,0.04,9.7,.,5.5,7.1,7.1,.
2/19/2010,Orlando,85,Dallas,95,6.5,8.83,5.32,4.26,6.37,7,7.83,9.5,10.06,.,11.75,8.53,11,10.37,11.59,.,9.73,7.2,6.57,.
2/19/2010,Philadelphia,106,San Antonio,94,-3.5,-3.78,-3.43,-2.87,-4.14,-3,-2.36,-0.1,-6.07,.,-2.75,-1.29,-4,-3.78,-10.84,.,-2.25,-7.1,-1.58,.
2/19/2010,Phoenix,88,Atlanta,80,4,3.22,1.44,1.58,1.31,2,2.46,4,2.14,.,3.75,1.1,4,9.36,3.18,.,5.14,1.6,2.29,.
2/19/2010,Portland,76,Boston,96,3,2.1,1.3,1.39,1.18,3,2.8,3.3,0.73,.,3.75,0.96,4,7.12,0.5,.,-0.09,-0.8,2.42,.
2/19/2010,Washington,107,Denver,97,-5.5,-3.84,-5.59,-5.41,-5.8,-7,-4.44,-3,-1.48,.,-6.75,-5.13,-8,-3.51,2.17,.,1.28,-6.1,-3.71,.
2/20/2010,Chicago,122,Philadelphia,90,4.5,5.79,6,7.28,4.71,6.5,3.69,7.8,8.69,.,4.75,6.32,5,3.54,11.06,.,5.73,1.5,5.21,.
2/20/2010,Dallas,97,Miami,91,10.5,2.64,4.5,5.72,3.31,10.5,2.18,2.5,5.86,.,-1.25,3.79,-3,2.8,7.94,.,1.52,-0.2,3.09,.
2/20/2010,Houston,115,Indiana,125,7.5,9.32,9.49,9.41,9.59,8.5,8.8,9,14.95,.,7,10.8,8,3.2,19.1,.,3.46,8.8,8.99,.
2/20/2010,LA Clippers,99,Sacramento,89,-1,3.16,3.44,4.48,2.22,4,3.08,4.9,3.79,.,2.25,3.59,-2,-0.55,3.99,.,7.25,4.9,3.18,.
2/20/2010,Milwaukee,93,Charlotte,88,3,2.61,1.99,1.95,2.02,2.5,3.23,3.1,0.21,.,3.5,3.95,1,11.62,-3.53,.,1.07,3,2.76,.
2/20/2010,New York,118,Oklahoma City,121,-5,-4.18,-4.33,-4.37,-4.35,-4,-4.26,-2.6,-3.29,.,-8,-1.29,-8,-4.59,-5.28,.,1.06,-6.9,-2.52,.
2/20/2010,Toronto,109,Washington,104,6.5,8.08,7.87,8.58,7.2,6.5,6.68,8.3,7.31,.,9.5,7.6,5,15.23,7.02,.,7.57,8,7.02,.
2/21/2010,Denver,114,Boston,105,4.5,3.81,2.65,2.95,2.29,4.5,3.99,4.6,1.66,.,5.75,2.79,4,11.61,0.53,.,4.24,1.8,3.31,.
2/21/2010,Detroit,109,San Antonio,101,-5,-6.19,-4.37,-3,-5.93,-4,-4.19,-3.6,-9.83,.,-6.25,-3.7,-7,-7.04,-15.95,.,-2.94,-6.6,-4.43,.
2/21/2010,Golden State,108,Atlanta,104,-5,-3.49,-5.28,-6.51,-4.37,-7,-3.89,-1.3,-3.57,.,-4,-6.29,0.01,-5.62,-0.85,.,-1.31,-4.5,-3.22,.
2/21/2010,Minnesota,107,Oklahoma City,109,-5,-6.32,-8.05,-7.24,-9.01,-5,-7.15,-4.4,-3.48,.,-10,-6.45,-10,-3.67,-0.5,.,-5.83,-8.8,-5.61,.
2/21/2010,New Jersey,94,Memphis,104,-6,-5.57,-7.77,-9.92,-6.2,-4,-4.6,-1.9,-5.31,.,-6.5,-4.01,-3,-5.69,-6.61,.,-5.28,-9.5,-3.86,.
2/21/2010,New orleans,102,Houston,94,2,1.27,1.84,2.58,1.07,3,1.8,5.3,-3.15,.,3.75,0.09,5,1.57,-6.4,.,3.11,-1.2,3,.
2/21/2010,Orlando,101,Cleveland,95,2,2.64,1.22,0.45,2.01,2.5,2.19,3.4,3.23,.,4.25,2.43,4,-1.21,4.04,.,4.89,2,2.62,.
2/21/2010,Phoenix,104,Sacramento,88,9.5,10.87,9.91,10.08,9.76,12,11.2,11.5,10.74,.,12.75,10.33,12,9.29,11.15,.,11.48,11.5,9.57,.
2/21/2010,Portland,89,Utah,93,1,-1.37,0.67,0.75,0.56,1,0.84,0.2,-3.5,.,-1.75,-0.65,-3,0.36,-6.34,.,-4.18,-1.6,0.46,.
2/22/2010,Dallas,91,Indiana,82,9.5,9.47,10.94,11.36,10.61,10,8.84,9.7,13.13,.,7,9.67,7,9.27,16.59,.,3.64,7.7,8.58,.
2/22/2010,LA Clippers,98,Charlotte,94,-3.5,-1.81,-0.53,0.86,-2.11,-4,-0.31,-0.2,-1.97,.,-2.5,-0.64,-8,-6.05,-3.31,.,0.4,1.1,-0.79,.
2/22/2010,New York,67,Milwaukee,83,1,-0.25,-0.31,-0.54,-0.12,0,0.2,1.5,0.17,.,-2.25,-1.01,-1,-3.92,1.35,.,2.26,-0.8,0.97,.
2/22/2010,Utah,100,Atlanta,105,5,6.45,3.99,4.02,3.97,5.5,4.47,7.5,6.3,.,8.5,3.6,8,11.35,9,.,7.52,5.4,4.21,.
2/22/2010,Washington,101,Chicago,95,-2,-1.3,-0.55,-1.36,0.26,-3,1.3,-0.3,-2.41,.,-3.5,-2.75,-2,-6.11,-2.07,.,4.13,-2.2,0.13,.
2/23/2010,Boston,110,New York,106,9.5,11.64,12.1,12.02,12.28,9.5,10.45,14.2,10.53,.,12.75,10.05,12,15.94,11.01,.,10.43,9.4,10.29,.
2/23/2010,Cleveland,105,New orleans,95,11.5,10.79,9.9,9.16,10.67,11,9.93,11,14.16,.,10.25,10.88,6,12.61,17.44,.,8.58,10.3,9.35,.
2/23/2010,Golden State,102,Philadelphia,110,-1,2.64,2.6,1.47,3.49,1.5,2.16,3.8,3.46,.,0.75,0.63,5,-2.4,6.28,.,7.05,0.7,1.89,.
2/23/2010,Memphis,98,LA Lakers,99,-5,-3.84,-3.58,-2.93,-4.26,-5,-3.43,-3.2,-2.25,.,-4.5,-5.22,-7,-8.71,0.72,.,0.12,-4.6,-4.6,.
2/23/2010,Miami,88,Minnesota,91,8,11.41,12.61,11.58,13.79,8,12.06,15.5,6.23,.,13,11.25,15,.,1.2,.,12.36,14,10.97,.
2/23/2010,New Jersey,93,Portland,102,-7.5,-8.11,-10.11,-11.15,-9.7,-7.5,-7.78,-4.2,-7.27,.,-10,-7.93,-8,-9.51,-6.61,.,-4.6,-12.7,-5.96,.
2/23/2010,Oklahoma City,102,Phoenix,104,6,3.85,3.64,3.44,3.82,6,3.52,5.8,1.69,.,5.5,1.13,6,3.9,2.25,.,6.3,3.2,3.5,.
2/23/2010,Sacramento,89,Detroit,101,2.5,4.06,3.6,3,4.28,1.5,2.49,5.5,5.19,.,2.25,3.1,2,5.78,7.27,.,3.32,4.3,4.29,.
2/24/2010,Atlanta,98,Minnesota,92,12,13.12,14.66,13.87,15.62,11,12.91,13.5,11.65,.,13.5,16.22,9,14.66,7.07,.,13.68,16.7,12.17,.
2/24/2010,Chicago,120,Indiana,110,8.5,8.38,7.42,7.91,6.93,8.5,6.44,9.6,14.35,.,8.5,10.25,6,4.62,18.45,.,1.66,7.3,6.87,.
2/24/2010,Dallas,101,LA Lakers,96,2,-0.5,-0.29,0.2,-0.72,1,-0.37,0.7,0.35,.,-2,-2.43,-2,2.62,3.13,.,-2.81,-3.1,-0.04,.
2/24/2010,Houston,92,Orlando,110,-4,-1.85,-0.88,-0.33,-1.48,-4,-1.52,-0.1,-2.24,.,-3.25,-1.4,-3,-5.38,-3.08,.,1.06,-2.7,-0.64,.
2/24/2010,LA Clippers,97,Detroit,91,4,4.01,4.05,4.49,3.46,4,2.99,4.9,5.98,.,2.5,3.69,-1,1.1,8.26,.,6.61,4.8,4.3,.
2/24/2010,Milwaukee,115,New orleans,95,6,3.9,3.05,1.81,4.3,6,4.11,5,4.26,.,5,4.91,2,3.86,3.62,.,4.71,2.8,4.34,.
2/24/2010,Phoenix,106,Philadelphia,95,7.5,8.84,9.33,9.48,9.17,7.5,8.84,8.9,9.17,.,8.75,8.02,9,10.24,10.31,.,8.3,7.1,7.67,.
2/24/2010,San Antonio,95,Oklahoma City,87,4,3.53,2.58,1.95,3.32,4,2.44,4.8,7.21,.,2.25,4.14,1,-1.33,10.28,.,3.78,1.2,4.88,.
2/24/2010,Toronto,87,Portland,101,3,4.13,1.84,2.89,0.8,3,2.32,4.7,3.76,.,5.5,1.3,2,7.75,6.22,.,11.03,2.2,3.28,.
2/24/2010,Utah,102,Charlotte,93,7.5,8.34,7.33,7.48,7.2,7.5,8.4,8.7,9.14,.,10.5,8.6,8,9.24,9.67,.,5.13,9.4,7.02,.
2/24/2010,Washington,94,Memphis,99,-1,1.33,-0.22,-0.77,0.34,-1,1.94,3.7,1.41,.,1.5,0.62,4,-2.67,2.2,.,4.55,-0.6,1.06,.
2/25/2010,Boston,88,Cleveland,108,-2.5,-0.14,1.08,0.4,1.79,-2.5,0.44,2.6,-2.2,.,0.75,0.07,1,-5.44,-4.46,.,4.35,-2.7,1.62,.
2/25/2010,Golden State,112,Denver,127,-6,-3.65,-5.24,-6.33,-4.42,-6.5,-4.49,-2.3,-1.3,.,-5.25,-5.07,-4,-9.73,2.46,.,1.11,-3.8,-4.39,.
2/25/2010,Indiana,110,Milwaukee,112,-1,-0.81,-1.46,-0.85,-2.08,-1,-1.44,2.1,-4.06,.,-2.5,-3.8,-1,7.7,-4.32,.,1.76,-1.6,-0.38,.
2/26/2010,Atlanta,103,Dallas,111,3,4.48,3.93,2.98,4.78,4.5,4.82,5.9,5.56,.,6.25,7.18,2,-0.99,3.93,.,7.46,3.3,5.11,.
2/26/2010,Chicago,115,Portland,111,3.5,3.25,0.6,1.7,-0.5,3,0.49,5.8,4.86,.,4.75,2.45,3,9.46,7.27,.,2.05,-1,1.87,.
2/26/2010,Denver,107,Detroit,102,9.5,11.41,11.55,10.84,12.32,10,11.75,13,11.52,.,14.25,11.11,14,7.37,11.93,.,7.72,12.8,9.72,.
2/26/2010,Houston,109,San Antonio,104,-3,-0.63,0.92,1.98,-0.25,-1,0.37,1.3,0.22,.,-1.25,2.58,-2,-7.67,-2.13,.,-0.3,-1.6,0.58,.
2/26/2010,LA Lakers,99,Philadelphia,90,11,10.84,12.57,12.78,12.36,10.5,10.57,12.6,10.12,.,11.5,11.17,12,7.95,9.07,.,9.89,10.2,10.64,.
2/26/2010,Memphis,89,Charlotte,93,3,2.17,2.62,3.91,1.33,5,3.32,2.9,0.68,.,2.5,1.03,1,6.01,0.33,.,-0.35,3,2.56,.
2/26/2010,New orleans,100,Orlando,93,-5,-4.57,-2.39,-1,-3.86,-6.5,-3.53,-0.5,-8.39,.,-3.75,-4.31,-4,-9.55,-12.48,.,-2.64,-3.4,-2.03,.
2/26/2010,Oklahoma City,109,Minnesota,92,10,11.24,13.43,12.6,14.4,9.5,12.67,12.6,9.48,.,13,12.45,10,7.44,6.5,.,10.41,14,10.56,.
2/26/2010,Phoenix,125,LA Clippers,112,9,10.37,9.23,8.3,10.38,10,10.93,11.9,9.95,.,12.75,9.74,14,7.39,10.16,.,8.3,12,9.05,.
2/26/2010,Sacramento,103,Utah,99,-7,-7,-5.73,-5.44,-6.04,-8,-6.17,-4.9,-8.9,.,-9.5,-6.83,-10,-4.22,-10.97,.,-6.4,-7.4,-4.26,.
2/26/2010,Toronto,118,Cleveland,126,-5.5,-3.32,-3.27,-2.71,-3.83,-5.5,-2.85,-2.9,-3.71,.,-1.75,-3.67,-5,-8.54,-3.74,.,2.09,-3.9,-2.59,.
2/26/2010,Washington,116,New York,118,2,3.01,3.54,4.14,2.99,1.5,4.55,6.7,4.71,.,4.25,1.71,5,-0.7,7.71,.,-7.93,3.4,2.56,.
2/27/2010,Boston,96,New Jersey,104,10,14.74,18.54,19.41,18.26,12.5,15.32,16.7,15.54,.,14.5,15.97,14,8.63,15.11,.,13.8,13.9,10.47,.
2/27/2010,Golden State,95,Detroit,88,4,4.29,2.95,1.29,4.39,4,3.42,4.9,7.22,.,2.5,3.04,4,2.75,11.39,.,3.22,2.9,4.74,.
2/27/2010,Indiana,100,Chicago,90,3.5,-2.23,-1.53,-2.21,-0.85,0,-0.33,0.2,-8.35,.,-2.5,-4.25,0.01,3.38,-12.45,.,0.01,-1.6,-0.03,.
2/27/2010,Miami,71,Milwaukee,94,2,4.44,4.29,3.88,4.72,2,4.83,8,3.21,.,4.75,2.08,5,5.06,4.33,.,2.97,3,5.94,.
2/27/2010,Minnesota,91,Portland,110,-4,-4.06,-6.31,-5.42,-7.33,-4.5,-4.79,-1.3,-2.45,.,-4.5,-7.17,-3,-4.87,2.27,.,-3.72,-6,-4.55,.
2/27/2010,New York,109,Memphis,120,-2.5,-0.27,-0.57,-1.59,0.43,-1,0.74,1.9,-0.3,.,0.25,1.91,1,-3.42,-2.51,.,-1.26,-1.7,1.03,.
2/27/2010,Utah,133,Houston,110,9.5,7.56,6.68,6.01,7.38,9.5,7.12,10.2,7.04,.,10.5,6.65,8,13.04,7.42,.,1.3,6.4,7.26,.
2/28/2010,Atlanta,106,Milwaukee,102,8.5,6.71,6.45,6.63,6.26,8,5.49,5.9,8.63,.,3.5,7.05,0.01,9.6,10.2,.,12,5.6,6.32,.
2/28/2010,Dallas,108,New orleans,100,8,6.75,6.79,6.66,7.06,8.5,6.46,8,7.33,.,6.5,4.78,7,3.48,9.89,.,10,4.4,6.16,.
2/28/2010,LA Lakers,95,Denver,89,6,5.49,5.08,5.4,4.77,6,4.08,7.4,5.36,.,6,5.47,5,5.06,5.25,.,7,5.8,4.81,.
