,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,linenutshell,linefox,linedok,linetalis,linegrind,linepugh,linedonc,linegt,linedoi
660,658,"Sun, Jan 25, 2015",Box Score,Miami Heat,96,Chicago Bulls,84,,,2015-01-25 00:00:00,84,96,01/25/2015,Chicago,Miami,7.5,8.34,7.12,6.41,8.14,7.5,7.47,9.3,7.09,20.6,6.0,6.58,6.0,7.19,9.53,7.3,,7.98
661,659,"Sun, Jan 25, 2015",Box Score,Oklahoma City Thunder,98,Cleveland Cavaliers,108,,,2015-01-25 00:00:00,108,98,01/25/2015,Cleveland,Oklahoma City,3.5,1.1,1.11,1.29,1.13,2.5,2.27,3.1,0.88,-4.7,0.01,-0.94,1.81,5.21,2.68,2.0,,-0.39
662,660,"Sun, Jan 25, 2015",Box Score,Washington Wizards,117,Denver Nuggets,115,OT,,2015-01-25 00:00:00,115,117,01/25/2015,Denver,Washington,-3.0,-1.66,-2.53,-3.78,-1.57,-1.0,-1.34,0.2,-2.22,-9.0,-3.0,-1.98,-0.1,5.07,0.23,-1.9,,-1.37
663,661,"Sun, Jan 25, 2015",Box Score,Boston Celtics,111,Golden State Warriors,114,,,2015-01-25 00:00:00,114,111,01/25/2015,Golden State,Boston,18.0,15.01,14.75,14.71,15.25,15.5,13.04,16.9,14.44,15.6,18.0,15.25,14.35,14.34,16.66,11.8,,14.98
664,662,"Sun, Jan 25, 2015",Box Score,Houston Rockets,99,Los Angeles Lakers,87,,,2015-01-25 00:00:00,87,99,01/25/2015,LA Lakers,Houston,-9.0,-5.55,-7.83,-8.64,-6.37,-6.5,-5.77,-2.4,-8.49,0.7,-5.0,-9.23,-6.26,-3.25,-5.45,-5.4,,-4.26
665,663,"Sun, Jan 25, 2015",Box Score,Dallas Mavericks,106,New Orleans Pelicans,109,,,2015-01-25 00:00:00,109,106,01/25/2015,New Orleans,Dallas,-3.0,-1.03,-1.97,-2.46,-2.23,-2.5,-1.18,1.2,-1.2,2.4,-2.0,-4.21,-2.17,3.83,-1.73,-2.2,,-0.54
666,664,"Sun, Jan 25, 2015",Box Score,Indiana Pacers,106,Orlando Magic,99,,,2015-01-25 00:00:00,99,106,01/25/2015,Orlando,Indiana,-2.0,-0.48,-0.88,0.04,-1.5,-2.0,0.23,2.1,-1.17,0.8,-4.0,-2.41,-2.09,1.77,-0.21,-0.3,,0.9
667,665,"Sun, Jan 25, 2015",Box Score,Los Angeles Clippers,120,Phoenix Suns,100,,,2015-01-25 00:00:00,100,120,01/25/2015,Phoenix,LA Clippers,-2.5,-0.76,-1.98,-1.68,-2.29,0.0,0.17,2.5,-2.2,2.2,1.0,-3.0,-0.55,-2.57,-1.66,-1.3,,0.77
668,666,"Sun, Jan 25, 2015",Box Score,Milwaukee Bucks,95,San Antonio Spurs,101,,,2015-01-25 00:00:00,101,95,01/25/2015,San Antonio,Milwaukee,11.5,6.17,4.74,4.54,4.7,11.0,4.07,8.8,5.02,-1.0,4.0,10.21,8.98,11.54,6.21,7.0,,7.56
669,667,"Sun, Jan 25, 2015",Box Score,Detroit Pistons,110,Toronto Raptors,114,,,2015-01-25 00:00:00,114,110,01/25/2015,Toronto,Detroit,8.0,7.86,7.82,8.12,8.17,5.5,7.34,7.7,7.2,13.8,5.0,7.84,6.59,5.87,9.29,8.1,,7.14
670,668,"Mon, Jan 26, 2015",Box Score,Denver Nuggets,98,Los Angeles Clippers,102,,,2015-01-26 00:00:00,102,98,01/26/2015,LA Clippers,Denver,14.0,10.6,9.47,7.97,10.88,11.5,9.9,13.3,9.89,10.6,14.0,10.34,8.33,12.13,12.12,8.9,,10.53
671,669,"Mon, Jan 26, 2015",Box Score,Orlando Magic,94,Memphis Grizzlies,103,,,2015-01-26 00:00:00,103,94,01/26/2015,Memphis,Orlando,12.0,11.58,11.68,12.0,11.63,11.5,12.25,12.3,11.59,8.6,13.0,13.69,10.29,9.47,13.37,9.8,,12.47
672,670,"Mon, Jan 26, 2015",Box Score,Philadelphia 76ers,74,New Orleans Pelicans,99,,,2015-01-26 00:00:00,99,74,01/26/2015,New Orleans,Philadelphia,15.0,14.08,13.68,11.53,14.97,13.5,11.94,14.8,15.86,24.5,15.0,11.28,13.12,11.43,14.49,10.7,,13.79
673,671,"Mon, Jan 26, 2015",Box Score,Minnesota Timberwolves,84,Oklahoma City Thunder,92,,,2015-01-26 00:00:00,92,84,01/26/2015,Oklahoma City,Minnesota,15.5,13.22,11.97,11.5,12.82,16.5,9.58,15.5,11.79,20.4,14.0,14.37,10.35,14.92,13.82,10.5,,13.49
674,672,"Mon, Jan 26, 2015",Box Score,Boston Celtics,99,Utah Jazz,90,,,2015-01-26 00:00:00,90,99,01/26/2015,Utah,Boston,7.5,3.5,1.64,1.55,2.36,7.0,1.73,6.2,1.08,4.4,6.0,3.47,2.82,8.93,3.82,2.3,,2.76
675,673,"Tue, Jan 27, 2015",Box Score,Memphis Grizzlies,109,Dallas Mavericks,90,,,2015-01-27 00:00:00,90,109,01/27/2015,Dallas,Memphis,6.0,4.26,1.93,-0.41,3.52,5.0,3.03,7.8,2.72,6.7,7.0,5.64,5.07,6.79,4.34,2.5,,3.07
676,674,"Tue, Jan 27, 2015",Box Score,Cleveland Cavaliers,103,Detroit Pistons,95,,,2015-01-27 00:00:00,95,103,01/27/2015,Detroit,Cleveland,-8.0,-1.1,-2.21,-3.61,-1.4,-5.0,0.59,2.2,-1.58,5.5,0.01,-3.51,-1.73,-7.12,0.09,-2.0,,-0.57
677,675,"Tue, Jan 27, 2015",Box Score,Chicago Bulls,113,Golden State Warriors,111,OT,,2015-01-27 00:00:00,111,113,01/27/2015,Golden State,Chicago,11.0,8.78,9.83,8.21,10.54,9.0,8.45,12.6,10.87,-5.0,14.0,8.33,9.37,6.61,11.94,8.0,,9.13
678,676,"Tue, Jan 27, 2015",Box Score,Toronto Raptors,104,Indiana Pacers,91,,,2015-01-27 00:00:00,91,104,01/27/2015,Indiana,Toronto,-3.5,-3.53,-4.6,-6.01,-3.99,-2.0,-2.26,2.1,-3.78,-7.6,-1.0,-5.62,-2.15,-3.62,-3.19,-3.3,,-4.38
679,677,"Tue, Jan 27, 2015",Box Score,Washington Wizards,98,Los Angeles Lakers,92,,,2015-01-27 00:00:00,92,98,01/27/2015,LA Lakers,Washington,-8.0,-4.49,-5.67,-7.02,-4.28,-7.0,-4.31,-1.5,-5.73,-3.4,-5.0,-8.11,-4.23,-3.11,-3.1,-3.9,,-3.46
680,678,"Tue, Jan 27, 2015",Box Score,Milwaukee Bucks,109,Miami Heat,102,,,2015-01-27 00:00:00,102,109,01/27/2015,Miami,Milwaukee,2.0,0.82,-1.27,0.05,-2.26,5.0,1.28,4.4,-1.82,1.6,3.0,-0.74,1.92,5.63,-1.14,1.0,,-0.14
681,679,"Wed, Jan 28, 2015",Box Score,Brooklyn Nets,102,Atlanta Hawks,113,,,2015-01-28 00:00:00,113,102,01/28/2015,Atlanta,Brooklyn,13.0,13.22,12.78,12.72,12.7,14.0,12.45,17.5,13.36,13.7,20.0,10.28,10.0,11.68,14.66,9.5,,13.68
682,680,"Wed, Jan 28, 2015",Box Score,Portland Trail Blazers,94,Cleveland Cavaliers,99,,,2015-01-28 00:00:00,99,94,01/28/2015,Cleveland,Portland,6.0,-0.12,-1.81,-2.47,-1.59,6.5,-0.77,4.3,-1.35,-12.5,5.0,1.96,0.18,5.8,-0.28,0.1,,1.79
683,680,"Wed, Jan 28, 2015",Box Score,Portland Trail Blazers,94,Cleveland Cavaliers,99,,,2015-01-28 00:00:00,99,94,01/28/2015,Houston,Dallas,4.0,2.09,1.73,2.19,0.85,3.5,3.03,4.7,2.12,-2.1,4.0,0.46,0.38,6.51,2.26,2.0,,1.14
684,681,"Wed, Jan 28, 2015",Box Score,Dallas Mavericks,94,Houston Rockets,99,,,2015-01-28 00:00:00,99,94,01/28/2015,Cleveland,Portland,6.0,-0.12,-1.81,-2.47,-1.59,6.5,-0.77,4.3,-1.35,-12.5,5.0,1.96,0.18,5.8,-0.28,0.1,,1.79
685,681,"Wed, Jan 28, 2015",Box Score,Dallas Mavericks,94,Houston Rockets,99,,,2015-01-28 00:00:00,99,94,01/28/2015,Houston,Dallas,4.0,2.09,1.73,2.19,0.85,3.5,3.03,4.7,2.12,-2.1,4.0,0.46,0.38,6.51,2.26,2.0,,1.14
686,682,"Wed, Jan 28, 2015",Box Score,Boston Celtics,98,Minnesota Timberwolves,110,,,2015-01-28 00:00:00,110,98,01/28/2015,Minnesota,Boston,-4.5,-3.14,-5.28,-5.76,-5.27,-4.0,-2.59,-0.6,-5.0,-3.8,-3.0,-3.89,-1.55,-0.63,-2.74,-2.8,,-1.02
687,683,"Wed, Jan 28, 2015",Box Score,Denver Nuggets,93,New Orleans Pelicans,85,,,2015-01-28 00:00:00,85,93,01/28/2015,New Orleans,Denver,6.0,6.36,5.21,4.29,5.42,6.5,5.81,8.9,6.02,15.4,7.0,4.09,3.78,6.66,4.87,5.2,,6.45
688,684,"Wed, Jan 28, 2015",Box Score,Oklahoma City Thunder,92,New York Knicks,100,,,2015-01-28 00:00:00,100,92,01/28/2015,New York,Oklahoma City,-10.0,-7.98,-7.62,-8.48,-7.83,-8.5,-4.6,-4.7,-6.76,-15.1,-11.0,-10.91,-5.03,-8.89,-6.72,-4.9,,-9.19
689,685,"Wed, Jan 28, 2015",Box Score,Detroit Pistons,69,Philadelphia 76ers,89,,,2015-01-28 00:00:00,89,69,01/28/2015,Philadelphia,Detroit,-7.5,-5.99,-6.64,-4.79,-8.0,-6.0,-4.03,-2.7,-8.51,-11.8,-9.0,-6.23,-5.94,0.53,-6.09,-4.2,,-6.4
690,686,"Wed, Jan 28, 2015",Box Score,Washington Wizards,98,Phoenix Suns,106,,,2015-01-28 00:00:00,106,98,01/28/2015,Phoenix,Washington,6.5,2.17,0.82,-0.99,1.96,5.5,2.12,3.7,1.52,-2.2,2.0,2.21,3.49,6.47,3.94,2.6,,2.67
691,687,"Wed, Jan 28, 2015",Box Score,Charlotte Hornets,86,San Antonio Spurs,95,,,2015-01-28 00:00:00,95,86,01/28/2015,San Antonio,Charlotte,13.0,8.59,7.87,6.81,8.52,12.0,6.27,10.1,8.38,5.2,7.0,11.43,10.29,10.34,9.84,8.4,,9.81
692,688,"Wed, Jan 28, 2015",Box Score,Sacramento Kings,102,Toronto Raptors,119,,,2015-01-28 00:00:00,119,102,01/28/2015,Toronto,Sacramento,6.0,9.59,7.91,7.87,7.95,7.0,7.85,13.3,7.94,23.2,11.0,7.83,6.74,4.85,9.26,7.9,,10.65
693,689,"Wed, Jan 28, 2015",Box Score,Los Angeles Clippers,94,Utah Jazz,89,,,2015-01-28 00:00:00,89,94,01/28/2015,Utah,LA Clippers,-7.0,-5.43,-6.57,-7.01,-6.54,-7.0,-4.79,-2.0,-6.38,-2.9,-3.0,-10.18,-5.23,-5.65,-5.46,-4.6,,-5.76
694,690,"Thu, Jan 29, 2015",Box Score,New York Knicks,82,Indiana Pacers,103,,,2015-01-29 00:00:00,103,82,01/29/2015,Indiana,New York,7.5,8.06,6.39,5.66,7.37,9.0,6.75,8.8,6.24,16.1,8.0,8.93,6.34,7.62,8.85,6.6,,9.19
695,691,"Thu, Jan 29, 2015",Box Score,Chicago Bulls,118,Los Angeles Lakers,123,2OT,,2015-01-29 00:00:00,123,118,01/29/2015,LA Lakers,Chicago,-9.0,-5.4,-6.07,-7.34,-5.17,-8.5,-5.38,-1.7,-5.7,-12.3,-4.0,-7.52,-5.11,-2.77,-4.16,-4.2,,-4.11
696,692,"Thu, Jan 29, 2015",Box Score,Denver Nuggets,69,Memphis Grizzlies,99,,,2015-01-29 00:00:00,99,69,01/29/2015,Memphis,Denver,10.0,8.46,8.25,8.91,8.06,11.0,8.98,9.8,7.92,12.3,8.0,9.14,5.84,5.49,9.0,8.2,,8.51
697,693,"Thu, Jan 29, 2015",Box Score,Milwaukee Bucks,115,Orlando Magic,100,,,2015-01-29 00:00:00,100,115,01/29/2015,Orlando,Milwaukee,-4.0,-3.2,-4.63,-4.22,-4.89,-3.0,-3.63,-0.6,-4.85,2.0,-8.0,-4.62,-3.6,-0.74,-3.55,-1.3,,-2.12
698,694,"Fri, Jan 30, 2015",Box Score,Portland Trail Blazers,99,Atlanta Hawks,105,,,2015-01-30 00:00:00,105,99,01/30/2015,Atlanta,Portland,6.5,4.8,4.12,5.07,3.53,6.0,5.68,8.9,4.13,-0.2,9.0,3.7,3.59,6.15,4.97,3.3,,5.32
699,695,"Fri, Jan 30, 2015",Box Score,Houston Rockets,93,Boston Celtics,87,,,2015-01-30 00:00:00,87,93,01/30/2015,Boston,Houston,-6.0,-4.37,-5.48,-7.32,-4.1,-5.0,-2.67,-0.2,-5.04,-4.6,-3.0,-8.03,-4.04,-5.6,-2.65,-3.8,,-4.7
700,696,"Fri, Jan 30, 2015",Box Score,Toronto Raptors,127,Brooklyn Nets,122,OT,,2015-01-30 00:00:00,122,127,01/30/2015,Brooklyn,Toronto,-7.0,-5.53,-6.41,-6.08,-6.73,-7.0,-3.34,-2.6,-6.52,-8.7,-7.0,-7.91,-4.57,-3.74,-5.29,-3.6,,-4.92
701,697,"Fri, Jan 30, 2015",Box Score,Sacramento Kings,90,Cleveland Cavaliers,101,,,2015-01-30 00:00:00,101,90,01/30/2015,Cleveland,Sacramento,7.0,8.19,6.18,6.26,5.78,6.0,6.14,13.4,6.54,9.9,12.0,7.33,6.41,12.16,6.63,6.8,,9.14
702,698,"Fri, Jan 30, 2015",Box Score,Dallas Mavericks,93,Miami Heat,72,,,2015-01-30 00:00:00,72,93,01/30/2015,Miami,Dallas,-8.5,-4.21,-5.17,-3.92,-6.06,-8.0,-1.51,-0.1,-5.82,-6.7,0.01,-8.46,-4.82,-3.65,-5.19,-3.8,,-3.79
703,699,"Fri, Jan 30, 2015",Box Score,Los Angeles Clippers,103,New Orleans Pelicans,108,,,2015-01-30 00:00:00,108,103,01/30/2015,New Orleans,LA Clippers,-5.5,-1.82,-2.59,-2.96,-3.22,-6.5,-1.4,0.1,-1.65,7.8,-3.0,-5.39,-1.79,-2.57,-3.88,-2.1,,-2.77
704,700,"Fri, Jan 30, 2015",Box Score,Minnesota Timberwolves,94,Philadelphia 76ers,103,,,2015-01-30 00:00:00,103,94,01/30/2015,Philadelphia,Minnesota,-4.5,-0.15,-0.02,1.46,-0.81,-1.5,0.39,3.4,-1.82,0.4,-2.0,-2.41,-2.07,-0.12,0.39,1.0,,0.13
705,701,"Fri, Jan 30, 2015",Box Score,Chicago Bulls,93,Phoenix Suns,99,,,2015-01-30 00:00:00,99,93,01/30/2015,Phoenix,Chicago,7.0,1.5,1.2,-0.09,1.66,5.0,1.69,4.1,2.08,-11.1,4.0,3.22,3.02,4.02,2.89,1.9,,2.43
706,702,"Fri, Jan 30, 2015",Box Score,Golden State Warriors,100,Utah Jazz,110,,,2015-01-30 00:00:00,110,100,01/30/2015,Utah,Golden State,-10.0,-8.84,-10.84,-11.62,-10.18,-8.5,-8.09,-5.3,-10.8,-8.2,-7.0,-12.24,-9.08,-4.96,-9.47,-6.8,,-9.19
707,703,"Sat, Jan 31, 2015",Box Score,Philadelphia 76ers,85,Atlanta Hawks,91,,,2015-01-31 00:00:00,91,85,01/31/2015,Atlanta,Philadelphia,16.0,19.74,18.87,18.68,19.63,17.0,17.8,19.9,19.95,27.6,21.0,20.4,17.24,,21.38,14.0,,20.18
708,704,"Sat, Jan 31, 2015",Box Score,Charlotte Hornets,104,Denver Nuggets,86,,,2015-01-31 00:00:00,86,104,01/31/2015,Denver,Charlotte,6.0,2.85,2.34,1.86,2.68,6.5,1.9,4.3,2.51,4.5,1.0,2.5,4.08,,4.45,2.9,,2.03
709,705,"Sat, Jan 31, 2015",Box Score,Houston Rockets,101,Detroit Pistons,114,,,2015-01-31 00:00:00,114,101,01/31/2015,Detroit,Houston,-4.5,-3.88,-6.17,-7.96,-4.67,-4.5,-3.78,-1.1,-5.95,0.8,-4.0,-4.24,-4.19,,-2.27,-3.3,,-3.66
710,706,"Sat, Jan 31, 2015",Box Score,Phoenix Suns,87,Golden State Warriors,106,,,2015-01-31 00:00:00,106,87,01/31/2015,Golden State,Phoenix,10.0,9.6,9.34,8.18,10.17,10.0,8.8,11.6,9.97,9.1,11.0,8.08,9.02,,12.41,8.2,,8.94
711,707,"Sat, Jan 31, 2015",Box Score,Sacramento Kings,99,Indiana Pacers,94,,,2015-01-31 00:00:00,94,99,01/31/2015,Indiana,Sacramento,5.5,4.12,2.05,1.17,2.45,6.5,3.34,9.1,2.57,12.6,6.0,3.67,3.1,,2.69,2.2,,2.63
712,708,"Sat, Jan 31, 2015",Box Score,Oklahoma City Thunder,74,Memphis Grizzlies,85,,,2015-01-31 00:00:00,85,74,01/31/2015,Memphis,Oklahoma City,5.5,4.86,5.98,7.07,5.41,7.0,7.97,5.9,5.45,1.4,6.0,2.76,3.2,,5.18,4.7,,2.15
713,709,"Sat, Jan 31, 2015",Box Score,Portland Trail Blazers,88,Milwaukee Bucks,95,,,2015-01-31 00:00:00,95,88,01/31/2015,Milwaukee,Portland,-1.5,-1.53,-2.01,-3.01,-1.35,-1.5,0.37,2.8,-1.6,-11.0,4.0,-1.39,-1.79,,-0.87,-2.6,,-1.44
714,710,"Sat, Jan 31, 2015",Box Score,Cleveland Cavaliers,106,Minnesota Timberwolves,90,,,2015-01-31 00:00:00,90,106,01/31/2015,Minnesota,Cleveland,-10.5,-7.47,-8.89,-10.13,-8.36,-9.0,-4.49,-3.9,-8.25,-6.7,-8.0,-11.58,-5.82,,-6.39,-5.6,,-9.04
715,711,"Sat, Jan 31, 2015",Box Score,Dallas Mavericks,108,Orlando Magic,93,,,2015-01-31 00:00:00,93,108,01/31/2015,Orlando,Dallas,-7.0,-7.94,-8.63,-8.08,-9.06,-8.5,-6.8,-5.1,-8.95,-6.3,-12.0,-8.85,-8.64,,-7.6,-4.9,,-8.34
716,712,"Sat, Jan 31, 2015",Box Score,Los Angeles Clippers,105,San Antonio Spurs,85,,,2015-01-31 00:00:00,85,105,01/31/2015,San Antonio,LA Clippers,4.5,0.37,0.11,0.36,-0.41,4.5,0.75,3.3,0.2,-3.9,0.01,1.0,1.27,,0.01,1.3,,0.78
717,713,"Sat, Jan 31, 2015",Box Score,Toronto Raptors,120,Washington Wizards,116,OT,,2015-01-31 00:00:00,116,120,01/31/2015,Washington,Toronto,5.0,0.89,-0.36,0.22,-0.86,4.0,1.55,4.6,-0.44,-1.5,2.0,2.8,0.25,,0.75,1.1,,1.42
718,714,"Sun, Feb 1, 2015",Box Score,Miami Heat,83,Boston Celtics,75,,,2015-02-01 00:00:00,75,83,02/01/2015,Boston,Miami,3.5,2.47,2.07,-0.42,3.43,3.0,2.62,5.1,3.43,1.4,3.0,0.66,2.41,0.91,4.69,2.2,,3.13
719,715,"Sun, Feb 1, 2015",Box Score,Los Angeles Lakers,80,New York Knicks,92,,,2015-02-01 00:00:00,92,80,02/01/2015,New York,LA Lakers,3.0,0.37,-1.05,-2.39,-1.12,3.0,0.36,2.9,0.36,8.1,-1.0,-2.41,0.81,0.41,0.38,0.2,,-0.37
720,716,"Mon, Feb 2, 2015",Box Score,Los Angeles Clippers,100,Brooklyn Nets,102,,,2015-02-02 00:00:00,102,100,02/02/2015,Brooklyn,LA Clippers,-9.0,-7.71,-7.89,-7.03,-9.04,-9.0,-5.34,-6.4,-7.89,-3.2,-11.0,-12.85,-7.63,-8.02,-8.38,-5.3,,-7.96
721,717,"Mon, Feb 2, 2015",Box Score,Philadelphia 76ers,84,Cleveland Cavaliers,97,,,2015-02-02 00:00:00,97,84,02/02/2015,Cleveland,Philadelphia,16.5,14.73,13.58,11.86,14.8,16.0,12.02,15.3,15.1,14.4,17.0,16.76,14.44,17.0,15.99,12.0,,15.97
722,718,"Mon, Feb 2, 2015",Box Score,Minnesota Timberwolves,94,Dallas Mavericks,100,,,2015-02-02 00:00:00,100,94,02/02/2015,Dallas,Minnesota,11.5,13.92,15.19,14.83,16.26,13.0,13.57,16.6,14.75,4.6,16.0,14.79,13.39,10.09,16.19,12.6,,15.98
723,719,"Mon, Feb 2, 2015",Box Score,Atlanta Hawks,100,New Orleans Pelicans,115,,,2015-02-02 00:00:00,115,100,02/02/2015,New Orleans,Atlanta,-3.5,-3.63,-3.9,-6.49,-2.78,-4.0,-2.78,-0.9,-2.8,-15.0,-3.0,-5.25,-0.94,0.33,-2.8,-2.8,,-1.65
724,720,"Mon, Feb 2, 2015",Box Score,Orlando Magic,97,Oklahoma City Thunder,104,,,2015-02-02 00:00:00,104,97,02/02/2015,Oklahoma City,Orlando,13.0,10.5,8.66,7.22,9.33,13.5,8.44,13.3,9.6,12.7,15.0,11.15,9.55,11.09,10.82,9.0,,11.07
725,721,"Mon, Feb 2, 2015",Box Score,Memphis Grizzlies,102,Phoenix Suns,101,,,2015-02-02 00:00:00,101,102,02/02/2015,Phoenix,Memphis,-2.5,-0.59,-2.09,-3.18,-1.23,-1.0,-0.88,2.3,-1.9,-0.3,-2.0,-2.19,1.33,2.0,0.02,-0.2,,0.11
726,722,"Mon, Feb 2, 2015",Box Score,Milwaukee Bucks,82,Toronto Raptors,75,,,2015-02-02 00:00:00,75,82,02/02/2015,Toronto,Milwaukee,5.0,5.32,4.79,5.06,4.83,7.0,4.53,6.9,4.45,4.0,3.0,5.96,4.6,6.93,6.55,6.5,,6.39
727,723,"Mon, Feb 2, 2015",Box Score,Charlotte Hornets,92,Washington Wizards,88,,,2015-02-02 00:00:00,88,92,02/02/2015,Washington,Charlotte,7.5,5.79,5.86,6.14,5.77,7.0,5.33,7.4,5.73,-0.6,5.0,8.25,6.31,4.52,6.89,6.8,,7.63
728,724,"Tue, Feb 3, 2015",Box Score,Miami Heat,91,Detroit Pistons,108,,,2015-02-03 00:00:00,108,91,02/03/2015,Detroit,Miami,2.5,2.4,1.49,-0.72,2.99,5.0,1.87,3.6,2.46,1.1,2.0,2.5,2.42,2.71,4.8,2.9,,3.42
729,725,"Tue, Feb 3, 2015",Box Score,Boston Celtics,108,New York Knicks,97,,,2015-02-03 00:00:00,97,108,02/03/2015,New York,Boston,-1.0,-1.75,-2.89,-2.87,-3.08,1.0,-2.05,0.6,-2.75,1.5,-2.0,-4.11,-2.45,0.33,-2.25,-1.4,,-1.08
730,726,"Tue, Feb 3, 2015",Box Score,Denver Nuggets,98,Philadelphia 76ers,105,,,2015-02-03 00:00:00,105,98,02/03/2015,Philadelphia,Denver,-8.5,-3.84,-5.47,-4.91,-6.06,-6.5,-2.56,-0.3,-6.29,4.9,0.01,-9.32,-6.35,-5.07,-4.62,-4.1,,-3.65
731,727,"Tue, Feb 3, 2015",Box Score,Utah Jazz,102,Portland Trail Blazers,103,,,2015-02-03 00:00:00,103,102,02/03/2015,Portland,Utah,8.0,7.35,8.05,8.43,8.08,8.0,8.42,8.1,7.7,1.6,4.0,8.15,6.47,7.43,9.38,8.3,,8.83
732,728,"Tue, Feb 3, 2015",Box Score,Golden State Warriors,121,Sacramento Kings,96,,,2015-02-03 00:00:00,96,121,02/03/2015,Sacramento,Golden State,-9.5,-9.4,-10.8,-10.76,-10.2,-8.0,-7.92,-9.1,-11.67,-7.1,-11.0,-12.82,-9.91,-5.67,-9.02,-6.2,,-9.47
733,729,"Wed, Feb 4, 2015",Box Score,Washington Wizards,96,Atlanta Hawks,105,,,2015-02-04 00:00:00,105,96,02/04/2015,Atlanta,Washington,6.0,7.78,6.99,7.22,6.83,6.5,7.36,8.6,7.37,19.5,7.0,3.84,5.56,7.23,8.72,6.3,,6.44
734,730,"Wed, Feb 4, 2015",Box Score,Denver Nuggets,100,Boston Celtics,104,,,2015-02-04 00:00:00,104,100,02/04/2015,Boston,Denver,3.0,3.06,2.18,0.49,2.8,1.0,4.21,5.5,3.32,5.3,8.0,0.24,1.99,1.22,3.51,1.5,,2.63
735,731,"Wed, Feb 4, 2015",Box Score,Dallas Mavericks,114,Golden State Warriors,128,,,2015-02-04 00:00:00,128,114,02/04/2015,Golden State,Dallas,8.5,7.26,7.13,6.49,7.27,8.0,7.43,7.9,7.88,5.3,10.0,4.8,6.64,5.84,8.97,6.2,,9.83
736,732,"Wed, Feb 4, 2015",Box Score,Chicago Bulls,90,Houston Rockets,101,,,2015-02-04 00:00:00,101,90,02/04/2015,Houston,Chicago,3.5,4.32,4.19,3.48,3.75,3.0,3.73,5.0,5.46,3.2,6.0,2.96,4.38,2.63,5.01,3.8,,6.89
737,733,"Wed, Feb 4, 2015",Box Score,Detroit Pistons,109,Indiana Pacers,114,,,2015-02-04 00:00:00,114,109,02/04/2015,Indiana,Detroit,4.0,1.78,1.38,0.63,2.03,4.0,2.0,2.9,1.49,-1.1,1.0,2.99,2.24,1.72,3.21,2.0,,2.38
738,734,"Wed, Feb 4, 2015",Box Score,Los Angeles Lakers,105,Milwaukee Bucks,113,OT,,2015-02-04 00:00:00,113,105,02/04/2015,Milwaukee,LA Lakers,9.5,8.84,8.47,7.56,8.83,8.0,9.75,10.1,9.13,11.8,13.0,7.39,7.26,2.78,9.53,7.2,,10.95
739,735,"Wed, Feb 4, 2015",Box Score,Miami Heat,101,Minnesota Timberwolves,102,,,2015-02-04 00:00:00,102,101,02/04/2015,Minnesota,Miami,2.0,-1.88,-4.32,-6.53,-3.1,-1.5,-2.01,-1.0,-3.16,1.6,-2.0,-2.28,-2.3,0.95,-1.32,-3.2,,2.4
740,736,"Wed, Feb 4, 2015",Box Score,Oklahoma City Thunder,102,New Orleans Pelicans,91,,,2015-02-04 00:00:00,91,102,02/04/2015,New Orleans,Oklahoma City,4.0,1.66,2.51,2.37,2.43,2.0,4.56,3.2,2.79,-3.9,5.0,-3.25,2.48,1.08,2.58,1.2,,0.22
741,737,"Wed, Feb 4, 2015",Box Score,Orlando Magic,103,San Antonio Spurs,110,,,2015-02-04 00:00:00,110,103,02/04/2015,San Antonio,Orlando,14.0,11.74,11.06,10.31,11.37,12.5,10.85,12.1,11.57,13.6,12.0,10.4,12.82,10.51,13.18,9.9,,14.67
742,738,"Wed, Feb 4, 2015",Box Score,Brooklyn Nets,109,Toronto Raptors,93,,,2015-02-04 00:00:00,93,109,02/04/2015,Toronto,Brooklyn,7.0,9.68,9.47,8.4,10.34,8.5,8.56,11.1,9.83,10.3,11.0,9.18,8.75,7.0,12.33,9.0,,10.26
743,739,"Wed, Feb 4, 2015",Box Score,Memphis Grizzlies,100,Utah Jazz,90,,,2015-02-04 00:00:00,90,100,02/04/2015,Utah,Memphis,-7.0,-4.25,-5.79,-8.12,-4.19,-7.0,-4.3,-0.6,-5.1,-2.0,-1.0,-10.34,-2.14,-2.0,-3.19,-4.4,,-6.33
744,740,"Thu, Feb 5, 2015",Box Score,Washington Wizards,87,Charlotte Hornets,94,,,2015-02-05 00:00:00,94,87,02/05/2015,Charlotte,Washington,-1.0,0.03,-1.78,-2.64,-1.29,-1.5,0.92,2.8,-1.39,6.6,3.0,-3.22,-2.29,2.65,-0.15,-2.1,,-0.63
745,741,"Thu, Feb 5, 2015",Box Score,Los Angeles Clippers,94,Cleveland Cavaliers,105,,,2015-02-05 00:00:00,105,94,02/05/2015,Cleveland,LA Clippers,5.0,0.66,-1.63,-1.03,-2.64,4.0,-0.65,0.7,-1.49,11.9,2.0,0.36,-1.56,4.13,-1.63,-0.8,,1.63
