,Unnamed: 0,Unnamed: 0.1,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,line_x,game_date,hscore,rscore,date_x,home_x,road_x,line_y,lineavg_x,linesag_x,linesage_x,linesagp_x,lineopen_x,linemoore_x,linepower_x,linenscombo_x,linel2_x,linegametime_x,lineray1_x,linefox_x,linedunk_x,linegirl_x,linegabe_x,lineboyd_x,linemass_x,linedok_x,lineblc_x,line_x,date_y,home_y,road_y,line_y,lineavg_y,linesag_y,linesage_y,linesagp_y,lineopen_y,linemoore_y,linepower_y,linenscombo_y,linel2_y,linegametime_y,lineray1_y,linefox_y,linedunk_y,linegirl_y,linegabe_y,lineboyd_y,linemass_y,linedok_y,lineblc_y
669,665,664,"Wed, Jan 27, 2010",Box Score,Memphis Grizzlies,99,Detroit Pistons,93,,,0,2010-01-27 00:00:00,93,99,1/27/2010,Detroit,Memphis,-1.5,-3.03,-1.07,-1.34,-0.88,-1.5,-0.85,-0.6,-3.53,.,-3.5,-0.57,-7.0,-5.17,-6.49,-7,.,-2.3,-0.12,.,0,1/27/2010,Detroit,Memphis,-1.5,-3.03,-1.07,-1.34,-0.88,-1.5,-0.85,-0.6,-3.53,.,-3.5,-0.57,-7.0,-5.17,-6.49,-7,.,-2.3,-0.12,.
670,666,665,"Wed, Jan 27, 2010",Box Score,New Orleans Hornets,123,Golden State Warriors,110,,,0,2010-01-27 00:00:00,110,123,1/27/2010,Golden State,New orleans,-1.5,1.67,-0.18,-2.63,2.12,-1.5,1.83,1.5,5.1,.,1.25,1.82,1.0,2.92,8.38,-4.5,.,2,0.97,.,0,1/27/2010,Golden State,New orleans,-1.5,1.67,-0.18,-2.63,2.12,-1.5,1.83,1.5,5.1,.,1.25,1.82,1.0,2.92,8.38,-4.5,.,2,0.97,.
671,667,666,"Wed, Jan 27, 2010",Box Score,Denver Nuggets,97,Houston Rockets,92,,,0,2010-01-27 00:00:00,92,97,1/27/2010,Houston,Denver,2,0.34,1.36,2.23,0.51,-1.5,-1.13,2.3,4.4,.,-1.0,0.1,-5.0,-4.03,8.71,-4.5,.,1.2,0.62,.,0,1/27/2010,Houston,Denver,2,0.34,1.36,2.23,0.51,-1.5,-1.13,2.3,4.4,.,-1.0,0.1,-5.0,-4.03,8.71,-4.5,.,1.2,0.62,.
672,668,667,"Wed, Jan 27, 2010",Box Score,Los Angeles Lakers,118,Indiana Pacers,96,,,0,2010-01-27 00:00:00,96,118,1/27/2010,Indiana,LA Lakers,-6.5,-6.69,-7.24,-7.17,-7.4,-5.5,-5.4,-4.6,-6.84,.,-7.0,-9.25,-7.0,-3.19,-4.42,-14.5,.,-5.5,-4.66,.,0,1/27/2010,Indiana,LA Lakers,-6.5,-6.69,-7.24,-7.17,-7.4,-5.5,-5.4,-4.6,-6.84,.,-7.0,-9.25,-7.0,-3.19,-4.42,-14.5,.,-5.5,-4.66,.
673,669,668,"Wed, Jan 27, 2010",Box Score,Philadelphia 76ers,88,Milwaukee Bucks,91,,,0,2010-01-27 00:00:00,91,88,1/27/2010,Milwaukee,Philadelphia,2.5,4.35,6.2,6.2,6.25,3.5,4.68,5.9,1.86,.,5.0,4.62,7.0,8.34,-0.91,-1,.,4.1,4.56,.,0,1/27/2010,Milwaukee,Philadelphia,2.5,4.35,6.2,6.2,6.25,3.5,4.68,5.9,1.86,.,5.0,4.62,7.0,8.34,-0.91,-1,.,4.1,4.56,.
674,670,669,"Wed, Jan 27, 2010",Box Score,Los Angeles Clippers,87,New Jersey Nets,103,,,0,2010-01-27 00:00:00,103,87,1/27/2010,New Jersey,LA Clippers,-7,-6.95,-6.85,-8.67,-5.32,-7,-5.46,-4.6,-4.9,.,-10.5,-5.15,-9.0,-8.07,-4.65,-11,.,-9.4,-3.58,.,0,1/27/2010,New Jersey,LA Clippers,-7,-6.95,-6.85,-8.67,-5.32,-7,-5.46,-4.6,-4.9,.,-10.5,-5.15,-9.0,-8.07,-4.65,-11,.,-9.4,-3.58,.
675,671,670,"Wed, Jan 27, 2010",Box Score,Chicago Bulls,96,Oklahoma City Thunder,86,,,0,2010-01-27 00:00:00,86,96,1/27/2010,Oklahoma City,Chicago,5.5,5.94,7.22,5.53,9.03,4.5,8.11,5.8,3.57,.,6.0,1.82,7.0,8.99,5.32,3.5,.,5.1,7.44,.,0,1/27/2010,Oklahoma City,Chicago,5.5,5.94,7.22,5.53,9.03,4.5,8.11,5.8,3.57,.,6.0,1.82,7.0,8.99,5.32,3.5,.,5.1,7.44,.
676,672,671,"Wed, Jan 27, 2010",Box Score,Utah Jazz,106,Portland Trail Blazers,95,,,0,2010-01-27 00:00:00,95,106,1/27/2010,Portland,Utah,-2.5,0.82,2.91,3.28,2.44,-3.5,2.89,2.9,0.72,.,0.25,0.78,-4.0,0.32,0.66,-3.5,.,2.1,1.85,.,0,1/27/2010,Portland,Utah,-2.5,0.82,2.91,3.28,2.44,-3.5,2.89,2.9,0.72,.,0.25,0.78,-4.0,0.32,0.66,-3.5,.,2.1,1.85,.
677,673,672,"Wed, Jan 27, 2010",Box Score,Atlanta Hawks,90,San Antonio Spurs,105,,,0,2010-01-27 00:00:00,105,90,1/27/2010,San Antonio,Atlanta,3,1.83,1.27,0.38,2.34,1.5,1.97,3.6,3.65,.,3.0,-0.02,1.0,-0.41,7.31,-3,.,1.6,2.34,.,0,1/27/2010,San Antonio,Atlanta,3,1.83,1.27,0.38,2.34,1.5,1.97,3.6,3.65,.,3.0,-0.02,1.0,-0.41,7.31,-3,.,1.6,2.34,.
678,674,673,"Wed, Jan 27, 2010",Box Score,Miami Heat,103,Toronto Raptors,111,,,0,2010-01-27 00:00:00,111,103,1/27/2010,Toronto,Miami,3,2.75,3.33,3.99,2.68,2.5,1.24,3.6,3.92,.,1.75,2.39,2.0,8.6,5.45,-4.5,.,2.4,2.29,.,0,1/27/2010,Toronto,Miami,3,2.75,3.33,3.99,2.68,2.5,1.24,3.6,3.92,.,1.75,2.39,2.0,8.6,5.45,-4.5,.,2.4,2.29,.
679,675,674,"Thu, Jan 28, 2010",Box Score,Toronto Raptors,106,New York Knicks,104,,,0,2010-01-28 00:00:00,104,106,1/28/2010,New York,Toronto,3.5,-0.33,0.09,-0.83,0.98,2.5,0.56,1.8,-1.24,.,-1.25,2.49,0.01,-0.22,-4.97,-4,.,-0.1,2.52,.,0,1/28/2010,New York,Toronto,3.5,-0.33,0.09,-0.83,0.98,2.5,0.56,1.8,-1.24,.,-1.25,2.49,0.01,-0.22,-4.97,-4,.,-0.1,2.52,.
680,676,675,"Thu, Jan 28, 2010",Box Score,Boston Celtics,94,Orlando Magic,96,,,0,2010-01-28 00:00:00,96,94,1/28/2010,Orlando,Boston,3.5,4.68,2.99,3.02,2.93,2.5,3.79,5.9,7.73,.,6.75,4.24,7.0,5.53,11.21,-4.5,.,3.7,3.58,.,0,1/28/2010,Orlando,Boston,3.5,4.68,2.99,3.02,2.93,2.5,3.79,5.9,7.73,.,6.75,4.24,7.0,5.53,11.21,-4.5,.,3.7,3.58,.
681,677,676,"Thu, Jan 28, 2010",Box Score,Dallas Mavericks,106,Phoenix Suns,112,,,0,2010-01-28 00:00:00,112,106,1/28/2010,Phoenix,Dallas,2,2.43,1.39,0.5,2.18,1,3.48,1.4,4.42,.,3.5,4.02,0.01,6.2,4.83,-2.5,.,0.4,3.16,.,0,1/28/2010,Phoenix,Dallas,2,2.43,1.39,0.5,2.18,1,3.48,1.4,4.42,.,3.5,4.02,0.01,6.2,4.83,-2.5,.,0.4,3.16,.
682,678,677,"Fri, Jan 29, 2010",Box Score,Boston Celtics,91,Atlanta Hawks,100,,,0,2010-01-29 00:00:00,100,91,1/29/2010,Atlanta,Boston,4,3.45,3.59,3.92,3.2,4,4.06,4.9,3.98,.,4.5,4.12,5.0,5.67,3.84,-4.5,.,2.3,3.81,.,0,1/29/2010,Atlanta,Boston,4,3.45,3.59,3.92,3.2,4,4.06,4.9,3.98,.,4.5,4.12,5.0,5.67,3.84,-4.5,.,2.3,3.81,.
683,679,678,"Fri, Jan 29, 2010",Box Score,Miami Heat,92,Detroit Pistons,65,,,0,2010-01-29 00:00:00,65,92,1/29/2010,Detroit,Miami,-2,-3.7,-1.17,-0.8,-1.58,-2,-2.35,-2.2,-3.25,.,-4.75,-1.36,-6.0,-7.34,-5.15,-8.5,.,-3.3,-1.56,.,0,1/29/2010,Detroit,Miami,-2,-3.7,-1.17,-0.8,-1.58,-2,-2.35,-2.2,-3.25,.,-4.75,-1.36,-6.0,-7.34,-5.15,-8.5,.,-3.3,-1.56,.
684,680,679,"Fri, Jan 29, 2010",Box Score,Charlotte Bobcats,121,Golden State Warriors,110,,,0,2010-01-29 00:00:00,110,121,1/29/2010,Golden State,Charlotte,-1.5,-1.55,-1.46,-1.9,-1.23,-1,0.02,-0.2,0.71,.,-1.0,-1.12,-4.0,-8.3,2.55,-6,.,0.5,-0.19,.,0,1/29/2010,Golden State,Charlotte,-1.5,-1.55,-1.46,-1.9,-1.23,-1,0.02,-0.2,0.71,.,-1.0,-1.12,-4.0,-8.3,2.55,-6,.,0.5,-0.19,.
685,681,680,"Fri, Jan 29, 2010",Box Score,Portland Trail Blazers,100,Houston Rockets,104,,,0,2010-01-29 00:00:00,104,100,1/29/2010,Houston,Portland,6,2.22,2.91,3.82,2.0,6,1.65,4.0,3.23,.,1.75,1.82,2.0,4.24,4.64,-3,.,0.5,2.24,.,0,1/29/2010,Houston,Portland,6,2.22,2.91,3.82,2.0,6,1.65,4.0,3.23,.,1.75,1.82,2.0,4.24,4.64,-3,.,0.5,2.24,.
686,682,681,"Fri, Jan 29, 2010",Box Score,Cleveland Cavaliers,94,Indiana Pacers,73,,,0,2010-01-29 00:00:00,73,94,1/29/2010,Indiana,Cleveland,-6,-9.51,-8.08,-8.23,-8.1,-6.5,-6.53,-6.3,-12.01,.,-8.5,-9.52,-8.0,-10.84,-14.5,-15.5,.,-10.3,-5.32,.,0,1/29/2010,Indiana,Cleveland,-6,-9.51,-8.08,-8.23,-8.1,-6.5,-6.53,-6.3,-12.01,.,-8.5,-9.52,-8.0,-10.84,-14.5,-15.5,.,-10.3,-5.32,.
687,683,682,"Fri, Jan 29, 2010",Box Score,Los Angeles Clippers,97,Minnesota Timberwolves,111,,,0,2010-01-29 00:00:00,111,97,1/29/2010,Minnesota,LA Clippers,0,-2.87,-2.84,-3.23,-2.48,0,-1.88,-0.7,-1.21,.,-4.5,-3.54,-1.0,-8.05,1.11,-9.5,.,-1.9,-0.38,.,0,1/29/2010,Minnesota,LA Clippers,0,-2.87,-2.84,-3.23,-2.48,0,-1.88,-0.7,-1.21,.,-4.5,-3.54,-1.0,-8.05,1.11,-9.5,.,-1.9,-0.38,.
688,684,683,"Fri, Jan 29, 2010",Box Score,Washington Wizards,81,New Jersey Nets,79,,,0,2010-01-29 00:00:00,79,81,1/29/2010,New Jersey,Washington,-3.5,-4.53,-3.49,-3.96,-3.21,-3.5,-3.3,-0.2,-2.61,.,-6.0,-3.36,-5.0,-10.72,-1.86,-9.5,.,-6.6,-2.59,.,0,1/29/2010,New Jersey,Washington,-3.5,-4.53,-3.49,-3.96,-3.21,-3.5,-3.3,-0.2,-2.61,.,-6.0,-3.36,-5.0,-10.72,-1.86,-9.5,.,-6.6,-2.59,.
689,685,684,"Fri, Jan 29, 2010",Box Score,Chicago Bulls,108,New Orleans Hornets,106,OT,,0,2010-01-29 00:00:00,106,108,1/29/2010,New orleans,Chicago,4.5,1.74,4.35,4.59,4.17,3.5,3.62,4.0,-0.87,.,2.75,0.32,3.0,-1.66,-2.05,-0.5,.,1.5,3.79,.,0,1/29/2010,New orleans,Chicago,4.5,1.74,4.35,4.59,4.17,3.5,3.62,4.0,-0.87,.,2.75,0.32,3.0,-1.66,-2.05,-0.5,.,1.5,3.79,.
690,686,685,"Fri, Jan 29, 2010",Box Score,Denver Nuggets,84,Oklahoma City Thunder,101,,,0,2010-01-29 00:00:00,101,84,1/29/2010,Oklahoma City,Denver,2,1.51,1.34,0.92,1.79,2,0.75,2.4,3.47,.,1.5,-1.19,-1.0,4.69,8.13,-4.5,.,1,1.63,.,0,1/29/2010,Oklahoma City,Denver,2,1.51,1.34,0.92,1.79,2,0.75,2.4,3.47,.,1.5,-1.19,-1.0,4.69,8.13,-4.5,.,1,1.63,.
691,687,686,"Fri, Jan 29, 2010",Box Score,Los Angeles Lakers,99,Philadelphia 76ers,91,,,0,2010-01-29 00:00:00,91,99,1/29/2010,Philadelphia,LA Lakers,-6.5,-5.07,-6.6,-7.74,-5.61,-7.5,-4.14,-3.6,-0.86,.,-6.25,-4.71,-7.0,-5.29,3.0,-12,.,-7.6,-4.06,.,0,1/29/2010,Philadelphia,LA Lakers,-6.5,-5.07,-6.6,-7.74,-5.61,-7.5,-4.14,-3.6,-0.86,.,-6.25,-4.71,-7.0,-5.29,3.0,-12,.,-7.6,-4.06,.
692,688,687,"Fri, Jan 29, 2010",Box Score,Memphis Grizzlies,97,San Antonio Spurs,104,,,0,2010-01-29 00:00:00,104,97,1/29/2010,San Antonio,Memphis,5,5.76,5.44,3.49,7.57,3,6.51,6.3,8.37,.,5.75,6.48,2.0,3.09,10.26,2.5,.,6.4,6.15,.,0,1/29/2010,San Antonio,Memphis,5,5.76,5.44,3.49,7.57,3,6.51,6.3,8.37,.,5.75,6.48,2.0,3.09,10.26,2.5,.,6.4,6.15,.
693,689,688,"Fri, Jan 29, 2010",Box Score,Sacramento Kings,94,Utah Jazz,101,,,0,2010-01-29 00:00:00,101,94,1/29/2010,Utah,Sacramento,9,12.22,10.7,9.85,11.66,9,10.58,14.2,12.73,.,15.5,12.28,18.0,15.51,13.18,2,.,13.6,9.79,.,0,1/29/2010,Utah,Sacramento,9,12.22,10.7,9.85,11.66,9,10.58,14.2,12.73,.,15.5,12.28,18.0,15.51,13.18,2,.,13.6,9.79,.
694,690,689,"Sat, Jan 30, 2010",Box Score,Portland Trail Blazers,114,Dallas Mavericks,112,OT,,0,2010-01-30 00:00:00,112,114,1/30/2010,Dallas,Portland,8.5,3.29,5.43,6.6,4.3,8.5,3.33,6.6,2.22,.,3.25,2.29,4.0,5.57,2.14,-2,.,0.4,4.11,.,0,1/30/2010,Dallas,Portland,8.5,3.29,5.43,6.6,4.3,8.5,3.33,6.6,2.22,.,3.25,2.29,4.0,5.57,2.14,-2,.,0.4,4.11,.
695,691,690,"Sat, Jan 30, 2010",Box Score,New Orleans Hornets,109,Memphis Grizzlies,102,OT,,0,2010-01-30 00:00:00,102,109,1/30/2010,Memphis,New orleans,7,4.74,4.72,4.21,5.28,5,5.07,5.3,5.31,.,5.0,4.05,5.0,6.47,6.56,-2,.,6.5,4.9,.,0,1/30/2010,Memphis,New orleans,7,4.74,4.72,4.21,5.28,5,5.07,5.3,5.31,.,5.0,4.05,5.0,6.47,6.56,-2,.,6.5,4.9,.
696,692,691,"Sat, Jan 30, 2010",Box Score,Miami Heat,84,Milwaukee Bucks,95,,,0,2010-01-30 00:00:00,95,84,1/30/2010,Milwaukee,Miami,4,0.19,1.3,0.88,1.69,3,-0.01,0.7,1.18,.,-0.75,2.81,0.01,-1.91,-0.46,-5,.,1.3,2.09,.,0,1/30/2010,Milwaukee,Miami,4,0.19,1.3,0.88,1.69,3,-0.01,0.7,1.18,.,-0.75,2.81,0.01,-1.91,-0.46,-5,.,1.3,2.09,.
697,693,692,"Sat, Jan 30, 2010",Box Score,Atlanta Hawks,86,Orlando Magic,104,,,0,2010-01-30 00:00:00,104,86,1/30/2010,Orlando,Atlanta,5.5,4.12,3.1,3.0,3.2,5,2.97,5.7,6.75,.,5.5,3.12,5.0,1.19,10.37,-3,.,6,3.73,.,0,1/30/2010,Orlando,Atlanta,5.5,4.12,3.1,3.0,3.2,5,2.97,5.7,6.75,.,5.5,3.12,5.0,1.19,10.37,-3,.,6,3.73,.
698,694,693,"Sat, Jan 30, 2010",Box Score,Charlotte Bobcats,103,Sacramento Kings,96,,,0,2010-01-30 00:00:00,96,103,1/30/2010,Sacramento,Charlotte,-1,-2.6,-0.72,-0.1,-1.35,-1,-0.81,-0.9,-3.7,.,-3.25,-3.03,-7.0,-4.42,-4.36,-5,.,0.5,-0.42,.,0,1/30/2010,Sacramento,Charlotte,-1,-2.6,-0.72,-0.1,-1.35,-1,-0.81,-0.9,-3.7,.,-3.25,-3.03,-7.0,-4.42,-4.36,-5,.,0.5,-0.42,.
699,695,694,"Sat, Jan 30, 2010",Box Score,New York Knicks,96,Washington Wizards,106,,,0,2010-01-30 00:00:00,106,96,1/30/2010,Washington,New York,-1,1.67,1.99,2.13,1.85,1,2.42,2.9,3.22,.,0.75,-0.1,-1.0,8.24,6.54,-5,.,-0.6,0.35,.,0,1/30/2010,Washington,New York,-1,1.67,1.99,2.13,1.85,1,2.42,2.9,3.22,.,0.75,-0.1,-1.0,8.24,6.54,-5,.,-0.6,0.35,.
700,696,695,"Sun, Jan 31, 2010",Box Score,Los Angeles Lakers,90,Boston Celtics,89,,,0,2010-01-31 00:00:00,89,90,1/31/2010,Boston,LA Lakers,-1,1.07,1.74,0.83,2.71,2,1.44,1.6,3.84,.,0.01,1.69,-4.0,0.16,6.0,-2.5,.,0.01,2.13,.,0,1/31/2010,Boston,LA Lakers,-1,1.07,1.74,0.83,2.71,2,1.44,1.6,3.84,.,0.01,1.69,-4.0,0.16,6.0,-2.5,.,0.01,2.13,.
701,697,696,"Sun, Jan 31, 2010",Box Score,Los Angeles Clippers,89,Cleveland Cavaliers,114,,,0,2010-01-31 00:00:00,114,89,1/31/2010,Cleveland,LA Clippers,11.5,13.28,13.25,12.95,13.71,9.5,11.78,15.4,12.16,.,15.0,11.6,17.0,18.42,12.72,6,.,14.6,11.35,.,0,1/31/2010,Cleveland,LA Clippers,11.5,13.28,13.25,12.95,13.71,9.5,11.78,15.4,12.16,.,15.0,11.6,17.0,18.42,12.72,6,.,14.6,11.35,.
702,698,697,"Sun, Jan 31, 2010",Box Score,Orlando Magic,91,Detroit Pistons,86,,,0,2010-01-31 00:00:00,86,91,1/31/2010,Detroit,Orlando,-5,-8.5,-5.41,-4.51,-6.41,-3,-5.52,-4.8,-12,.,-8.25,-7.19,-11.0,-10.18,-16.81,-12.5,.,-6.8,-4.52,.,0,1/31/2010,Detroit,Orlando,-5,-8.5,-5.41,-4.51,-6.41,-3,-5.52,-4.8,-12,.,-8.25,-7.19,-11.0,-10.18,-16.81,-12.5,.,-6.8,-4.52,.
703,699,698,"Sun, Jan 31, 2010",Box Score,Phoenix Suns,115,Houston Rockets,111,OT,,0,2010-01-31 00:00:00,111,115,1/31/2010,Houston,Phoenix,3.5,2.72,3.23,3.81,2.7,3,1.52,5.8,2.59,.,3.0,1.51,4.0,6.29,3.67,-4.5,.,3.2,1.8,.,0,1/31/2010,Houston,Phoenix,3.5,2.72,3.23,3.81,2.7,3,1.52,5.8,2.59,.,3.0,1.51,4.0,6.29,3.67,-4.5,.,3.2,1.8,.
704,700,699,"Sun, Jan 31, 2010",Box Score,New York Knicks,91,Minnesota Timberwolves,112,,,0,2010-01-31 00:00:00,112,91,1/31/2010,Minnesota,New York,2.5,-1.55,-1.62,-0.85,-2.5,0,-0.76,0.2,1.3,.,-1.5,-4.85,-3.0,-3.59,7.44,-10,.,-1.8,-0.22,.,0,1/31/2010,Minnesota,New York,2.5,-1.55,-1.62,-0.85,-2.5,0,-0.76,0.2,1.3,.,-1.5,-4.85,-3.0,-3.59,7.44,-10,.,-1.8,-0.22,.
705,701,700,"Sun, Jan 31, 2010",Box Score,Philadelphia 76ers,83,New Jersey Nets,79,,,0,2010-01-31 00:00:00,79,83,1/31/2010,New Jersey,Philadelphia,-5.5,-5.75,-4.32,-4.38,-4.47,-5.5,-4.0,-2.6,-5.03,.,-8.0,-5.77,-8.0,-5.92,-4.29,-10,.,-8.8,-3.5,.,0,1/31/2010,New Jersey,Philadelphia,-5.5,-5.75,-4.32,-4.38,-4.47,-5.5,-4.0,-2.6,-5.03,.,-8.0,-5.77,-8.0,-5.92,-4.29,-10,.,-8.8,-3.5,.
706,702,701,"Sun, Jan 31, 2010",Box Score,Golden State Warriors,104,Oklahoma City Thunder,112,,,0,2010-01-31 00:00:00,112,104,1/31/2010,Oklahoma City,Golden State,8.5,8.12,10.49,10.97,10.25,9,9.94,10.9,5.34,.,10.5,5.68,12.0,4.41,4.99,2.5,.,9.8,8.29,.,0,1/31/2010,Oklahoma City,Golden State,8.5,8.12,10.49,10.97,10.25,9,9.94,10.9,5.34,.,10.5,5.68,12.0,4.41,4.99,2.5,.,9.8,8.29,.
707,703,702,"Sun, Jan 31, 2010",Box Score,Denver Nuggets,103,San Antonio Spurs,89,,,0,2010-01-31 00:00:00,89,103,1/31/2010,San Antonio,Denver,5,3.09,2.51,1.62,3.59,5,2.68,3.9,6.71,.,3.5,1.84,0.01,-1.82,11.58,-2,.,5.2,3.31,.,0,1/31/2010,San Antonio,Denver,5,3.09,2.51,1.62,3.59,5,2.68,3.9,6.71,.,3.5,1.84,0.01,-1.82,11.58,-2,.,5.2,3.31,.
708,704,703,"Sun, Jan 31, 2010",Box Score,Indiana Pacers,102,Toronto Raptors,117,,,0,2010-01-31 00:00:00,117,102,1/31/2010,Toronto,Indiana,9,9.57,9.64,9.97,9.43,7.5,8.5,10.6,10.58,.,11.25,8.74,10.0,13.11,12.42,2,.,9.9,7.95,.,0,1/31/2010,Toronto,Indiana,9,9.57,9.64,9.97,9.43,7.5,8.5,10.6,10.58,.,11.25,8.74,10.0,13.11,12.42,2,.,9.9,7.95,.
709,705,704,"Mon, Feb 1, 2010",Box Score,Sacramento Kings,109,Denver Nuggets,112,OT,,0,2010-02-01 00:00:00,112,109,2/1/2010,Denver,Sacramento,11.5,11.24,11.46,11.3,11.62,11.5,12.34,13.7,9.28,.,14.75,11.95,14.0,13.1,6.77,3,.,14.9,9.39,.,0,2/1/2010,Denver,Sacramento,11.5,11.24,11.46,11.3,11.62,11.5,12.34,13.7,9.28,.,14.75,11.95,14.0,13.1,6.77,3,.,14.9,9.39,.
710,706,705,"Mon, Feb 1, 2010",Box Score,Los Angeles Lakers,93,Memphis Grizzlies,95,,,0,2010-02-01 00:00:00,95,93,2/1/2010,Memphis,LA Lakers,-1.5,-1.81,-2.37,-2.15,-2.63,-2.5,-1.6,-1.2,0.1,.,-2.0,-3.95,-2.0,-0.61,3.89,-9.5,.,-0.7,-1.13,.,0,2/1/2010,Memphis,LA Lakers,-1.5,-1.81,-2.37,-2.15,-2.63,-2.5,-1.6,-1.2,0.1,.,-2.0,-3.95,-2.0,-0.61,3.89,-9.5,.,-0.7,-1.13,.
711,707,706,"Mon, Feb 1, 2010",Box Score,Milwaukee Bucks,97,Miami Heat,81,,,0,2010-02-01 00:00:00,81,97,2/1/2010,Miami,Milwaukee,6.5,5.35,5.41,5.78,5.06,6.5,5.88,8.7,4.82,.,5.75,2.68,4.0,9.91,6.46,-1,.,6.2,5.32,.,0,2/1/2010,Miami,Milwaukee,6.5,5.35,5.41,5.78,5.06,6.5,5.88,8.7,4.82,.,5.75,2.68,4.0,9.91,6.46,-1,.,6.2,5.32,.
712,708,707,"Mon, Feb 1, 2010",Box Score,Phoenix Suns,109,New Orleans Hornets,100,,,0,2010-02-01 00:00:00,100,109,2/1/2010,New orleans,Phoenix,0,0.41,1.38,2.62,0.15,0,-0.24,6.3,-2.78,.,3.75,-0.52,6.0,.,-4.28,-8.5,.,1,1.46,.,0,2/1/2010,New orleans,Phoenix,0,0.41,1.38,2.62,0.15,0,-0.24,6.3,-2.78,.,3.75,-0.52,6.0,.,-4.28,-8.5,.,1,1.46,.
713,709,708,"Mon, Feb 1, 2010",Box Score,Charlotte Bobcats,79,Portland Trail Blazers,98,,,0,2010-02-01 00:00:00,98,79,2/1/2010,Portland,Charlotte,1.5,3.08,4.81,4.92,4.71,3,5.15,4.8,3.75,.,3.75,3.53,-2.0,-0.34,3.48,-0.5,.,4.6,4.21,.,0,2/1/2010,Portland,Charlotte,1.5,3.08,4.81,4.92,4.71,3,5.15,4.8,3.75,.,3.75,3.53,-2.0,-0.34,3.48,-0.5,.,4.6,4.21,.
714,710,709,"Mon, Feb 1, 2010",Box Score,Dallas Mavericks,92,Utah Jazz,104,,,0,2010-02-01 00:00:00,104,92,2/1/2010,Utah,Dallas,4,5.51,3.66,2.54,4.85,3.5,4.72,7.1,6.06,.,9.5,5.78,10.0,9.81,6.2,-3.5,.,3.2,5.43,.,0,2/1/2010,Utah,Dallas,4,5.51,3.66,2.54,4.85,3.5,4.72,7.1,6.06,.,9.5,5.78,10.0,9.81,6.2,-3.5,.,3.2,5.43,.
715,711,710,"Mon, Feb 1, 2010",Box Score,Boston Celtics,99,Washington Wizards,88,,,0,2010-02-01 00:00:00,88,99,2/1/2010,Washington,Boston,-5,-4.7,-5.12,-4.47,-5.91,-6,-2.88,-2.3,-4.12,.,-4.5,-5.61,-2.0,-2.23,-2.43,-13,.,-8.2,-3.47,.,0,2/1/2010,Washington,Boston,-5,-4.7,-5.12,-4.47,-5.91,-6,-2.88,-2.3,-4.12,.,-4.5,-5.61,-2.0,-2.23,-2.43,-13,.,-8.2,-3.47,.
716,712,711,"Tue, Feb 2, 2010",Box Score,Los Angeles Clippers,90,Chicago Bulls,82,,,0,2010-02-02 00:00:00,82,90,2/2/2010,Chicago,LA Clippers,8,6.5,5.88,6.28,5.58,8,5.1,10.2,8.26,.,8.25,7.25,12.0,4.6,9.28,-5,.,6.4,6.29,.,0,2/2/2010,Chicago,LA Clippers,8,6.5,5.88,6.28,5.58,8,5.1,10.2,8.26,.,8.25,7.25,12.0,4.6,9.28,-5,.,6.4,6.29,.
717,713,712,"Tue, Feb 2, 2010",Box Score,Memphis Grizzlies,89,Cleveland Cavaliers,105,,,0,2010-02-02 00:00:00,105,89,2/2/2010,Cleveland,Memphis,10,9.82,9.86,9.46,10.28,9.5,9.21,12.3,12.1,.,11.5,10.35,9.0,5.61,13.85,4.5,.,10.1,9.44,.,0,2/2/2010,Cleveland,Memphis,10,9.82,9.86,9.46,10.28,9.5,9.21,12.3,12.1,.,11.5,10.35,9.0,5.61,13.85,4.5,.,10.1,9.44,.
718,714,713,"Tue, Feb 2, 2010",Box Score,Golden State Warriors,97,Houston Rockets,119,,,0,2010-02-02 00:00:00,119,97,2/2/2010,Houston,Golden State,7,7.06,9.48,11.01,8.19,7.5,7.61,9.0,7.53,.,6.75,7.83,5.0,3.66,7.23,2.5,.,8.2,7.28,.,0,2/2/2010,Houston,Golden State,7,7.06,9.48,11.01,8.19,7.5,7.61,9.0,7.53,.,6.75,7.83,5.0,3.66,7.23,2.5,.,8.2,7.28,.
719,715,714,"Tue, Feb 2, 2010",Box Score,Toronto Raptors,115,Indiana Pacers,130,,,0,2010-02-02 00:00:00,130,115,2/2/2010,Indiana,Toronto,-1,-3.98,-2.57,-2.84,-2.42,-1,-2.38,-0.8,-5.86,.,-4.75,-3.59,-4.0,-5.87,-8.12,-8,.,-2.3,-0.86,.,0,2/2/2010,Indiana,Toronto,-1,-3.98,-2.57,-2.84,-2.42,-1,-2.38,-0.8,-5.86,.,-4.75,-3.59,-4.0,-5.87,-8.12,-8,.,-2.3,-0.86,.
