,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linebemiss,linefox,linedunk,lineadj,lineavgadj,linegabe
322,323,"Wed, Dec 13, 2006",Box Score,Boston Celtics,101,Philadelphia 76ers,81,,,2006-12-13 00:00:00,81,101,,,,,,,,,,,,,,,,,,,
323,324,"Wed, Dec 13, 2006",Box Score,Minnesota Timberwolves,82,San Antonio Spurs,95,,,2006-12-13 00:00:00,95,82,,,,,,,,,,,,,,,,,,,
324,325,"Wed, Dec 13, 2006",Box Score,Denver Nuggets,91,Washington Wizards,120,,,2006-12-13 00:00:00,120,91,,,,,,,,,,,,,,,,,,,
325,326,"Thu, Dec 14, 2006",Box Score,Orlando Magic,89,Charlotte Bobcats,99,,,2006-12-14 00:00:00,99,89,,,,,,,,,,,,,,,,,,,
326,327,"Thu, Dec 14, 2006",Box Score,Houston Rockets,107,Golden State Warriors,109,,,2006-12-14 00:00:00,109,107,,,,,,,,,,,,,,,,,,,
327,328,"Thu, Dec 14, 2006",Box Score,San Antonio Spurs,103,New Orleans/Oklahoma City Hornets,77,,"at New Orleans, LA",2006-12-14 00:00:00,77,103,,,,,,,,,,,,,,,,,,,
328,329,"Fri, Dec 15, 2006",Box Score,Denver Nuggets,114,Boston Celtics,119,,,2006-12-15 00:00:00,119,114,,,,,,,,,,,,,,,,,,,
329,330,"Fri, Dec 15, 2006",Box Score,Milwaukee Bucks,111,Chicago Bulls,117,,,2006-12-15 00:00:00,117,111,,,,,,,,,,,,,,,,,,,
330,331,"Fri, Dec 15, 2006",Box Score,Seattle SuperSonics,84,Cleveland Cavaliers,106,,,2006-12-15 00:00:00,106,84,,,,,,,,,,,,,,,,,,,
331,332,"Fri, Dec 15, 2006",Box Score,Philadelphia 76ers,79,Dallas Mavericks,93,,,2006-12-15 00:00:00,93,79,,,,,,,,,,,,,,,,,,,
332,333,"Fri, Dec 15, 2006",Box Score,New York Knicks,96,Indiana Pacers,112,,,2006-12-15 00:00:00,112,96,,,,,,,,,,,,,,,,,,,
333,334,"Fri, Dec 15, 2006",Box Score,Houston Rockets,101,Los Angeles Lakers,112,2OT,,2006-12-15 00:00:00,112,101,,,,,,,,,,,,,,,,,,,
334,335,"Fri, Dec 15, 2006",Box Score,Atlanta Hawks,97,Memphis Grizzlies,88,,,2006-12-15 00:00:00,88,97,,,,,,,,,,,,,,,,,,,
335,336,"Fri, Dec 15, 2006",Box Score,Golden State Warriors,101,Phoenix Suns,105,,,2006-12-15 00:00:00,105,101,,,,,,,,,,,,,,,,,,,
336,337,"Fri, Dec 15, 2006",Box Score,Los Angeles Clippers,99,Portland Trail Blazers,109,,,2006-12-15 00:00:00,109,99,,,,,,,,,,,,,,,,,,,
337,338,"Fri, Dec 15, 2006",Box Score,New Jersey Nets,78,Toronto Raptors,90,,,2006-12-15 00:00:00,90,78,,,,,,,,,,,,,,,,,,,
338,339,"Fri, Dec 15, 2006",Box Score,Sacramento Kings,98,Utah Jazz,97,,,2006-12-15 00:00:00,97,98,,,,,,,,,,,,,,,,,,,
339,340,"Fri, Dec 15, 2006",Box Score,Miami Heat,95,Washington Wizards,106,,,2006-12-15 00:00:00,106,95,,,,,,,,,,,,,,,,,,,
340,341,"Sat, Dec 16, 2006",Box Score,Chicago Bulls,106,Atlanta Hawks,104,OT,,2006-12-16 00:00:00,104,106,,,,,,,,,,,,,,,,,,,
341,342,"Sat, Dec 16, 2006",Box Score,Boston Celtics,106,Charlotte Bobcats,100,,,2006-12-16 00:00:00,100,106,,,,,,,,,,,,,,,,,,,
342,343,"Sat, Dec 16, 2006",Box Score,Memphis Grizzlies,90,Miami Heat,98,,,2006-12-16 00:00:00,98,90,,,,,,,,,,,,,,,,,,,
343,344,"Sat, Dec 16, 2006",Box Score,Minnesota Timberwolves,104,Milwaukee Bucks,108,,,2006-12-16 00:00:00,108,104,,,,,,,,,,,,,,,,,,,
344,345,"Sat, Dec 16, 2006",Box Score,Detroit Pistons,90,New Jersey Nets,82,,,2006-12-16 00:00:00,82,90,,,,,,,,,,,,,,,,,,,
345,346,"Sat, Dec 16, 2006",Box Score,Dallas Mavericks,90,New Orleans/Oklahoma City Hornets,79,,"at New Orleans, LA",2006-12-16 00:00:00,79,90,,,,,,,,,,,,,,,,,,,
346,347,"Sat, Dec 16, 2006",Box Score,Denver Nuggets,123,New York Knicks,100,,,2006-12-16 00:00:00,100,123,,,,,,,,,,,,,,,,,,,
347,348,"Sat, Dec 16, 2006",Box Score,Cleveland Cavaliers,74,Orlando Magic,81,,,2006-12-16 00:00:00,81,74,,,,,,,,,,,,,,,,,,,
348,349,"Sat, Dec 16, 2006",Box Score,Phoenix Suns,105,Sacramento Kings,98,,,2006-12-16 00:00:00,98,105,,,,,,,,,,,,,,,,,,,
349,350,"Sat, Dec 16, 2006",Box Score,Philadelphia 76ers,98,San Antonio Spurs,103,,,2006-12-16 00:00:00,103,98,,,,,,,,,,,,,,,,,,,
350,351,"Sun, Dec 17, 2006",Box Score,Seattle SuperSonics,93,Detroit Pistons,97,,,2006-12-17 00:00:00,97,93,,,,,,,,,,,,,,,,,,,
351,352,"Sun, Dec 17, 2006",Box Score,Utah Jazz,104,Indiana Pacers,94,,,2006-12-17 00:00:00,94,104,,,,,,,,,,,,,,,,,,,
352,353,"Sun, Dec 17, 2006",Box Score,Houston Rockets,108,Los Angeles Clippers,103,,,2006-12-17 00:00:00,103,108,,,,,,,,,,,,,,,,,,,
353,354,"Sun, Dec 17, 2006",Box Score,Washington Wizards,147,Los Angeles Lakers,141,OT,,2006-12-17 00:00:00,141,147,,,,,,,,,,,,,,,,,,,
354,355,"Sun, Dec 17, 2006",Box Score,Golden State Warriors,115,Toronto Raptors,120,,,2006-12-17 00:00:00,120,115,,,,,,,,,,,,,,,,,,,
355,356,"Mon, Dec 18, 2006",Box Score,Washington Wizards,108,Denver Nuggets,117,,,2006-12-18 00:00:00,117,108,,,,,,,,,,,,,,,,,,,
356,357,"Mon, Dec 18, 2006",Box Score,Seattle SuperSonics,126,Memphis Grizzlies,134,2OT,,2006-12-18 00:00:00,134,126,,,,,,,,,,,,,,,,,,,
357,358,"Mon, Dec 18, 2006",Box Score,New Orleans/Oklahoma City Hornets,99,Miami Heat,101,,,2006-12-18 00:00:00,101,99,,,,,,,,,,,,,,,,,,,
358,359,"Mon, Dec 18, 2006",Box Score,Golden State Warriors,97,New Jersey Nets,105,,,2006-12-18 00:00:00,105,97,,,,,,,,,,,,,,,,,,,
359,360,"Mon, Dec 18, 2006",Box Score,Utah Jazz,96,New York Knicks,97,OT,,2006-12-18 00:00:00,97,96,,,,,,,,,,,,,,,,,,,
360,361,"Mon, Dec 18, 2006",Box Score,Dallas Mavericks,109,Sacramento Kings,91,,,2006-12-18 00:00:00,91,109,,,,,,,,,,,,,,,,,,,
361,362,"Tue, Dec 19, 2006",Box Score,Los Angeles Lakers,89,Chicago Bulls,94,,,2006-12-19 00:00:00,94,89,,,,,,,,,,,,,,,,,,,
362,363,"Tue, Dec 19, 2006",Box Score,Toronto Raptors,98,Phoenix Suns,115,,,2006-12-19 00:00:00,115,98,,,,,,,,,,,,,,,,,,,
363,364,"Wed, Dec 20, 2006",Box Score,Utah Jazz,112,Atlanta Hawks,106,,,2006-12-20 00:00:00,106,112,,,,,,,,,,,,,,,,,,,
364,365,"Wed, Dec 20, 2006",Box Score,Golden State Warriors,96,Boston Celtics,95,,,2006-12-20 00:00:00,95,96,,,,,,,,,,,,,,,,,,,
365,366,"Wed, Dec 20, 2006",Box Score,Toronto Raptors,98,Los Angeles Clippers,96,,,2006-12-20 00:00:00,96,98,,,,,,,,,,,,,,,,,,,
366,367,"Wed, Dec 20, 2006",Box Score,Miami Heat,95,Milwaukee Bucks,121,,,2006-12-20 00:00:00,121,95,,,,,,,,,,,,,,,,,,,
367,368,"Wed, Dec 20, 2006",Box Score,Los Angeles Lakers,111,Minnesota Timberwolves,94,,,2006-12-20 00:00:00,94,111,,,,,,,,,,,,,,,,,,,
368,369,"Wed, Dec 20, 2006",Box Score,Cleveland Cavaliers,111,New Jersey Nets,113,,,2006-12-20 00:00:00,113,111,,,,,,,,,,,,,,,,,,,
369,370,"Wed, Dec 20, 2006",Box Score,Charlotte Bobcats,109,New York Knicks,111,2OT,,2006-12-20 00:00:00,111,109,,,,,,,,,,,,,,,,,,,
370,371,"Wed, Dec 20, 2006",Box Score,New Orleans/Oklahoma City Hornets,83,Orlando Magic,86,,,2006-12-20 00:00:00,86,83,,,,,,,,,,,,,,,,,,,
371,372,"Wed, Dec 20, 2006",Box Score,Indiana Pacers,101,Philadelphia 76ers,93,,,2006-12-20 00:00:00,93,101,,,,,,,,,,,,,,,,,,,
372,373,"Wed, Dec 20, 2006",Box Score,Houston Rockets,87,Portland Trail Blazers,89,,,2006-12-20 00:00:00,89,87,,,,,,,,,,,,,,,,,,,
373,374,"Wed, Dec 20, 2006",Box Score,Memphis Grizzlies,98,San Antonio Spurs,105,,,2006-12-20 00:00:00,105,98,,,,,,,,,,,,,,,,,,,
374,375,"Wed, Dec 20, 2006",Box Score,Dallas Mavericks,103,Seattle SuperSonics,95,,,2006-12-20 00:00:00,95,103,,,,,,,,,,,,,,,,,,,
375,376,"Thu, Dec 21, 2006",Box Score,Detroit Pistons,87,Cleveland Cavaliers,71,,,2006-12-21 00:00:00,71,87,,,,,,,,,,,,,,,,,,,
376,377,"Thu, Dec 21, 2006",Box Score,Washington Wizards,126,Sacramento Kings,119,,,2006-12-21 00:00:00,119,126,,,,,,,,,,,,,,,,,,,
377,378,"Fri, Dec 22, 2006",Box Score,Indiana Pacers,100,Atlanta Hawks,90,,,2006-12-22 00:00:00,90,100,,,,,,,,,,,,,,,,,,,
378,379,"Fri, Dec 22, 2006",Box Score,Philadelphia 76ers,98,Boston Celtics,83,,,2006-12-22 00:00:00,83,98,,,,,,,,,,,,,,,,,,,
379,380,"Fri, Dec 22, 2006",Box Score,Utah Jazz,89,Charlotte Bobcats,101,,,2006-12-22 00:00:00,101,89,,,,,,,,,,,,,,,,,,,
380,381,"Fri, Dec 22, 2006",Box Score,Los Angeles Clippers,83,Dallas Mavericks,115,,,2006-12-22 00:00:00,115,83,,,,,,,,,,,,,,,,,,,
381,382,"Fri, Dec 22, 2006",Box Score,Sacramento Kings,101,Denver Nuggets,96,,,2006-12-22 00:00:00,96,101,,,,,,,,,,,,,,,,,,,
382,383,"Fri, Dec 22, 2006",Box Score,Milwaukee Bucks,113,Minnesota Timberwolves,107,,,2006-12-22 00:00:00,107,113,,,,,,,,,,,,,,,,,,,
383,384,"Fri, Dec 22, 2006",Box Score,Los Angeles Lakers,99,New Jersey Nets,95,,,2006-12-22 00:00:00,95,99,,,,,,,,,,,,,,,,,,,
384,385,"Fri, Dec 22, 2006",Box Score,Memphis Grizzlies,97,New Orleans/Oklahoma City Hornets,100,OT,,2006-12-22 00:00:00,100,97,,,,,,,,,,,,,,,,,,,
385,386,"Fri, Dec 22, 2006",Box Score,Chicago Bulls,92,New York Knicks,103,,,2006-12-22 00:00:00,103,92,,,,,,,,,,,,,,,,,,,
386,387,"Fri, Dec 22, 2006",Box Score,Golden State Warriors,117,Orlando Magic,108,,,2006-12-22 00:00:00,108,117,,,,,,,,,,,,,,,,,,,
387,388,"Fri, Dec 22, 2006",Box Score,Washington Wizards,144,Phoenix Suns,139,OT,,2006-12-22 00:00:00,139,144,,,,,,,,,,,,,,,,,,,
388,389,"Fri, Dec 22, 2006",Box Score,Toronto Raptors,101,Portland Trail Blazers,100,OT,,2006-12-22 00:00:00,100,101,,,,,,,,,,,,,,,,,,,
389,390,"Fri, Dec 22, 2006",Box Score,Houston Rockets,97,San Antonio Spurs,78,,,2006-12-22 00:00:00,78,97,,,,,,,,,,,,,,,,,,,
390,391,"Sat, Dec 23, 2006",Box Score,Charlotte Bobcats,76,Chicago Bulls,115,,,2006-12-23 00:00:00,115,76,,,,,,,,,,,,,,,,,,,
391,392,"Sat, Dec 23, 2006",Box Score,Orlando Magic,83,Cleveland Cavaliers,86,,,2006-12-23 00:00:00,86,83,,,,,,,,,,,,,,,,,,,
392,393,"Sat, Dec 23, 2006",Box Score,Atlanta Hawks,81,Detroit Pistons,108,,,2006-12-23 00:00:00,108,81,,,,,,,,,,,,,,,,,,,
393,394,"Sat, Dec 23, 2006",Box Score,Los Angeles Clippers,98,Houston Rockets,93,,,2006-12-23 00:00:00,93,98,,,,,,,,,,,,,,,,,,,
394,395,"Sat, Dec 23, 2006",Box Score,Minnesota Timberwolves,78,Indiana Pacers,71,,,2006-12-23 00:00:00,71,78,,,,,,,,,,,,,,,,,,,
395,396,"Sat, Dec 23, 2006",Box Score,Utah Jazz,100,Memphis Grizzlies,97,,,2006-12-23 00:00:00,97,100,,,,,,,,,,,,,,,,,,,
396,397,"Sat, Dec 23, 2006",Box Score,Golden State Warriors,92,Miami Heat,105,,,2006-12-23 00:00:00,105,92,,,,,,,,,,,,,,,,,,,
397,398,"Sat, Dec 23, 2006",Box Score,New Jersey Nets,104,Milwaukee Bucks,115,,,2006-12-23 00:00:00,115,104,,,,,,,,,,,,,,,,,,,
398,399,"Sat, Dec 23, 2006",Box Score,San Antonio Spurs,112,New Orleans/Oklahoma City Hornets,77,,,2006-12-23 00:00:00,77,112,,,,,,,,,,,,,,,,,,,
399,400,"Sat, Dec 23, 2006",Box Score,New York Knicks,77,Philadelphia 76ers,98,,,2006-12-23 00:00:00,98,77,,,,,,,,,,,,,,,,,,,
400,401,"Sat, Dec 23, 2006",Box Score,Toronto Raptors,97,Seattle SuperSonics,110,,,2006-12-23 00:00:00,110,97,,,,,,,,,,,,,,,,,,,
401,402,"Mon, Dec 25, 2006",Box Score,Los Angeles Lakers,85,Miami Heat,101,,,2006-12-25 00:00:00,101,85,,,,,,,,,,,,,,,,,,,
402,403,"Tue, Dec 26, 2006",Box Score,Charlotte Bobcats,84,Dallas Mavericks,97,,,2006-12-26 00:00:00,97,84,,,,,,,,,,,,,,,,,,,
403,404,"Tue, Dec 26, 2006",Box Score,Boston Celtics,105,Denver Nuggets,116,,,2006-12-26 00:00:00,116,105,,,,,,,,,,,,,,,,,,,
404,405,"Tue, Dec 26, 2006",Box Score,New Jersey Nets,91,Detroit Pistons,92,,,2006-12-26 00:00:00,92,91,,,,,,,,,,,,,,,,,,,
405,406,"Tue, Dec 26, 2006",Box Score,Philadelphia 76ers,97,Golden State Warriors,116,,,2006-12-26 00:00:00,116,97,,,,,,,,,,,,,,,,,,,
406,407,"Tue, Dec 26, 2006",Box Score,Houston Rockets,76,Indiana Pacers,81,,,2006-12-26 00:00:00,81,76,,,,,,,,,,,,,,,,,,,
407,408,"Tue, Dec 26, 2006",Box Score,Chicago Bulls,98,Minnesota Timberwolves,100,,,2006-12-26 00:00:00,100,98,,,,,,,,,,,,,,,,,,,
408,409,"Tue, Dec 26, 2006",Box Score,Portland Trail Blazers,87,Phoenix Suns,110,,,2006-12-26 00:00:00,110,87,,,,,,,,,,,,,,,,,,,
409,410,"Tue, Dec 26, 2006",Box Score,Milwaukee Bucks,114,San Antonio Spurs,107,,,2006-12-26 00:00:00,107,114,,,,,,,,,,,,,,,,,,,
410,411,"Tue, Dec 26, 2006",Box Score,New Orleans/Oklahoma City Hornets,94,Seattle SuperSonics,102,,,2006-12-26 00:00:00,102,94,,,,,,,,,,,,,,,,,,,
411,412,"Tue, Dec 26, 2006",Box Score,Los Angeles Clippers,92,Utah Jazz,102,,,2006-12-26 00:00:00,102,92,,,,,,,,,,,,,,,,,,,
412,413,"Tue, Dec 26, 2006",Box Score,Memphis Grizzlies,101,Washington Wizards,116,,,2006-12-26 00:00:00,116,101,,,,,,,,,,,,,,,,,,,
413,414,"Wed, Dec 27, 2006",Box Score,Cleveland Cavaliers,89,Atlanta Hawks,76,,,2006-12-27 00:00:00,76,89,,,,,,,,,,,,,,,,,,,
414,415,"Wed, Dec 27, 2006",Box Score,Washington Wizards,114,Charlotte Bobcats,107,,,2006-12-27 00:00:00,107,114,,,,,,,,,,,,,,,,,,,
415,416,"Wed, Dec 27, 2006",Box Score,Miami Heat,103,Chicago Bulls,109,,,2006-12-27 00:00:00,109,103,,,,,,,,,,,,,,,,,,,
416,417,"Wed, Dec 27, 2006",Box Score,Boston Celtics,77,Los Angeles Clippers,100,,,2006-12-27 00:00:00,100,77,,,,,,,,,,,,,,,,,,,
417,418,"Wed, Dec 27, 2006",Box Score,Milwaukee Bucks,112,Memphis Grizzlies,96,,,2006-12-27 00:00:00,96,112,,,,,,,,,,,,,,,,,,,
418,419,"Wed, Dec 27, 2006",Box Score,Houston Rockets,96,New Jersey Nets,71,,,2006-12-27 00:00:00,71,96,,,,,,,,,,,,,,,,,,,
419,420,"Wed, Dec 27, 2006",Box Score,Detroit Pistons,145,New York Knicks,151,3OT,,2006-12-27 00:00:00,151,145,,,,,,,,,,,,,,,,,,,
420,421,"Wed, Dec 27, 2006",Box Score,Los Angeles Lakers,106,Orlando Magic,93,,,2006-12-27 00:00:00,93,106,,,,,,,,,,,,,,,,,,,
421,422,"Wed, Dec 27, 2006",Box Score,New Orleans/Oklahoma City Hornets,85,Portland Trail Blazers,100,,,2006-12-27 00:00:00,100,85,,,,,,,,,,,,,,,,,,,
422,423,"Wed, Dec 27, 2006",Box Score,Philadelphia 76ers,76,Sacramento Kings,101,,,2006-12-27 00:00:00,101,76,,,,,,,,,,,,,,,,,,,
423,424,"Wed, Dec 27, 2006",Box Score,Minnesota Timberwolves,97,Toronto Raptors,100,,,2006-12-27 00:00:00,100,97,,,,,,,,,,,,,,,,,,,
424,425,"Thu, Dec 28, 2006",Box Score,Phoenix Suns,99,Dallas Mavericks,101,,,2006-12-28 00:00:00,101,99,,,,,,,,,,,,,,,,,,,
425,426,"Thu, Dec 28, 2006",Box Score,Seattle SuperSonics,98,Denver Nuggets,112,,,2006-12-28 00:00:00,112,98,,,,,,,,,,,,,,,,,,,
426,427,"Thu, Dec 28, 2006",Box Score,Utah Jazz,83,San Antonio Spurs,106,,,2006-12-28 00:00:00,106,83,,,,,,,,,,,,,,,,,,,
427,428,"Fri, Dec 29, 2006",Box Score,Los Angeles Lakers,124,Charlotte Bobcats,133,3OT,,2006-12-29 00:00:00,133,124,,,,,,,,,,,,,,,,,,,
428,429,"Fri, Dec 29, 2006",Box Score,Milwaukee Bucks,99,Cleveland Cavaliers,109,,,2006-12-29 00:00:00,109,99,,,,,,,,,,,,,,,,,,,
429,430,"Fri, Dec 29, 2006",Box Score,Indiana Pacers,93,Detroit Pistons,92,,,2006-12-29 00:00:00,92,93,,,,,,,,,,,,,,,,,,,
430,431,"Fri, Dec 29, 2006",Box Score,Boston Celtics,100,Golden State Warriors,110,,,2006-12-29 00:00:00,110,100,,,,,,,,,,,,,,,,,,,
431,432,"Fri, Dec 29, 2006",Box Score,Atlanta Hawks,68,Houston Rockets,94,,,2006-12-29 00:00:00,94,68,,,,,,,,,,,,,,,,,,,
432,433,"Fri, Dec 29, 2006",Box Score,Sacramento Kings,93,Los Angeles Clippers,102,,,2006-12-29 00:00:00,102,93,,,,,,,,,,,,,,,,,,,
433,434,"Fri, Dec 29, 2006",Box Score,New Jersey Nets,91,Miami Heat,81,,,2006-12-29 00:00:00,81,91,,,,,,,,,,,,,,,,,,,
434,435,"Fri, Dec 29, 2006",Box Score,Seattle SuperSonics,82,Minnesota Timberwolves,101,,,2006-12-29 00:00:00,101,82,,,,,,,,,,,,,,,,,,,
435,436,"Fri, Dec 29, 2006",Box Score,Denver Nuggets,89,New Orleans/Oklahoma City Hornets,99,,,2006-12-29 00:00:00,99,89,,,,,,,,,,,,,,,,,,,
436,437,"Fri, Dec 29, 2006",Box Score,New York Knicks,86,Phoenix Suns,108,,,2006-12-29 00:00:00,108,86,,,,,,,,,,,,,,,,,,,
437,438,"Fri, Dec 29, 2006",Box Score,Philadelphia 76ers,98,Portland Trail Blazers,95,,,2006-12-29 00:00:00,95,98,,,,,,,,,,,,,,,,,,,
438,439,"Fri, Dec 29, 2006",Box Score,Chicago Bulls,107,Toronto Raptors,97,,,2006-12-29 00:00:00,97,107,,,,,,,,,,,,,,,,,,,
439,440,"Fri, Dec 29, 2006",Box Score,Orlando Magic,111,Washington Wizards,112,,,2006-12-29 00:00:00,112,111,,,,,,,,,,,,,,,,,,,
440,441,"Sat, Dec 30, 2006",Box Score,Cleveland Cavaliers,96,Chicago Bulls,103,,,2006-12-30 00:00:00,103,96,,,,,,,,,,,,,,,,,,,
441,442,"Sat, Dec 30, 2006",Box Score,New Orleans/Oklahoma City Hornets,80,Dallas Mavericks,94,,,2006-12-30 00:00:00,94,80,,,,,,,,,,,,,,,,,,,
442,443,"Sat, Dec 30, 2006",Box Score,Charlotte Bobcats,113,Indiana Pacers,102,,,2006-12-30 00:00:00,102,113,,,,,,,,,,,,,,,,,,,
443,444,"Sat, Dec 30, 2006",Box Score,Toronto Raptors,104,Memphis Grizzlies,110,,,2006-12-30 00:00:00,110,104,,,,,,,,,,,,,,,,,,,
444,445,"Sat, Dec 30, 2006",Box Score,Washington Wizards,102,Milwaukee Bucks,119,,,2006-12-30 00:00:00,119,102,,,,,,,,,,,,,,,,,,,
445,446,"Sat, Dec 30, 2006",Box Score,Minnesota Timberwolves,92,New Jersey Nets,100,,,2006-12-30 00:00:00,100,92,,,,,,,,,,,,,,,,,,,
446,447,"Sat, Dec 30, 2006",Box Score,Miami Heat,68,Orlando Magic,97,,,2006-12-30 00:00:00,97,68,,,,,,,,,,,,,,,,,,,
447,448,"Sat, Dec 30, 2006",Box Score,Golden State Warriors,96,Sacramento Kings,119,,,2006-12-30 00:00:00,119,96,,,,,,,,,,,,,,,,,,,
448,449,"Sat, Dec 30, 2006",Box Score,Portland Trail Blazers,86,Utah Jazz,96,,,2006-12-30 00:00:00,96,86,,,,,,,,,,,,,,,,,,,
449,450,"Sun, Dec 31, 2006",Box Score,Dallas Mavericks,89,Denver Nuggets,85,,,2006-12-31 00:00:00,85,89,,,,,,,,,,,,,,,,,,,
450,451,"Sun, Dec 31, 2006",Box Score,Phoenix Suns,108,Detroit Pistons,101,,,2006-12-31 00:00:00,101,108,,,,,,,,,,,,,,,,,,,
451,452,"Sun, Dec 31, 2006",Box Score,Memphis Grizzlies,109,Houston Rockets,111,,,2006-12-31 00:00:00,111,109,,,,,,,,,,,,,,,,,,,
452,453,"Sun, Dec 31, 2006",Box Score,New York Knicks,80,Los Angeles Clippers,90,,,2006-12-31 00:00:00,90,80,,,,,,,,,,,,,,,,,,,
453,454,"Sun, Dec 31, 2006",Box Score,Philadelphia 76ers,94,Los Angeles Lakers,104,,,2006-12-31 00:00:00,104,94,,,,,,,,,,,,,,,,,,,
454,455,"Sun, Dec 31, 2006",Box Score,Atlanta Hawks,81,San Antonio Spurs,95,,,2006-12-31 00:00:00,95,81,,,,,,,,,,,,,,,,,,,
455,456,"Sun, Dec 31, 2006",Box Score,Boston Celtics,95,Seattle SuperSonics,101,,,2006-12-31 00:00:00,101,95,,,,,,,,,,,,,,,,,,,
456,457,"Mon, Jan 1, 2007",Box Score,Minnesota Timberwolves,102,Charlotte Bobcats,96,,,2007-01-01 00:00:00,96,102,,,,,,,,,,,,,,,,,,,
457,458,"Mon, Jan 1, 2007",Box Score,Boston Celtics,89,Portland Trail Blazers,81,,,2007-01-01 00:00:00,81,89,,,,,,,,,,,,,,,,,,,
458,459,"Tue, Jan 2, 2007",Box Score,Phoenix Suns,97,Chicago Bulls,96,,,2007-01-02 00:00:00,96,97,,,,,,,,,,,,,,,,,,,
459,460,"Tue, Jan 2, 2007",Box Score,San Antonio Spurs,78,Cleveland Cavaliers,82,,,2007-01-02 00:00:00,82,78,,,,,,,,,,,,,,,,,,,
460,461,"Tue, Jan 2, 2007",Box Score,Seattle SuperSonics,88,Dallas Mavericks,112,,,2007-01-02 00:00:00,112,88,,,,,,,,,,,,,,,,,,,
461,462,"Tue, Jan 2, 2007",Box Score,Philadelphia 76ers,108,Denver Nuggets,97,,,2007-01-02 00:00:00,97,108,,,,,,,,,,,,,,,,,,,
462,463,"Tue, Jan 2, 2007",Box Score,Golden State Warriors,97,New Orleans/Oklahoma City Hornets,89,,,2007-01-02 00:00:00,89,97,,,,,,,,,,,,,,,,,,,
463,464,"Tue, Jan 2, 2007",Box Score,Los Angeles Clippers,86,Orlando Magic,91,,,2007-01-02 00:00:00,91,86,,,,,,,,,,,,,,,,,,,
464,465,"Tue, Jan 2, 2007",Box Score,New York Knicks,100,Sacramento Kings,112,,,2007-01-02 00:00:00,112,100,,,,,,,,,,,,,,,,,,,
465,466,"Wed, Jan 3, 2007",Box Score,Cleveland Cavaliers,107,Boston Celtics,104,,,2007-01-03 00:00:00,104,107,,,,,,,,,,,,,,,,,,,
466,467,"Wed, Jan 3, 2007",Box Score,Seattle SuperSonics,96,Houston Rockets,103,,,2007-01-03 00:00:00,103,96,,,,,,,,,,,,,,,,,,,
467,468,"Wed, Jan 3, 2007",Box Score,Golden State Warriors,135,Memphis Grizzlies,144,,,2007-01-03 00:00:00,144,135,,,,,,,,,,,,,,,,,,,
468,469,"Wed, Jan 3, 2007",Box Score,Los Angeles Clippers,110,Miami Heat,95,,,2007-01-03 00:00:00,95,110,,,,,,,,,,,,,,,,,,,
469,470,"Wed, Jan 3, 2007",Box Score,San Antonio Spurs,101,Minnesota Timberwolves,103,OT,,2007-01-03 00:00:00,103,101,,,,,,,,,,,,,,,,,,,
470,471,"Wed, Jan 3, 2007",Box Score,New York Knicks,99,Portland Trail Blazers,81,,,2007-01-03 00:00:00,81,99,,,,,,,,,,,,,,,,,,,
471,472,"Wed, Jan 3, 2007",Box Score,Phoenix Suns,100,Toronto Raptors,98,,,2007-01-03 00:00:00,98,100,,,,,,,,,,,,,,,,,,,
472,473,"Wed, Jan 3, 2007",Box Score,Philadelphia 76ers,87,Utah Jazz,98,,,2007-01-03 00:00:00,98,87,,,,,,,,,,,,,,,,,,,
473,474,"Wed, Jan 3, 2007",Box Score,Milwaukee Bucks,105,Washington Wizards,108,,,2007-01-03 00:00:00,108,105,,,,,,,,,,,,,,,,,,,
474,475,"Thu, Jan 4, 2007",Box Score,Indiana Pacers,91,Dallas Mavericks,100,,,2007-01-04 00:00:00,100,91,,,,,,,,,,,,,,,,,,,
475,476,"Thu, Jan 4, 2007",Box Score,Detroit Pistons,92,New Orleans/Oklahoma City Hornets,68,,,2007-01-04 00:00:00,68,92,,,,,,,,,,,,,,,,,,,
476,477,"Thu, Jan 4, 2007",Box Score,Los Angeles Lakers,132,Sacramento Kings,128,OT,,2007-01-04 00:00:00,128,132,,,,,,,,,,,,,,,,,,,
477,478,"Fri, Jan 5, 2007",Box Score,Utah Jazz,86,Houston Rockets,100,,,2007-01-05 00:00:00,100,86,,,,,,,,,,,,,,,,,,,
478,479,"Fri, Jan 5, 2007",Box Score,Denver Nuggets,104,Los Angeles Lakers,123,,,2007-01-05 00:00:00,123,104,,,,,,,,,,,,,,,,,,,
479,480,"Fri, Jan 5, 2007",Box Score,Boston Celtics,128,Memphis Grizzlies,119,,,2007-01-05 00:00:00,119,128,,,,,,,,,,,,,,,,,,,
480,481,"Fri, Jan 5, 2007",Box Score,Cleveland Cavaliers,95,Milwaukee Bucks,86,,,2007-01-05 00:00:00,86,95,,,,,,,,,,,,,,,,,,,
481,482,"Fri, Jan 5, 2007",Box Score,Philadelphia 76ers,102,Minnesota Timberwolves,104,OT,,2007-01-05 00:00:00,104,102,,,,,,,,,,,,,,,,,,,
