"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"865","Fri, Feb 27, 2009","Box Score","Oklahoma City Thunder","108","Dallas Mavericks","110","OT",""
"866","Fri, Feb 27, 2009","Box Score","Los Angeles Lakers","79","Denver Nuggets","90","",""
"867","Fri, Feb 27, 2009","Box Score","Charlotte Bobcats","112","Golden State Warriors","109","",""
"868","Fri, Feb 27, 2009","Box Score","Portland Trail Blazers","102","Minnesota Timberwolves","82","",""
"869","Fri, Feb 27, 2009","Box Score","Milwaukee Bucks","94","New Orleans Hornets","95","",""
"870","Fri, Feb 27, 2009","Box Score","Philadelphia 76ers","108","New York Knicks","103","",""
"871","Fri, Feb 27, 2009","Box Score","Detroit Pistons","93","Orlando Magic","85","",""
"872","Fri, Feb 27, 2009","Box Score","Toronto Raptors","113","Phoenix Suns","133","",""
"873","Fri, Feb 27, 2009","Box Score","Los Angeles Clippers","86","Sacramento Kings","98","",""
"874","Fri, Feb 27, 2009","Box Score","Cleveland Cavaliers","97","San Antonio Spurs","86","",""
"875","Fri, Feb 27, 2009","Box Score","Chicago Bulls","90","Washington Wizards","113","",""
"876","Sat, Feb 28, 2009","Box Score","Houston Rockets","102","Chicago Bulls","105","",""
"877","Sat, Feb 28, 2009","Box Score","Charlotte Bobcats","100","Los Angeles Clippers","95","",""
"878","Sat, Feb 28, 2009","Box Score","Oklahoma City Thunder","99","Memphis Grizzlies","92","",""
"879","Sat, Feb 28, 2009","Box Score","New York Knicks","115","Miami Heat","120","",""
"880","Sat, Feb 28, 2009","Box Score","Washington Wizards","93","Milwaukee Bucks","109","",""
"881","Sat, Feb 28, 2009","Box Score","Orlando Magic","106","Philadelphia 76ers","100","",""
"882","Sat, Feb 28, 2009","Box Score","Sacramento Kings","89","Utah Jazz","102","",""
"883","Sun, Mar 1, 2009","Box Score","Cleveland Cavaliers","88","Atlanta Hawks","87","",""
"884","Sun, Mar 1, 2009","Box Score","Detroit Pistons","105","Boston Celtics","95","",""
"885","Sun, Mar 1, 2009","Box Score","Toronto Raptors","98","Dallas Mavericks","109","",""
"886","Sun, Mar 1, 2009","Box Score","Utah Jazz","112","Golden State Warriors","104","",""
"887","Sun, Mar 1, 2009","Box Score","Denver Nuggets","94","Indiana Pacers","100","",""
"888","Sun, Mar 1, 2009","Box Score","Houston Rockets","105","Minnesota Timberwolves","94","",""
"889","Sun, Mar 1, 2009","Box Score","New Orleans Hornets","99","New Jersey Nets","96","",""
"890","Sun, Mar 1, 2009","Box Score","Los Angeles Lakers","111","Phoenix Suns","118","",""
"891","Sun, Mar 1, 2009","Box Score","San Antonio Spurs","84","Portland Trail Blazers","102","",""
"892","Mon, Mar 2, 2009","Box Score","San Antonio Spurs","106","Los Angeles Clippers","78","",""
"893","Mon, Mar 2, 2009","Box Score","Cleveland Cavaliers","107","Miami Heat","100","",""
"894","Mon, Mar 2, 2009","Box Score","Dallas Mavericks","87","Oklahoma City Thunder","96","",""
"895","Mon, Mar 2, 2009","Box Score","New Orleans Hornets","98","Philadelphia 76ers","91","",""
"896","Mon, Mar 2, 2009","Box Score","Atlanta Hawks","98","Washington Wizards","89","",""
"897","Tue, Mar 3, 2009","Box Score","Chicago Bulls","80","Charlotte Bobcats","96","",""
"898","Tue, Mar 3, 2009","Box Score","Denver Nuggets","95","Detroit Pistons","100","",""
"899","Tue, Mar 3, 2009","Box Score","Toronto Raptors","97","Houston Rockets","107","",""
"900","Tue, Mar 3, 2009","Box Score","Memphis Grizzlies","89","Los Angeles Lakers","99","",""
"901","Tue, Mar 3, 2009","Box Score","New Jersey Nets","99","Milwaukee Bucks","95","",""
"902","Tue, Mar 3, 2009","Box Score","Golden State Warriors","118","Minnesota Timberwolves","94","",""
"903","Tue, Mar 3, 2009","Box Score","Phoenix Suns","99","Orlando Magic","111","",""
"904","Tue, Mar 3, 2009","Box Score","Indiana Pacers","117","Sacramento Kings","109","",""
"905","Wed, Mar 4, 2009","Box Score","Golden State Warriors","88","Chicago Bulls","110","",""
"906","Wed, Mar 4, 2009","Box Score","Milwaukee Bucks","73","Cleveland Cavaliers","91","",""
"907","Wed, Mar 4, 2009","Box Score","San Antonio Spurs","102","Dallas Mavericks","107","",""
"908","Wed, Mar 4, 2009","Box Score","Memphis Grizzlies","118","Los Angeles Clippers","95","",""
"909","Wed, Mar 4, 2009","Box Score","Phoenix Suns","129","Miami Heat","135","",""
"910","Wed, Mar 4, 2009","Box Score","Boston Celtics","115","New Jersey Nets","111","",""
"911","Wed, Mar 4, 2009","Box Score","Atlanta Hawks","105","New York Knicks","109","",""
"912","Wed, Mar 4, 2009","Box Score","Washington Wizards","83","Oklahoma City Thunder","88","",""
"913","Wed, Mar 4, 2009","Box Score","Indiana Pacers","105","Portland Trail Blazers","107","",""
"914","Wed, Mar 4, 2009","Box Score","Houston Rockets","94","Utah Jazz","101","",""
"915","Thu, Mar 5, 2009","Box Score","Portland Trail Blazers","90","Denver Nuggets","106","",""
"916","Thu, Mar 5, 2009","Box Score","Dallas Mavericks","88","New Orleans Hornets","104","",""
"917","Fri, Mar 6, 2009","Box Score","Cleveland Cavaliers","94","Boston Celtics","105","",""
"918","Fri, Mar 6, 2009","Box Score","Atlanta Hawks","91","Charlotte Bobcats","98","",""
"919","Fri, Mar 6, 2009","Box Score","Milwaukee Bucks","102","Chicago Bulls","117","",""
"920","Fri, Mar 6, 2009","Box Score","Golden State Warriors","91","Detroit Pistons","108","",""
"921","Fri, Mar 6, 2009","Box Score","Phoenix Suns","112","Houston Rockets","116","",""
"922","Fri, Mar 6, 2009","Box Score","Minnesota Timberwolves","90","Los Angeles Lakers","110","",""
"923","Fri, Mar 6, 2009","Box Score","New Jersey Nets","102","Orlando Magic","105","",""
"924","Fri, Mar 6, 2009","Box Score","Washington Wizards","78","San Antonio Spurs","100","",""
"925","Fri, Mar 6, 2009","Box Score","Miami Heat","108","Toronto Raptors","102","",""
"926","Fri, Mar 6, 2009","Box Score","Denver Nuggets","91","Utah Jazz","97","",""
"927","Sat, Mar 7, 2009","Box Score","Detroit Pistons","83","Atlanta Hawks","87","",""
"928","Sat, Mar 7, 2009","Box Score","Miami Heat","89","Cleveland Cavaliers","99","",""
"929","Sat, Mar 7, 2009","Box Score","Washington Wizards","103","Dallas Mavericks","119","",""
"930","Sat, Mar 7, 2009","Box Score","Indiana Pacers","106","Los Angeles Clippers","105","",""
"931","Sat, Mar 7, 2009","Box Score","Philadelphia 76ers","110","Memphis Grizzlies","105","",""
"932","Sat, Mar 7, 2009","Box Score","Golden State Warriors","120","Milwaukee Bucks","127","",""
"933","Sat, Mar 7, 2009","Box Score","Oklahoma City Thunder","90","New Orleans Hornets","108","",""
"934","Sat, Mar 7, 2009","Box Score","Charlotte Bobcats","114","New York Knicks","105","",""
"935","Sat, Mar 7, 2009","Box Score","Minnesota Timberwolves","93","Portland Trail Blazers","95","",""
"936","Sun, Mar 8, 2009","Box Score","Orlando Magic","86","Boston Celtics","79","",""
"937","Sun, Mar 8, 2009","Box Score","Memphis Grizzlies","83","Houston Rockets","93","",""
"938","Sun, Mar 8, 2009","Box Score","New York Knicks","101","New Jersey Nets","106","",""
"939","Sun, Mar 8, 2009","Box Score","Philadelphia 76ers","74","Oklahoma City Thunder","89","",""
"940","Sun, Mar 8, 2009","Box Score","Denver Nuggets","106","Sacramento Kings","114","",""
"941","Sun, Mar 8, 2009","Box Score","Phoenix Suns","98","San Antonio Spurs","103","",""
"942","Sun, Mar 8, 2009","Box Score","Utah Jazz","109","Toronto Raptors","101","",""
"943","Mon, Mar 9, 2009","Box Score","New Orleans Hornets","79","Atlanta Hawks","89","",""
"944","Mon, Mar 9, 2009","Box Score","Houston Rockets","97","Denver Nuggets","95","",""
"945","Mon, Mar 9, 2009","Box Score","Orlando Magic","94","Detroit Pistons","98","",""
"946","Mon, Mar 9, 2009","Box Score","Chicago Bulls","127","Miami Heat","130","2OT",""
"947","Mon, Mar 9, 2009","Box Score","Washington Wizards","110","Minnesota Timberwolves","99","",""
"948","Mon, Mar 9, 2009","Box Score","Los Angeles Lakers","94","Portland Trail Blazers","111","",""
"949","Tue, Mar 10, 2009","Box Score","Utah Jazz","112","Indiana Pacers","100","",""
"950","Tue, Mar 10, 2009","Box Score","Cleveland Cavaliers","87","Los Angeles Clippers","83","",""
"951","Tue, Mar 10, 2009","Box Score","New York Knicks","120","Milwaukee Bucks","112","",""
"952","Tue, Mar 10, 2009","Box Score","Dallas Mavericks","122","Phoenix Suns","117","",""
"953","Tue, Mar 10, 2009","Box Score","Oklahoma City Thunder","99","Sacramento Kings","98","",""
"954","Tue, Mar 10, 2009","Box Score","Charlotte Bobcats","86","San Antonio Spurs","100","",""
"955","Wed, Mar 11, 2009","Box Score","Utah Jazz","93","Atlanta Hawks","100","",""
"956","Wed, Mar 11, 2009","Box Score","Oklahoma City Thunder","99","Denver Nuggets","112","",""
"957","Wed, Mar 11, 2009","Box Score","New York Knicks","116","Detroit Pistons","111","OT",""
"958","Wed, Mar 11, 2009","Box Score","New Jersey Nets","112","Golden State Warriors","116","",""
"959","Wed, Mar 11, 2009","Box Score","Los Angeles Lakers","102","Houston Rockets","96","",""
"960","Wed, Mar 11, 2009","Box Score","Boston Celtics","99","Miami Heat","107","",""
"961","Wed, Mar 11, 2009","Box Score","Memphis Grizzlies","79","Minnesota Timberwolves","104","",""
"962","Wed, Mar 11, 2009","Box Score","Chicago Bulls","79","Orlando Magic","107","",""
"963","Wed, Mar 11, 2009","Box Score","Toronto Raptors","106","Philadelphia 76ers","115","",""
"964","Wed, Mar 11, 2009","Box Score","Dallas Mavericks","93","Portland Trail Blazers","89","",""
"965","Wed, Mar 11, 2009","Box Score","New Orleans Hornets","109","Washington Wizards","98","",""
"966","Thu, Mar 12, 2009","Box Score","Cleveland Cavaliers","119","Phoenix Suns","111","",""
"967","Thu, Mar 12, 2009","Box Score","Los Angeles Lakers","102","San Antonio Spurs","95","",""
"968","Fri, Mar 13, 2009","Box Score","Indiana Pacers","87","Atlanta Hawks","101","",""
"969","Fri, Mar 13, 2009","Box Score","Memphis Grizzlies","92","Boston Celtics","102","",""
"970","Fri, Mar 13, 2009","Box Score","Houston Rockets","91","Charlotte Bobcats","86","",""
"971","Fri, Mar 13, 2009","Box Score","Dallas Mavericks","110","Golden State Warriors","119","",""
"972","Fri, Mar 13, 2009","Box Score","New Orleans Hornets","95","Milwaukee Bucks","86","",""
"973","Fri, Mar 13, 2009","Box Score","New York Knicks","102","Minnesota Timberwolves","94","",""
"974","Fri, Mar 13, 2009","Box Score","Chicago Bulls","101","Philadelphia 76ers","104","","at Philadelphia, PA (Wachovia Spectrum)"
"975","Fri, Mar 13, 2009","Box Score","New Jersey Nets","100","Portland Trail Blazers","109","",""
"976","Fri, Mar 13, 2009","Box Score","Cleveland Cavaliers","126","Sacramento Kings","123","OT",""
"977","Fri, Mar 13, 2009","Box Score","Detroit Pistons","99","Toronto Raptors","95","OT",""
"978","Fri, Mar 13, 2009","Box Score","Orlando Magic","112","Washington Wizards","103","",""
"979","Sat, Mar 14, 2009","Box Score","New Orleans Hornets","79","Chicago Bulls","97","",""
"980","Sat, Mar 14, 2009","Box Score","Los Angeles Clippers","94","Denver Nuggets","107","",""
"981","Sat, Mar 14, 2009","Box Score","San Antonio Spurs","88","Houston Rockets","85","",""
"982","Sat, Mar 14, 2009","Box Score","Utah Jazz","129","Miami Heat","140","3OT",""
"983","Sat, Mar 14, 2009","Box Score","Charlotte Bobcats","100","Minnesota Timberwolves","108","",""
"984","Sat, Mar 14, 2009","Box Score","Oklahoma City Thunder","95","Phoenix Suns","106","",""
"985","Sun, Mar 15, 2009","Box Score","Portland Trail Blazers","80","Atlanta Hawks","98","",""
"986","Sun, Mar 15, 2009","Box Score","New York Knicks","93","Cleveland Cavaliers","98","",""
"987","Sun, Mar 15, 2009","Box Score","Memphis Grizzlies","89","Detroit Pistons","84","",""
"988","Sun, Mar 15, 2009","Box Score","Phoenix Suns","154","Golden State Warriors","130","",""
"989","Sun, Mar 15, 2009","Box Score","New Jersey Nets","105","Los Angeles Clippers","107","",""
"990","Sun, Mar 15, 2009","Box Score","Dallas Mavericks","100","Los Angeles Lakers","107","",""
"991","Sun, Mar 15, 2009","Box Score","Boston Celtics","77","Milwaukee Bucks","86","",""
"992","Sun, Mar 15, 2009","Box Score","Utah Jazz","87","Orlando Magic","105","",""
"993","Sun, Mar 15, 2009","Box Score","Miami Heat","77","Philadelphia 76ers","85","",""
"994","Sun, Mar 15, 2009","Box Score","Indiana Pacers","87","Toronto Raptors","110","",""
"995","Sun, Mar 15, 2009","Box Score","Sacramento Kings","104","Washington Wizards","106","",""
"996","Mon, Mar 16, 2009","Box Score","Toronto Raptors","86","Charlotte Bobcats","112","",""
"997","Mon, Mar 16, 2009","Box Score","New Jersey Nets","96","Denver Nuggets","121","",""
"998","Mon, Mar 16, 2009","Box Score","Portland Trail Blazers","103","Memphis Grizzlies","92","",""
"999","Mon, Mar 16, 2009","Box Score","Houston Rockets","95","New Orleans Hornets","84","",""
"1000","Mon, Mar 16, 2009","Box Score","San Antonio Spurs","76","Oklahoma City Thunder","78","",""
"1001","Tue, Mar 17, 2009","Box Score","Sacramento Kings","97","Atlanta Hawks","119","",""
"1002","Tue, Mar 17, 2009","Box Score","Boston Celtics","121","Chicago Bulls","127","",""
"1003","Tue, Mar 17, 2009","Box Score","Orlando Magic","93","Cleveland Cavaliers","97","",""
"1004","Tue, Mar 17, 2009","Box Score","Detroit Pistons","101","Dallas Mavericks","103","",""
"1005","Tue, Mar 17, 2009","Box Score","Los Angeles Clippers","120","Golden State Warriors","127","",""
"1006","Tue, Mar 17, 2009","Box Score","Philadelphia 76ers","94","Los Angeles Lakers","93","",""
"1007","Tue, Mar 17, 2009","Box Score","Minnesota Timberwolves","86","San Antonio Spurs","93","",""
"1008","Tue, Mar 17, 2009","Box Score","Washington Wizards","88","Utah Jazz","103","",""
"1009","Wed, Mar 18, 2009","Box Score","Miami Heat","108","Boston Celtics","112","OT",""
"1010","Wed, Mar 18, 2009","Box Score","Sacramento Kings","88","Charlotte Bobcats","104","",""
"1011","Wed, Mar 18, 2009","Box Score","Detroit Pistons","101","Houston Rockets","106","2OT",""
"1012","Wed, Mar 18, 2009","Box Score","Portland Trail Blazers","95","Indiana Pacers","85","",""
"1013","Wed, Mar 18, 2009","Box Score","Washington Wizards","108","Los Angeles Clippers","123","",""
"1014","Wed, Mar 18, 2009","Box Score","Denver Nuggets","111","Memphis Grizzlies","109","",""
"1015","Wed, Mar 18, 2009","Box Score","Orlando Magic","106","Milwaukee Bucks","80","",""
"1016","Wed, Mar 18, 2009","Box Score","Minnesota Timberwolves","93","New Orleans Hornets","94","",""
"1017","Wed, Mar 18, 2009","Box Score","New Jersey Nets","115","New York Knicks","89","",""
"1018","Wed, Mar 18, 2009","Box Score","Chicago Bulls","103","Oklahoma City Thunder","96","",""
"1019","Wed, Mar 18, 2009","Box Score","Philadelphia 76ers","116","Phoenix Suns","126","",""
"1020","Thu, Mar 19, 2009","Box Score","Dallas Mavericks","87","Atlanta Hawks","95","",""
"1021","Thu, Mar 19, 2009","Box Score","Portland Trail Blazers","92","Cleveland Cavaliers","97","OT",""
"1022","Thu, Mar 19, 2009","Box Score","Golden State Warriors","106","Los Angeles Lakers","114","",""
"1023","Fri, Mar 20, 2009","Box Score","Washington Wizards","105","Denver Nuggets","116","",""
"1024","Fri, Mar 20, 2009","Box Score","Los Angeles Clippers","90","Detroit Pistons","108","",""
"1025","Fri, Mar 20, 2009","Box Score","Philadelphia 76ers","111","Golden State Warriors","119","",""
"1026","Fri, Mar 20, 2009","Box Score","Minnesota Timberwolves","88","Houston Rockets","107","",""
"1027","Fri, Mar 20, 2009","Box Score","Dallas Mavericks","94","Indiana Pacers","92","",""
"1028","Fri, Mar 20, 2009","Box Score","Miami Heat","88","New Jersey Nets","96","",""
"1029","Fri, Mar 20, 2009","Box Score","Memphis Grizzlies","84","New Orleans Hornets","96","",""
"1030","Fri, Mar 20, 2009","Box Score","Sacramento Kings","121","New York Knicks","94","",""
"1031","Fri, Mar 20, 2009","Box Score","Utah Jazz","101","Oklahoma City Thunder","94","",""
"1032","Fri, Mar 20, 2009","Box Score","Boston Celtics","80","San Antonio Spurs","77","",""
"1033","Fri, Mar 20, 2009","Box Score","Charlotte Bobcats","102","Toronto Raptors","89","",""
"1034","Sat, Mar 21, 2009","Box Score","Indiana Pacers","108","Charlotte Bobcats","83","",""
"1035","Sat, Mar 21, 2009","Box Score","Los Angeles Lakers","117","Chicago Bulls","109","",""
"1036","Sat, Mar 21, 2009","Box Score","Atlanta Hawks","96","Cleveland Cavaliers","102","",""
"1037","Sat, Mar 21, 2009","Box Score","Boston Celtics","105","Memphis Grizzlies","87","",""
"1038","Sat, Mar 21, 2009","Box Score","Portland Trail Blazers","96","Milwaukee Bucks","84","",""
"1039","Sat, Mar 21, 2009","Box Score","New York Knicks","103","Orlando Magic","110","",""
"1040","Sat, Mar 21, 2009","Box Score","Washington Wizards","96","Phoenix Suns","128","",""
"1041","Sun, Mar 22, 2009","Box Score","Miami Heat","101","Detroit Pistons","96","",""
"1042","Sun, Mar 22, 2009","Box Score","Oklahoma City Thunder","97","Minnesota Timberwolves","90","",""
"1043","Sun, Mar 22, 2009","Box Score","Cleveland Cavaliers","96","New Jersey Nets","88","",""
"1044","Sun, Mar 22, 2009","Box Score","Golden State Warriors","89","New Orleans Hornets","99","",""
"1045","Sun, Mar 22, 2009","Box Score","Philadelphia 76ers","112","Sacramento Kings","100","",""
"1046","Sun, Mar 22, 2009","Box Score","Houston Rockets","87","San Antonio Spurs","85","",""
"1047","Sun, Mar 22, 2009","Box Score","Los Angeles Clippers","76","Toronto Raptors","100","",""
"1048","Mon, Mar 23, 2009","Box Score","Minnesota Timberwolves","97","Atlanta Hawks","109","",""
"1049","Mon, Mar 23, 2009","Box Score","Los Angeles Clippers","77","Boston Celtics","90","",""
"1050","Mon, Mar 23, 2009","Box Score","Memphis Grizzlies","82","Miami Heat","94","",""
"1051","Mon, Mar 23, 2009","Box Score","Orlando Magic","106","New York Knicks","102","",""
"1052","Mon, Mar 23, 2009","Box Score","Denver Nuggets","115","Phoenix Suns","118","",""
"1053","Mon, Mar 23, 2009","Box Score","Philadelphia 76ers","114","Portland Trail Blazers","108","OT",""
"1054","Mon, Mar 23, 2009","Box Score","Chicago Bulls","101","Washington Wizards","99","",""
"1055","Tue, Mar 24, 2009","Box Score","Detroit Pistons","91","Chicago Bulls","99","",""
"1056","Tue, Mar 24, 2009","Box Score","Los Angeles Lakers","107","Oklahoma City Thunder","89","",""
"1057","Tue, Mar 24, 2009","Box Score","Golden State Warriors","106","San Antonio Spurs","107","",""
"1058","Tue, Mar 24, 2009","Box Score","Houston Rockets","86","Utah Jazz","99","",""
"1059","Wed, Mar 25, 2009","Box Score","San Antonio Spurs","102","Atlanta Hawks","92","",""
"1060","Wed, Mar 25, 2009","Box Score","New Jersey Nets","87","Cleveland Cavaliers","98","",""
"1061","Wed, Mar 25, 2009","Box Score","Golden State Warriors","106","Dallas Mavericks","128","",""
"1062","Wed, Mar 25, 2009","Box Score","Miami Heat","88","Indiana Pacers","90","",""
"1063","Wed, Mar 25, 2009","Box Score","Denver Nuggets","101","New Orleans Hornets","88","",""
"1064","Wed, Mar 25, 2009","Box Score","Los Angeles Clippers","140","New York Knicks","135","OT",""
"1065","Wed, Mar 25, 2009","Box Score","Boston Celtics","82","Orlando Magic","84","",""
"1066","Wed, Mar 25, 2009","Box Score","Minnesota Timberwolves","88","Philadelphia 76ers","96","",""
"1067","Wed, Mar 25, 2009","Box Score","Utah Jazz","114","Phoenix Suns","118","",""
"1068","Wed, Mar 25, 2009","Box Score","Milwaukee Bucks","106","Toronto Raptors","115","",""
"1069","Wed, Mar 25, 2009","Box Score","Charlotte Bobcats","93","Washington Wizards","95","",""
"1070","Thu, Mar 26, 2009","Box Score","Miami Heat","87","Chicago Bulls","106","",""
"1071","Thu, Mar 26, 2009","Box Score","Los Angeles Lakers","92","Detroit Pistons","77","",""
"1072","Thu, Mar 26, 2009","Box Score","Phoenix Suns","109","Portland Trail Blazers","129","",""
"1073","Fri, Mar 27, 2009","Box Score","Boston Celtics","99","Atlanta Hawks","93","",""
"1074","Fri, Mar 27, 2009","Box Score","Minnesota Timberwolves","85","Cleveland Cavaliers","107","",""
"1075","Fri, Mar 27, 2009","Box Score","Denver Nuggets","103","Dallas Mavericks","101","",""
"1076","Fri, Mar 27, 2009","Box Score","Los Angeles Lakers","103","New Jersey Nets","95","",""
"1077","Fri, Mar 27, 2009","Box Score","New Orleans Hornets","93","New York Knicks","103","",""
"1078","Fri, Mar 27, 2009","Box Score","Milwaukee Bucks","94","Orlando Magic","110","",""
"1079","Fri, Mar 27, 2009","Box Score","Charlotte Bobcats","100","Philadelphia 76ers","95","",""
"1080","Fri, Mar 27, 2009","Box Score","Memphis Grizzlies","113","Sacramento Kings","95","",""
"1081","Fri, Mar 27, 2009","Box Score","Los Angeles Clippers","98","San Antonio Spurs","111","",""
"1082","Fri, Mar 27, 2009","Box Score","Oklahoma City Thunder","96","Toronto Raptors","112","",""
"1083","Sat, Mar 28, 2009","Box Score","New York Knicks","85","Charlotte Bobcats","96","",""
"1084","Sat, Mar 28, 2009","Box Score","Indiana Pacers","106","Chicago Bulls","112","",""
"1085","Sat, Mar 28, 2009","Box Score","Golden State Warriors","116","Denver Nuggets","129","",""
"1086","Sat, Mar 28, 2009","Box Score","Los Angeles Clippers","93","Houston Rockets","110","",""
"1087","Sat, Mar 28, 2009","Box Score","Milwaukee Bucks","85","Miami Heat","102","",""
"1088","Sat, Mar 28, 2009","Box Score","Memphis Grizzlies","66","Portland Trail Blazers","86","",""
"1089","Sat, Mar 28, 2009","Box Score","Phoenix Suns","99","Utah Jazz","104","OT",""
"1090","Sat, Mar 28, 2009","Box Score","Detroit Pistons","98","Washington Wizards","96","",""
"1091","Sun, Mar 29, 2009","Box Score","Los Angeles Lakers","76","Atlanta Hawks","86","",""
"1092","Sun, Mar 29, 2009","Box Score","Oklahoma City Thunder","84","Boston Celtics","103","",""
"1093","Sun, Mar 29, 2009","Box Score","Dallas Mavericks","74","Cleveland Cavaliers","102","",""
"1094","Sun, Mar 29, 2009","Box Score","Philadelphia 76ers","97","Detroit Pistons","101","",""
"1095","Sun, Mar 29, 2009","Box Score","Washington Wizards","115","Indiana Pacers","124","",""
"1096","Sun, Mar 29, 2009","Box Score","New Jersey Nets","99","Minnesota Timberwolves","108","",""
"1097","Sun, Mar 29, 2009","Box Score","San Antonio Spurs","86","New Orleans Hornets","90","",""
"1098","Sun, Mar 29, 2009","Box Score","Phoenix Suns","118","Sacramento Kings","126","",""
"1099","Sun, Mar 29, 2009","Box Score","Chicago Bulls","129","Toronto Raptors","134","OT",""
"1100","Mon, Mar 30, 2009","Box Score","Memphis Grizzlies","114","Golden State Warriors","109","",""
"1101","Mon, Mar 30, 2009","Box Score","Orlando Magic","101","Miami Heat","95","",""
"1102","Mon, Mar 30, 2009","Box Score","Milwaukee Bucks","107","New Jersey Nets","78","",""
"1103","Mon, Mar 30, 2009","Box Score","New York Knicks","104","Utah Jazz","112","",""
"1104","Tue, Mar 31, 2009","Box Score","Los Angeles Lakers","84","Charlotte Bobcats","94","",""
"1105","Tue, Mar 31, 2009","Box Score","Detroit Pistons","73","Cleveland Cavaliers","79","",""
"1106","Tue, Mar 31, 2009","Box Score","New York Knicks","104","Denver Nuggets","111","",""
"1107","Tue, Mar 31, 2009","Box Score","Chicago Bulls","105","Indiana Pacers","107","",""
"1108","Tue, Mar 31, 2009","Box Score","Dallas Mavericks","108","Minnesota Timberwolves","88","",""
"1109","Tue, Mar 31, 2009","Box Score","Atlanta Hawks","85","Philadelphia 76ers","98","",""
"1110","Tue, Mar 31, 2009","Box Score","Utah Jazz","104","Portland Trail Blazers","125","",""
"1111","Tue, Mar 31, 2009","Box Score","New Orleans Hornets","111","Sacramento Kings","110","",""
"1112","Tue, Mar 31, 2009","Box Score","Oklahoma City Thunder","96","San Antonio Spurs","95","",""
"1113","Wed, Apr 1, 2009","Box Score","Charlotte Bobcats","109","Boston Celtics","111","2OT",""
"1114","Wed, Apr 1, 2009","Box Score","Miami Heat","96","Dallas Mavericks","98","",""
"1115","Wed, Apr 1, 2009","Box Score","Sacramento Kings","141","Golden State Warriors","143","OT",""
"1116","Wed, Apr 1, 2009","Box Score","New Orleans Hornets","104","Los Angeles Clippers","98","",""
"1117","Wed, Apr 1, 2009","Box Score","Washington Wizards","107","Memphis Grizzlies","112","",""
"1118","Wed, Apr 1, 2009","Box Score","Los Angeles Lakers","104","Milwaukee Bucks","98","",""
"1119","Wed, Apr 1, 2009","Box Score","Detroit Pistons","98","New Jersey Nets","111","",""
"1120","Wed, Apr 1, 2009","Box Score","Toronto Raptors","99","Orlando Magic","95","",""
"1121","Wed, Apr 1, 2009","Box Score","Houston Rockets","109","Phoenix Suns","114","",""
"1122","Thu, Apr 2, 2009","Box Score","Utah Jazz","104","Denver Nuggets","114","",""
"1123","Thu, Apr 2, 2009","Box Score","Milwaukee Bucks","95","Philadelphia 76ers","105","",""
"1124","Thu, Apr 2, 2009","Box Score","Cleveland Cavaliers","101","Washington Wizards","109","",""
"1125","Fri, Apr 3, 2009","Box Score","Atlanta Hawks","92","Boston Celtics","104","",""
"1126","Fri, Apr 3, 2009","Box Score","Miami Heat","97","Charlotte Bobcats","92","",""
"1127","Fri, Apr 3, 2009","Box Score","New Orleans Hornets","103","Golden State Warriors","111","",""
"1128","Fri, Apr 3, 2009","Box Score","San Antonio Spurs","126","Indiana Pacers","121","",""
"1129","Fri, Apr 3, 2009","Box Score","Houston Rockets","81","Los Angeles Lakers","93","",""
"1130","Fri, Apr 3, 2009","Box Score","Dallas Mavericks","102","Memphis Grizzlies","107","",""
"1131","Fri, Apr 3, 2009","Box Score","Portland Trail Blazers","107","Oklahoma City Thunder","72","",""
"1132","Fri, Apr 3, 2009","Box Score","Cleveland Cavaliers","87","Orlando Magic","116","",""
"1133","Fri, Apr 3, 2009","Box Score","Sacramento Kings","111","Phoenix Suns","139","",""
"1134","Fri, Apr 3, 2009","Box Score","Minnesota Timberwolves","103","Utah Jazz","102","",""
"1135","Sat, Apr 4, 2009","Box Score","Orlando Magic","88","Atlanta Hawks","82","",""
"1136","Sat, Apr 4, 2009","Box Score","New Jersey Nets","94","Chicago Bulls","103","",""
"1137","Sat, Apr 4, 2009","Box Score","Los Angeles Clippers","104","Denver Nuggets","120","",""
"1138","Sat, Apr 4, 2009","Box Score","Memphis Grizzlies","107","Milwaukee Bucks","102","",""
"1139","Sat, Apr 4, 2009","Box Score","Toronto Raptors","102","New York Knicks","95","",""
"1140","Sat, Apr 4, 2009","Box Score","Detroit Pistons","90","Philadelphia 76ers","95","",""
"1141","Sat, Apr 4, 2009","Box Score","Miami Heat","118","Washington Wizards","104","",""
"1142","Sun, Apr 5, 2009","Box Score","San Antonio Spurs","81","Cleveland Cavaliers","101","",""
"1143","Sun, Apr 5, 2009","Box Score","Phoenix Suns","116","Dallas Mavericks","140","",""
"1144","Sun, Apr 5, 2009","Box Score","Charlotte Bobcats","97","Detroit Pistons","104","",""
"1145","Sun, Apr 5, 2009","Box Score","Portland Trail Blazers","88","Houston Rockets","102","",""
"1146","Sun, Apr 5, 2009","Box Score","Los Angeles Clippers","85","Los Angeles Lakers","88","",""
"1147","Sun, Apr 5, 2009","Box Score","Denver Nuggets","110","Minnesota Timberwolves","87","",""
"1148","Sun, Apr 5, 2009","Box Score","Philadelphia 76ers","67","New Jersey Nets","96","",""
"1149","Sun, Apr 5, 2009","Box Score","Utah Jazz","108","New Orleans Hornets","94","",""
