"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"577","Fri, Jan 14, 2011","Box Score","Chicago Bulls","99","Indiana Pacers","86","",""
"578","Fri, Jan 14, 2011","Box Score","New Jersey Nets","88","Los Angeles Lakers","100","",""
"579","Fri, Jan 14, 2011","Box Score","Sacramento Kings","93","New York Knicks","83","",""
"580","Fri, Jan 14, 2011","Box Score","Milwaukee Bucks","94","Philadelphia 76ers","95","",""
"581","Fri, Jan 14, 2011","Box Score","Portland Trail Blazers","111","Phoenix Suns","115","",""
"582","Fri, Jan 14, 2011","Box Score","Dallas Mavericks","89","San Antonio Spurs","101","",""
"583","Fri, Jan 14, 2011","Box Score","Detroit Pistons","101","Toronto Raptors","95","",""
"584","Fri, Jan 14, 2011","Box Score","Cleveland Cavaliers","99","Utah Jazz","121","",""
"585","Sat, Jan 15, 2011","Box Score","Houston Rockets","112","Atlanta Hawks","106","",""
"586","Sat, Jan 15, 2011","Box Score","New Orleans Hornets","88","Charlotte Bobcats","81","",""
"587","Sat, Jan 15, 2011","Box Score","Miami Heat","96","Chicago Bulls","99","",""
"588","Sat, Jan 15, 2011","Box Score","Cleveland Cavaliers","99","Denver Nuggets","127","",""
"589","Sat, Jan 15, 2011","Box Score","Sacramento Kings","106","Detroit Pistons","110","",""
"590","Sat, Jan 15, 2011","Box Score","Dallas Mavericks","70","Memphis Grizzlies","89","",""
"591","Sat, Jan 15, 2011","Box Score","Orlando Magic","108","Minnesota Timberwolves","99","",""
"592","Sat, Jan 15, 2011","Box Score","New Jersey Nets","89","Portland Trail Blazers","96","",""
"593","Sat, Jan 15, 2011","Box Score","Toronto Raptors","95","Washington Wizards","98","",""
"594","Sun, Jan 16, 2011","Box Score","Los Angeles Lakers","92","Los Angeles Clippers","99","",""
"595","Sun, Jan 16, 2011","Box Score","Denver Nuggets","97","San Antonio Spurs","110","",""
"596","Mon, Jan 17, 2011","Box Score","Sacramento Kings","98","Atlanta Hawks","100","",""
"597","Mon, Jan 17, 2011","Box Score","Orlando Magic","106","Boston Celtics","109","",""
"598","Mon, Jan 17, 2011","Box Score","Dallas Mavericks","89","Detroit Pistons","103","",""
"599","Mon, Jan 17, 2011","Box Score","New Jersey Nets","100","Golden State Warriors","109","",""
"600","Mon, Jan 17, 2011","Box Score","Milwaukee Bucks","84","Houston Rockets","93","",""
"601","Mon, Jan 17, 2011","Box Score","Indiana Pacers","107","Los Angeles Clippers","114","",""
"602","Mon, Jan 17, 2011","Box Score","Oklahoma City Thunder","94","Los Angeles Lakers","101","",""
"603","Mon, Jan 17, 2011","Box Score","Chicago Bulls","96","Memphis Grizzlies","84","",""
"604","Mon, Jan 17, 2011","Box Score","Toronto Raptors","81","New Orleans Hornets","85","",""
"605","Mon, Jan 17, 2011","Box Score","Phoenix Suns","129","New York Knicks","121","",""
"606","Mon, Jan 17, 2011","Box Score","Charlotte Bobcats","92","Philadelphia 76ers","96","OT",""
"607","Mon, Jan 17, 2011","Box Score","Minnesota Timberwolves","102","Portland Trail Blazers","113","",""
"608","Mon, Jan 17, 2011","Box Score","Utah Jazz","101","Washington Wizards","108","",""
"609","Tue, Jan 18, 2011","Box Score","Charlotte Bobcats","83","Chicago Bulls","82","",""
"610","Tue, Jan 18, 2011","Box Score","Atlanta Hawks","93","Miami Heat","89","OT",""
"611","Wed, Jan 19, 2011","Box Score","Detroit Pistons","82","Boston Celtics","86","",""
"612","Wed, Jan 19, 2011","Box Score","Phoenix Suns","106","Cleveland Cavaliers","98","",""
"613","Wed, Jan 19, 2011","Box Score","Los Angeles Lakers","100","Dallas Mavericks","109","",""
"614","Wed, Jan 19, 2011","Box Score","Oklahoma City Thunder","107","Denver Nuggets","112","",""
"615","Wed, Jan 19, 2011","Box Score","Indiana Pacers","108","Golden State Warriors","110","",""
"616","Wed, Jan 19, 2011","Box Score","New York Knicks","89","Houston Rockets","104","",""
"617","Wed, Jan 19, 2011","Box Score","Minnesota Timberwolves","111","Los Angeles Clippers","126","",""
"618","Wed, Jan 19, 2011","Box Score","Washington Wizards","87","Milwaukee Bucks","100","",""
"619","Wed, Jan 19, 2011","Box Score","Utah Jazz","95","New Jersey Nets","103","",""
"620","Wed, Jan 19, 2011","Box Score","Memphis Grizzlies","102","New Orleans Hornets","103","OT",""
"621","Wed, Jan 19, 2011","Box Score","Philadelphia 76ers","98","Orlando Magic","99","OT",""
"622","Wed, Jan 19, 2011","Box Score","Portland Trail Blazers","94","Sacramento Kings","90","OT",""
"623","Wed, Jan 19, 2011","Box Score","Toronto Raptors","95","San Antonio Spurs","104","",""
"624","Thu, Jan 20, 2011","Box Score","Philadelphia 76ers","97","Charlotte Bobcats","100","",""
"625","Thu, Jan 20, 2011","Box Score","Dallas Mavericks","77","Chicago Bulls","82","",""
"626","Thu, Jan 20, 2011","Box Score","Los Angeles Clippers","93","Portland Trail Blazers","108","",""
"627","Fri, Jan 21, 2011","Box Score","New Orleans Hornets","100","Atlanta Hawks","59","",""
"628","Fri, Jan 21, 2011","Box Score","Utah Jazz","86","Boston Celtics","110","",""
"629","Fri, Jan 21, 2011","Box Score","Milwaukee Bucks","102","Cleveland Cavaliers","88","",""
"630","Fri, Jan 21, 2011","Box Score","Los Angeles Lakers","107","Denver Nuggets","97","",""
"631","Fri, Jan 21, 2011","Box Score","Sacramento Kings","112","Golden State Warriors","119","OT",""
"632","Fri, Jan 21, 2011","Box Score","Houston Rockets","110","Memphis Grizzlies","115","",""
"633","Fri, Jan 21, 2011","Box Score","Detroit Pistons","74","New Jersey Nets","89","",""
"634","Fri, Jan 21, 2011","Box Score","Toronto Raptors","72","Orlando Magic","112","",""
"635","Fri, Jan 21, 2011","Box Score","New York Knicks","92","San Antonio Spurs","101","",""
"636","Fri, Jan 21, 2011","Box Score","Phoenix Suns","109","Washington Wizards","91","",""
"637","Sat, Jan 22, 2011","Box Score","Atlanta Hawks","103","Charlotte Bobcats","87","",""
"638","Sat, Jan 22, 2011","Box Score","Cleveland Cavaliers","79","Chicago Bulls","92","",""
"639","Sat, Jan 22, 2011","Box Score","Phoenix Suns","74","Detroit Pistons","75","",""
"640","Sat, Jan 22, 2011","Box Score","Orlando Magic","118","Houston Rockets","104","",""
"641","Sat, Jan 22, 2011","Box Score","Golden State Warriors","109","Los Angeles Clippers","113","",""
"642","Sat, Jan 22, 2011","Box Score","Toronto Raptors","103","Miami Heat","120","",""
"643","Sat, Jan 22, 2011","Box Score","Memphis Grizzlies","94","Milwaukee Bucks","81","",""
"644","Sat, Jan 22, 2011","Box Score","Dallas Mavericks","87","New Jersey Nets","86","",""
"645","Sat, Jan 22, 2011","Box Score","San Antonio Spurs","72","New Orleans Hornets","96","",""
"646","Sat, Jan 22, 2011","Box Score","New York Knicks","98","Oklahoma City Thunder","101","",""
"647","Sat, Jan 22, 2011","Box Score","Utah Jazz","85","Philadelphia 76ers","96","",""
"648","Sat, Jan 22, 2011","Box Score","Indiana Pacers","92","Portland Trail Blazers","97","",""
"649","Sat, Jan 22, 2011","Box Score","Boston Celtics","83","Washington Wizards","85","",""
"650","Sun, Jan 23, 2011","Box Score","Indiana Pacers","107","Denver Nuggets","121","",""
"651","Mon, Jan 24, 2011","Box Score","Milwaukee Bucks","83","Chicago Bulls","92","",""
"652","Mon, Jan 24, 2011","Box Score","San Antonio Spurs","113","Golden State Warriors","102","",""
"653","Mon, Jan 24, 2011","Box Score","Houston Rockets","129","Minnesota Timberwolves","125","",""
"654","Mon, Jan 24, 2011","Box Score","Cleveland Cavaliers","101","New Jersey Nets","103","",""
"655","Mon, Jan 24, 2011","Box Score","Oklahoma City Thunder","89","New Orleans Hornets","91","",""
"656","Mon, Jan 24, 2011","Box Score","Washington Wizards","106","New York Knicks","115","",""
"657","Mon, Jan 24, 2011","Box Score","Detroit Pistons","103","Orlando Magic","96","",""
"658","Mon, Jan 24, 2011","Box Score","Phoenix Suns","95","Philadelphia 76ers","105","",""
"659","Mon, Jan 24, 2011","Box Score","Sacramento Kings","96","Portland Trail Blazers","81","",""
"660","Mon, Jan 24, 2011","Box Score","Memphis Grizzlies","100","Toronto Raptors","98","",""
"661","Tue, Jan 25, 2011","Box Score","Cleveland Cavaliers","95","Boston Celtics","112","",""
"662","Tue, Jan 25, 2011","Box Score","Los Angeles Clippers","105","Dallas Mavericks","112","",""
"663","Tue, Jan 25, 2011","Box Score","Utah Jazz","91","Los Angeles Lakers","120","",""
"664","Tue, Jan 25, 2011","Box Score","Charlotte Bobcats","94","Sacramento Kings","89","",""
"665","Tue, Jan 25, 2011","Box Score","Denver Nuggets","120","Washington Wizards","109","",""
"666","Wed, Jan 26, 2011","Box Score","Denver Nuggets","109","Detroit Pistons","100","",""
"667","Wed, Jan 26, 2011","Box Score","New Orleans Hornets","112","Golden State Warriors","103","",""
"668","Wed, Jan 26, 2011","Box Score","Los Angeles Clippers","83","Houston Rockets","96","",""
"669","Wed, Jan 26, 2011","Box Score","Orlando Magic","111","Indiana Pacers","96","",""
"670","Wed, Jan 26, 2011","Box Score","Atlanta Hawks","90","Milwaukee Bucks","98","",""
"671","Wed, Jan 26, 2011","Box Score","Oklahoma City Thunder","118","Minnesota Timberwolves","117","OT",""
"672","Wed, Jan 26, 2011","Box Score","Memphis Grizzlies","88","New Jersey Nets","93","",""
"673","Wed, Jan 26, 2011","Box Score","Charlotte Bobcats","114","Phoenix Suns","107","",""
"674","Wed, Jan 26, 2011","Box Score","Philadelphia 76ers","107","Toronto Raptors","94","",""
"675","Wed, Jan 26, 2011","Box Score","San Antonio Spurs","112","Utah Jazz","105","",""
"676","Thu, Jan 27, 2011","Box Score","Houston Rockets","106","Dallas Mavericks","111","",""
"677","Thu, Jan 27, 2011","Box Score","Miami Heat","88","New York Knicks","93","",""
"678","Thu, Jan 27, 2011","Box Score","Boston Celtics","88","Portland Trail Blazers","78","",""
"679","Fri, Jan 28, 2011","Box Score","New York Knicks","102","Atlanta Hawks","111","",""
"680","Fri, Jan 28, 2011","Box Score","Orlando Magic","90","Chicago Bulls","99","",""
"681","Fri, Jan 28, 2011","Box Score","Denver Nuggets","117","Cleveland Cavaliers","103","",""
"682","Fri, Jan 28, 2011","Box Score","Charlotte Bobcats","121","Golden State Warriors","113","OT",""
"683","Fri, Jan 28, 2011","Box Score","New Jersey Nets","92","Indiana Pacers","124","",""
"684","Fri, Jan 28, 2011","Box Score","Sacramento Kings","100","Los Angeles Lakers","95","",""
"685","Fri, Jan 28, 2011","Box Score","Detroit Pistons","87","Miami Heat","88","",""
"686","Fri, Jan 28, 2011","Box Score","Washington Wizards","117","Oklahoma City Thunder","124","2OT",""
"687","Fri, Jan 28, 2011","Box Score","Memphis Grizzlies","99","Philadelphia 76ers","94","",""
"688","Fri, Jan 28, 2011","Box Score","Boston Celtics","71","Phoenix Suns","88","",""
"689","Fri, Jan 28, 2011","Box Score","Milwaukee Bucks","116","Toronto Raptors","110","OT",""
"690","Fri, Jan 28, 2011","Box Score","Minnesota Timberwolves","100","Utah Jazz","108","",""
"691","Sat, Jan 29, 2011","Box Score","Indiana Pacers","89","Chicago Bulls","110","",""
"692","Sat, Jan 29, 2011","Box Score","Atlanta Hawks","91","Dallas Mavericks","102","",""
"693","Sat, Jan 29, 2011","Box Score","Charlotte Bobcats","88","Los Angeles Clippers","103","",""
"694","Sat, Jan 29, 2011","Box Score","Washington Wizards","93","Memphis Grizzlies","107","",""
"695","Sat, Jan 29, 2011","Box Score","New Jersey Nets","81","Milwaukee Bucks","91","",""
"696","Sat, Jan 29, 2011","Box Score","Toronto Raptors","87","Minnesota Timberwolves","103","",""
"697","Sat, Jan 29, 2011","Box Score","New Orleans Hornets","96","Sacramento Kings","102","",""
"698","Sat, Jan 29, 2011","Box Score","Houston Rockets","95","San Antonio Spurs","108","",""
"699","Sun, Jan 30, 2011","Box Score","Utah Jazz","81","Golden State Warriors","96","",""
"700","Sun, Jan 30, 2011","Box Score","Boston Celtics","109","Los Angeles Lakers","96","",""
"701","Sun, Jan 30, 2011","Box Score","Detroit Pistons","106","New York Knicks","124","",""
"702","Sun, Jan 30, 2011","Box Score","Miami Heat","108","Oklahoma City Thunder","103","",""
"703","Sun, Jan 30, 2011","Box Score","Cleveland Cavaliers","87","Orlando Magic","103","",""
"704","Sun, Jan 30, 2011","Box Score","Denver Nuggets","99","Philadelphia 76ers","110","",""
"705","Sun, Jan 30, 2011","Box Score","New Orleans Hornets","102","Phoenix Suns","104","",""
"706","Mon, Jan 31, 2011","Box Score","Washington Wizards","92","Dallas Mavericks","102","",""
"707","Mon, Jan 31, 2011","Box Score","Toronto Raptors","93","Indiana Pacers","104","",""
"708","Mon, Jan 31, 2011","Box Score","Milwaukee Bucks","98","Los Angeles Clippers","105","",""
"709","Mon, Jan 31, 2011","Box Score","Orlando Magic","97","Memphis Grizzlies","100","",""
"710","Mon, Jan 31, 2011","Box Score","Cleveland Cavaliers","90","Miami Heat","117","",""
"711","Mon, Jan 31, 2011","Box Score","Denver Nuggets","99","New Jersey Nets","115","",""
"712","Mon, Jan 31, 2011","Box Score","Charlotte Bobcats","78","Utah Jazz","83","",""
"713","Tue, Feb 1, 2011","Box Score","Houston Rockets","106","Los Angeles Lakers","114","OT",""
"714","Tue, Feb 1, 2011","Box Score","Washington Wizards","89","New Orleans Hornets","97","",""
"715","Tue, Feb 1, 2011","Box Score","San Antonio Spurs","86","Portland Trail Blazers","99","",""
"716","Tue, Feb 1, 2011","Box Score","Boston Celtics","95","Sacramento Kings","90","",""
"717","Wed, Feb 2, 2011","Box Score","Toronto Raptors","87","Atlanta Hawks","100","",""
"718","Wed, Feb 2, 2011","Box Score","Indiana Pacers","117","Cleveland Cavaliers","112","",""
"719","Wed, Feb 2, 2011","Box Score","Portland Trail Blazers","90","Denver Nuggets","109","",""
"720","Wed, Feb 2, 2011","Box Score","Charlotte Bobcats","97","Detroit Pistons","87","",""
"721","Wed, Feb 2, 2011","Box Score","Chicago Bulls","106","Los Angeles Clippers","88","",""
"722","Wed, Feb 2, 2011","Box Score","Memphis Grizzlies","102","Minnesota Timberwolves","84","",""
"723","Wed, Feb 2, 2011","Box Score","Philadelphia 76ers","106","New Jersey Nets","92","",""
"724","Wed, Feb 2, 2011","Box Score","Dallas Mavericks","113","New York Knicks","97","",""
"725","Wed, Feb 2, 2011","Box Score","New Orleans Hornets","93","Oklahoma City Thunder","104","",""
"726","Wed, Feb 2, 2011","Box Score","Milwaukee Bucks","77","Phoenix Suns","92","",""
"727","Wed, Feb 2, 2011","Box Score","Houston Rockets","97","Utah Jazz","96","",""
"728","Thu, Feb 3, 2011","Box Score","Milwaukee Bucks","94","Golden State Warriors","100","",""
"729","Thu, Feb 3, 2011","Box Score","San Antonio Spurs","89","Los Angeles Lakers","88","",""
"730","Thu, Feb 3, 2011","Box Score","Miami Heat","104","Orlando Magic","100","",""
"731","Fri, Feb 4, 2011","Box Score","Los Angeles Clippers","100","Atlanta Hawks","101","",""
"732","Fri, Feb 4, 2011","Box Score","Dallas Mavericks","101","Boston Celtics","97","",""
"733","Fri, Feb 4, 2011","Box Score","Miami Heat","109","Charlotte Bobcats","97","",""
"734","Fri, Feb 4, 2011","Box Score","Utah Jazz","113","Denver Nuggets","106","",""
"735","Fri, Feb 4, 2011","Box Score","New Jersey Nets","82","Detroit Pistons","92","",""
"736","Fri, Feb 4, 2011","Box Score","Portland Trail Blazers","87","Indiana Pacers","100","",""
"737","Fri, Feb 4, 2011","Box Score","Cleveland Cavaliers","105","Memphis Grizzlies","112","",""
"738","Fri, Feb 4, 2011","Box Score","New York Knicks","98","Philadelphia 76ers","100","",""
"739","Fri, Feb 4, 2011","Box Score","Oklahoma City Thunder","111","Phoenix Suns","107","",""
"740","Fri, Feb 4, 2011","Box Score","San Antonio Spurs","113","Sacramento Kings","100","",""
"741","Fri, Feb 4, 2011","Box Score","Minnesota Timberwolves","100","Toronto Raptors","111","",""
"742","Fri, Feb 4, 2011","Box Score","Orlando Magic","110","Washington Wizards","92","",""
"743","Sat, Feb 5, 2011","Box Score","Dallas Mavericks","101","Charlotte Bobcats","92","",""
"744","Sat, Feb 5, 2011","Box Score","Portland Trail Blazers","111","Cleveland Cavaliers","105","",""
"745","Sat, Feb 5, 2011","Box Score","Chicago Bulls","90","Golden State Warriors","101","",""
"746","Sat, Feb 5, 2011","Box Score","Memphis Grizzlies","93","Houston Rockets","95","OT",""
"747","Sat, Feb 5, 2011","Box Score","Detroit Pistons","89","Milwaukee Bucks","78","",""
"748","Sat, Feb 5, 2011","Box Score","Denver Nuggets","113","Minnesota Timberwolves","100","",""
"749","Sat, Feb 5, 2011","Box Score","Los Angeles Lakers","101","New Orleans Hornets","95","",""
"750","Sat, Feb 5, 2011","Box Score","Oklahoma City Thunder","121","Utah Jazz","105","",""
"751","Sat, Feb 5, 2011","Box Score","Atlanta Hawks","99","Washington Wizards","92","",""
"752","Sun, Feb 6, 2011","Box Score","Orlando Magic","80","Boston Celtics","91","",""
"753","Sun, Feb 6, 2011","Box Score","Los Angeles Clippers","79","Miami Heat","97","",""
"754","Sun, Feb 6, 2011","Box Score","Indiana Pacers","105","New Jersey Nets","86","",""
"755","Sun, Feb 6, 2011","Box Score","Philadelphia 76ers","103","New York Knicks","117","",""
"756","Mon, Feb 7, 2011","Box Score","Boston Celtics","89","Charlotte Bobcats","94","",""
"757","Mon, Feb 7, 2011","Box Score","Cleveland Cavaliers","96","Dallas Mavericks","99","",""
"758","Mon, Feb 7, 2011","Box Score","Houston Rockets","108","Denver Nuggets","103","",""
"759","Mon, Feb 7, 2011","Box Score","Phoenix Suns","104","Golden State Warriors","92","",""
"760","Mon, Feb 7, 2011","Box Score","Los Angeles Lakers","93","Memphis Grizzlies","84","",""
"761","Mon, Feb 7, 2011","Box Score","Minnesota Timberwolves","104","New Orleans Hornets","92","",""
"762","Mon, Feb 7, 2011","Box Score","Chicago Bulls","103","Portland Trail Blazers","109","",""
"763","Mon, Feb 7, 2011","Box Score","Utah Jazz","107","Sacramento Kings","104","",""
"764","Tue, Feb 8, 2011","Box Score","Philadelphia 76ers","117","Atlanta Hawks","83","",""
"765","Tue, Feb 8, 2011","Box Score","San Antonio Spurs","100","Detroit Pistons","89","",""
"766","Tue, Feb 8, 2011","Box Score","Minnesota Timberwolves","112","Houston Rockets","108","",""
"767","Tue, Feb 8, 2011","Box Score","Indiana Pacers","112","Miami Heat","117","",""
"768","Tue, Feb 8, 2011","Box Score","Toronto Raptors","74","Milwaukee Bucks","92","",""
"769","Tue, Feb 8, 2011","Box Score","Memphis Grizzlies","105","Oklahoma City Thunder","101","OT",""
"770","Tue, Feb 8, 2011","Box Score","Los Angeles Clippers","85","Orlando Magic","101","",""
"771","Wed, Feb 9, 2011","Box Score","Detroit Pistons","103","Cleveland Cavaliers","94","",""
"772","Wed, Feb 9, 2011","Box Score","Denver Nuggets","114","Golden State Warriors","116","",""
"773","Wed, Feb 9, 2011","Box Score","Charlotte Bobcats","103","Indiana Pacers","104","",""
"774","Wed, Feb 9, 2011","Box Score","New Orleans Hornets","101","New Jersey Nets","103","OT",""
"775","Wed, Feb 9, 2011","Box Score","Los Angeles Clippers","116","New York Knicks","108","",""
"776","Wed, Feb 9, 2011","Box Score","Orlando Magic","99","Philadelphia 76ers","95","",""
"777","Wed, Feb 9, 2011","Box Score","Dallas Mavericks","102","Sacramento Kings","100","",""
"778","Wed, Feb 9, 2011","Box Score","San Antonio Spurs","111","Toronto Raptors","100","",""
"779","Wed, Feb 9, 2011","Box Score","Chicago Bulls","91","Utah Jazz","86","",""
"780","Wed, Feb 9, 2011","Box Score","Milwaukee Bucks","85","Washington Wizards","100","",""
"781","Thu, Feb 10, 2011","Box Score","Los Angeles Lakers","92","Boston Celtics","86","",""
"782","Thu, Feb 10, 2011","Box Score","Dallas Mavericks","120","Denver Nuggets","121","",""
"783","Thu, Feb 10, 2011","Box Score","Golden State Warriors","88","Phoenix Suns","112","",""
"784","Fri, Feb 11, 2011","Box Score","New Jersey Nets","94","Charlotte Bobcats","89","",""
"785","Fri, Feb 11, 2011","Box Score","Los Angeles Clippers","119","Cleveland Cavaliers","126","OT",""
"786","Fri, Feb 11, 2011","Box Score","Miami Heat","106","Detroit Pistons","92","",""
"787","Fri, Feb 11, 2011","Box Score","Minnesota Timberwolves","105","Indiana Pacers","116","",""
"788","Fri, Feb 11, 2011","Box Score","Milwaukee Bucks","86","Memphis Grizzlies","89","",""
"789","Fri, Feb 11, 2011","Box Score","Los Angeles Lakers","113","New York Knicks","96","",""
"790","Fri, Feb 11, 2011","Box Score","New Orleans Hornets","99","Orlando Magic","93","",""
"791","Fri, Feb 11, 2011","Box Score","San Antonio Spurs","71","Philadelphia 76ers","77","",""
"792","Fri, Feb 11, 2011","Box Score","Portland Trail Blazers","102","Toronto Raptors","96","",""
"793","Fri, Feb 11, 2011","Box Score","Phoenix Suns","95","Utah Jazz","83","",""
"794","Sat, Feb 12, 2011","Box Score","Charlotte Bobcats","88","Atlanta Hawks","86","",""
"795","Sat, Feb 12, 2011","Box Score","Dallas Mavericks","106","Houston Rockets","102","",""
"796","Sat, Feb 12, 2011","Box Score","Indiana Pacers","103","Milwaukee Bucks","97","",""
"797","Sat, Feb 12, 2011","Box Score","Philadelphia 76ers","107","Minnesota Timberwolves","87","",""
"798","Sat, Feb 12, 2011","Box Score","New York Knicks","105","New Jersey Nets","95","",""
"799","Sat, Feb 12, 2011","Box Score","Chicago Bulls","97","New Orleans Hornets","88","",""
"800","Sat, Feb 12, 2011","Box Score","Oklahoma City Thunder","99","Sacramento Kings","97","",""
"801","Sat, Feb 12, 2011","Box Score","San Antonio Spurs","118","Washington Wizards","94","",""
"802","Sun, Feb 13, 2011","Box Score","Miami Heat","82","Boston Celtics","85","",""
"803","Sun, Feb 13, 2011","Box Score","Washington Wizards","115","Cleveland Cavaliers","100","",""
"804","Sun, Feb 13, 2011","Box Score","Portland Trail Blazers","105","Detroit Pistons","100","",""
"805","Sun, Feb 13, 2011","Box Score","Oklahoma City Thunder","94","Golden State Warriors","100","",""
"806","Sun, Feb 13, 2011","Box Score","Denver Nuggets","108","Memphis Grizzlies","116","",""
"807","Sun, Feb 13, 2011","Box Score","Los Angeles Lakers","75","Orlando Magic","89","",""
"808","Sun, Feb 13, 2011","Box Score","Sacramento Kings","113","Phoenix Suns","108","",""
"809","Sun, Feb 13, 2011","Box Score","Los Angeles Clippers","93","Toronto Raptors","98","",""
"810","Mon, Feb 14, 2011","Box Score","Los Angeles Lakers","89","Charlotte Bobcats","109","",""
"811","Mon, Feb 14, 2011","Box Score","Atlanta Hawks","94","Detroit Pistons","79","",""
"812","Mon, Feb 14, 2011","Box Score","Denver Nuggets","102","Houston Rockets","121","",""
"813","Mon, Feb 14, 2011","Box Score","Los Angeles Clippers","78","Milwaukee Bucks","102","",""
"814","Mon, Feb 14, 2011","Box Score","Portland Trail Blazers","95","Minnesota Timberwolves","81","",""
"815","Mon, Feb 14, 2011","Box Score","San Antonio Spurs","102","New Jersey Nets","85","",""
"816","Tue, Feb 15, 2011","Box Score","Charlotte Bobcats","94","Chicago Bulls","106","",""
"817","Tue, Feb 15, 2011","Box Score","New Orleans Hornets","89","Golden State Warriors","102","",""
"818","Tue, Feb 15, 2011","Box Score","Miami Heat","110","Indiana Pacers","103","",""
"819","Tue, Feb 15, 2011","Box Score","Philadelphia 76ers","91","Memphis Grizzlies","102","",""
"820","Tue, Feb 15, 2011","Box Score","Sacramento Kings","96","Oklahoma City Thunder","126","",""
"821","Tue, Feb 15, 2011","Box Score","Utah Jazz","101","Phoenix Suns","102","",""
"822","Wed, Feb 16, 2011","Box Score","New Jersey Nets","80","Boston Celtics","94","",""
"823","Wed, Feb 16, 2011","Box Score","Los Angeles Lakers","99","Cleveland Cavaliers","104","",""
"824","Wed, Feb 16, 2011","Box Score","Sacramento Kings","100","Dallas Mavericks","116","",""
"825","Wed, Feb 16, 2011","Box Score","Indiana Pacers","109","Detroit Pistons","115","OT",""
"826","Wed, Feb 16, 2011","Box Score","Philadelphia 76ers","114","Houston Rockets","105","",""
"827","Wed, Feb 16, 2011","Box Score","Denver Nuggets","94","Milwaukee Bucks","87","",""
"828","Wed, Feb 16, 2011","Box Score","Los Angeles Clippers","98","Minnesota Timberwolves","90","",""
"829","Wed, Feb 16, 2011","Box Score","Atlanta Hawks","90","New York Knicks","102","",""
"830","Wed, Feb 16, 2011","Box Score","Washington Wizards","76","Orlando Magic","101","",""
"831","Wed, Feb 16, 2011","Box Score","New Orleans Hornets","96","Portland Trail Blazers","103","",""
"832","Wed, Feb 16, 2011","Box Score","Miami Heat","103","Toronto Raptors","95","",""
"833","Wed, Feb 16, 2011","Box Score","Golden State Warriors","107","Utah Jazz","100","",""
"834","Thu, Feb 17, 2011","Box Score","San Antonio Spurs","99","Chicago Bulls","109","",""
"835","Thu, Feb 17, 2011","Box Score","Dallas Mavericks","112","Phoenix Suns","106","",""
"836","Tue, Feb 22, 2011","Box Score","Toronto Raptors","101","Charlotte Bobcats","114","",""
"837","Tue, Feb 22, 2011","Box Score","Memphis Grizzlies","107","Denver Nuggets","120","",""
"838","Tue, Feb 22, 2011","Box Score","Houston Rockets","108","Detroit Pistons","100","",""
"839","Tue, Feb 22, 2011","Box Score","Boston Celtics","115","Golden State Warriors","93","",""
"840","Tue, Feb 22, 2011","Box Score","Atlanta Hawks","80","Los Angeles Lakers","104","",""
"841","Tue, Feb 22, 2011","Box Score","Sacramento Kings","97","Miami Heat","117","",""
"842","Tue, Feb 22, 2011","Box Score","Minnesota Timberwolves","88","Milwaukee Bucks","94","",""
"843","Tue, Feb 22, 2011","Box Score","Los Angeles Clippers","88","Oklahoma City Thunder","111","",""
"844","Tue, Feb 22, 2011","Box Score","Indiana Pacers","113","Washington Wizards","96","",""
"845","Wed, Feb 23, 2011","Box Score","Houston Rockets","124","Cleveland Cavaliers","119","",""
"846","Wed, Feb 23, 2011","Box Score","Utah Jazz","99","Dallas Mavericks","118","",""
"847","Wed, Feb 23, 2011","Box Score","Detroit Pistons","101","Indiana Pacers","102","",""
"848","Wed, Feb 23, 2011","Box Score","Memphis Grizzlies","104","Minnesota Timberwolves","95","",""
"849","Wed, Feb 23, 2011","Box Score","Los Angeles Clippers","87","New Orleans Hornets","98","",""
"850","Wed, Feb 23, 2011","Box Score","Milwaukee Bucks","108","New York Knicks","114","",""
"851","Wed, Feb 23, 2011","Box Score","Sacramento Kings","111","Orlando Magic","105","",""
"852","Wed, Feb 23, 2011","Box Score","Washington Wizards","94","Philadelphia 76ers","117","",""
"853","Wed, Feb 23, 2011","Box Score","Atlanta Hawks","97","Phoenix Suns","105","",""
"854","Wed, Feb 23, 2011","Box Score","Los Angeles Lakers","106","Portland Trail Blazers","101","OT",""
"855","Wed, Feb 23, 2011","Box Score","Oklahoma City Thunder","105","San Antonio Spurs","109","",""
"856","Wed, Feb 23, 2011","Box Score","Chicago Bulls","113","Toronto Raptors","118","",""
"857","Thu, Feb 24, 2011","Box Score","Miami Heat","89","Chicago Bulls","93","",""
"858","Thu, Feb 24, 2011","Box Score","Boston Celtics","75","Denver Nuggets","89","",""
"859","Fri, Feb 25, 2011","Box Score","Sacramento Kings","98","Charlotte Bobcats","110","",""
"860","Fri, Feb 25, 2011","Box Score","New York Knicks","109","Cleveland Cavaliers","115","",""
"861","Fri, Feb 25, 2011","Box Score","Atlanta Hawks","95","Golden State Warriors","79","",""
"862","Fri, Feb 25, 2011","Box Score","Utah Jazz","95","Indiana Pacers","84","",""
"863","Fri, Feb 25, 2011","Box Score","Los Angeles Clippers","95","Los Angeles Lakers","108","",""
"864","Fri, Feb 25, 2011","Box Score","Washington Wizards","113","Miami Heat","121","",""
