"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","lineopen","linemoore","linepower","linegreen","linel2"
"01/02/2005","LA Lakers",99,"Denver",91,5.0,4.75,3.83,2.39,5.28,5.5,4.11,5.8,3.28,7.64
"01/02/2005","Phoenix",117,"Portland",98,12.0,11.42,11.44,11.86,11.25,11.0,7.95,11.6,9.61,16.24
"01/02/2005","Sacramento",86,"San Antonio",81,-2.5,-3.64,-3.22,-2.14,-5.70,0.0,-3.43,-1.2,-4.49,-4.87
"01/02/2005","Washington",104,"Atlanta",101,10.5,11.00,12.30,11.95,13.12,11.5,7.87,10.8,10.56,11.68
"01/03/2005","Boston",108,"New orleans",90,8.5,10.85,11.11,15.56,9.68,9.0,6.74,11.3,9.91,11.90
"01/03/2005","Charlotte",83,"Cleveland",94,-5.0,-5.08,-5.86,-5.46,-6.28,-5.5,-2.73,-1.9,-4.70,-9.43
"01/03/2005","Chicago",80,"Detroit",87,-4.0,-1.10,-0.86,-0.32,-1.44,-4.0,0.28,0.0,0.90,-6.00
"01/03/2005","Denver",98,"LA Clippers",102,6.0,2.27,3.46,4.24,2.66,6.5,1.22,9.2,2.56,-6.24
"01/03/2005","Golden State",104,"Philadelphia",112,1.0,-0.10,-0.85,-1.31,-0.38,2.0,0.33,1.0,-1.14,0.92
"01/03/2005","Memphis",92,"Utah",82,9.0,5.20,6.53,5.52,7.58,8.5,5.18,9.5,4.66,-1.25
"01/03/2005","Miami",96,"Seattle",98,5.5,2.39,1.86,1.78,1.93,5.0,2.33,8.0,0.88,-0.60
"01/03/2005","Toronto",105,"Orlando",94,1.0,1.23,0.20,-0.44,0.83,1.0,-0.06,3.6,0.88,2.55
"01/04/2005","Indiana",116,"Milwaukee",99,7.0,3.73,3.81,5.25,2.42,6.0,3.20,7.2,3.03,1.29
"01/04/2005","Minnesota",115,"Phoenix",122,2.0,-2.78,-3.36,-4.57,-2.27,2.5,-2.53,3.7,-2.62,-8.39
"01/04/2005","New York",98,"Sacramento",105,-3.0,-1.20,-2.42,-2.22,-2.62,-2.5,-0.31,1.0,-1.63,-1.45
"01/04/2005","San Antonio",100,"LA Lakers",83,11.0,10.95,10.65,9.74,12.95,10.0,7.47,13.2,9.73,12.59
"01/04/2005","Washington",112,"New Jersey",88,4.0,7.84,7.33,6.87,8.19,4.5,4.84,6.4,6.60,14.12
"01/05/2005","Boston",84,"Golden State",83,8.0,7.60,7.19,6.91,7.47,8.0,4.13,9.7,6.59,10.80
"01/05/2005","Charlotte",102,"Minnesota",84,-7.0,-5.49,-7.27,-6.95,-7.59,-7.0,-3.17,-5.7,-6.13,-3.42
"01/05/2005","Cleveland",101,"Atlanta",85,12.0,13.06,13.73,12.53,15.17,13.0,8.70,13.0,11.33,17.65
"01/05/2005","Dallas",118,"LA Lakers",104,10.0,7.21,6.26,5.97,6.65,8.5,4.18,8.5,5.13,12.83
"01/05/2005","Houston",98,"Phoenix",108,-3.5,-6.13,-7.73,-8.71,-6.86,-2.5,-3.15,-0.8,-6.61,-10.63
"01/05/2005","LA Clippers",102,"Portland",98,3.0,3.18,1.53,1.61,1.45,3.0,2.39,3.1,1.67,8.85
"01/05/2005","Miami",102,"New York",94,9.5,9.06,9.29,9.33,9.28,9.5,5.70,10.9,7.16,11.96
"01/05/2005","Milwaukee",97,"New Jersey",74,1.5,6.23,4.63,2.59,6.98,1.5,2.76,6.7,3.96,14.38
"01/05/2005","New orleans",89,"Chicago",95,-2.5,-1.00,-2.88,-7.78,-0.72,-2.0,-2.50,1.7,-3.41,6.70
"01/05/2005","Orlando",105,"Seattle",87,-3.0,-3.11,-5.11,-5.52,-4.88,-3.0,-2.16,0.7,-3.62,-3.16
"01/05/2005","Toronto",96,"Sacramento",93,-3.0,-1.37,-3.56,-4.30,-2.85,-2.0,-2.23,-1.2,-1.73,4.11
"01/05/2005","Utah",99,"Philadelphia",106,-1.5,2.04,-0.24,-0.44,-0.08,-1.5,-0.78,0.7,-0.01,12.86
"01/06/2005","Detroit",79,"Memphis",101,6.0,2.52,2.43,3.32,1.54,5.5,1.73,6.7,1.56,0.28
"01/06/2005","San Antonio",111,"Indiana",98,11.0,12.53,12.55,10.94,15.63,10.5,9.22,14.2,11.77,13.40
"01/06/2005","Washington",107,"Seattle",96,-2.0,-2.24,-3.24,-3.40,-3.19,-1.5,-0.31,0.5,-1.82,-5.22
"01/07/2005","Atlanta",97,"Sacramento",100,-9.5,-8.11,-10.75,-10.09,-11.63,-10.0,-6.26,-6.7,-8.19,-5.79
"01/07/2005","Boston",104,"Detroit",110,-1.0,3.34,2.43,2.38,2.49,1.0,1.75,3.8,3.41,6.22
"01/07/2005","Chicago",84,"Utah",78,4.5,1.11,3.46,3.32,3.65,4.5,3.76,6.5,2.76,-13.36
"01/07/2005","LA Lakers",111,"Houston",104,3.5,4.26,4.66,4.48,4.85,3.0,1.81,5.9,3.87,4.64
"01/07/2005","Memphis",84,"New orleans",76,11.5,12.34,12.88,17.11,12.02,11.0,8.84,13.4,10.86,11.79
"01/07/2005","Minnesota",89,"Philadelphia",84,9.0,4.88,5.05,4.09,6.03,8.0,2.72,6.7,3.93,5.81
"01/07/2005","New Jersey",82,"Golden State",72,7.0,1.10,2.17,3.50,0.37,2.5,0.26,4.4,0.88,-2.79
"01/07/2005","Orlando",111,"Charlotte",91,10.5,8.99,9.53,9.63,9.43,11.0,5.10,10.5,7.35,11.91
"01/07/2005","Portland",92,"Miami",103,-7.0,-2.88,-3.57,-3.71,-3.49,-7.0,-3.30,-1.6,-2.28,-2.93
"01/07/2005","Toronto",105,"Milwaukee",107,5.5,3.77,3.65,4.06,3.29,5.5,2.21,5.1,3.62,4.34
"01/08/2005","Chicago",102,"Boston",91,1.0,-0.69,0.43,0.78,0.07,0.0,0.95,2.7,0.39,-9.02
"01/08/2005","Cleveland",104,"New York",79,6.5,6.37,5.59,4.94,6.26,6.5,3.53,6.0,4.15,13.31
"01/08/2005","Dallas",121,"Indiana",101,8.0,8.79,8.42,7.23,9.75,8.5,5.78,9.4,6.96,13.63
"01/08/2005","LA Clippers",91,"Phoenix",108,-7.5,-6.03,-8.27,-8.23,-8.35,-7.5,-4.60,-4.6,-6.19,-4.20
"01/08/2005","Milwaukee",89,"Utah",86,6.0,3.37,4.95,3.87,6.10,5.5,3.32,7.3,3.19,-3.54
"01/08/2005","New orleans",121,"Sacramento",117,-8.5,-7.60,-10.09,-14.99,-8.44,-8.5,-5.92,-5.2,-7.70,-3.34
"01/08/2005","Orlando",104,"New Jersey",101,8.0,9.04,8.05,6.72,9.76,6.5,5.81,9.1,6.68,16.17
"01/08/2005","San Antonio",99,"Denver",90,13.0,13.69,13.07,10.97,16.68,12.0,10.71,15.0,11.77,17.03
"01/08/2005","Washington",117,"Minnesota",114,4.0,1.86,1.76,2.43,1.12,0.0,2.18,0.8,1.39,3.24
"01/09/2005","Denver",98,"Houston",116,2.0,2.21,3.36,3.97,2.75,3.0,-0.06,4.5,1.91,0.20
"01/09/2005","New York",113,"Portland",105,5.0,2.63,2.58,2.33,2.83,4.5,2.53,5.6,1.96,0.55
"01/09/2005","Phoenix",124,"Indiana",89,10.5,12.83,14.31,14.24,14.45,10.0,8.89,11.6,11.40,16.38
"01/09/2005","Seattle",108,"Miami",98,-2.0,2.84,2.72,2.90,2.59,-1.5,0.32,1.9,2.33,6.99
"01/09/2005","Toronto",109,"Golden State",87,8.0,5.72,5.40,5.36,5.45,7.5,2.85,6.7,4.41,9.54
"01/10/2005","Boston",119,"Orlando",101,3.5,2.53,1.55,1.33,1.79,3.5,0.89,5.2,2.14,3.81
"01/10/2005","Chicago",94,"Golden State",85,8.0,4.32,5.59,6.02,5.17,8.0,4.25,7.2,4.67,-1.42
"01/10/2005","Minnesota",96,"LA Lakers",105,7.0,3.73,3.37,3.90,2.84,7.0,1.76,6.7,3.19,3.99
"01/10/2005","Philadelphia",100,"Portland",109,7.0,4.07,3.96,3.91,4.01,7.0,3.21,7.8,3.46,2.04
"01/10/2005","Utah",97,"San Antonio",96,-10.0,-7.73,-10.71,-9.45,-12.88,-9.0,-8.88,-8.1,-8.70,1.64
"01/11/2005","Atlanta",103,"Milwaukee",80,-4.0,-3.48,-4.19,-3.89,-4.50,-5.0,-2.28,-1.0,-3.66,-5.56
"01/11/2005","Cleveland",100,"Charlotte",98,12.5,11.41,12.02,11.36,12.71,".",7.57,12.1,8.91,15.82
"01/11/2005","Memphis",85,"Indiana",86,6.0,5.86,5.37,4.27,6.51,7.0,4.54,7.5,4.93,7.39
"01/11/2005","New Jersey",80,"Detroit",89,-4.5,-3.00,-2.55,-1.66,-3.67,-1.5,-1.96,-1.3,-2.03,-7.37
"01/11/2005","New York",82,"New orleans",88,8.0,8.67,10.06,14.16,8.17,8.0,6.69,9.9,8.03,5.09
"01/11/2005","Phoenix",122,"Miami",107,5.5,7.36,7.83,7.47,8.14,5.0,4.91,7.0,6.51,10.12
"01/11/2005","Sacramento",109,"Denver",100,9.0,7.69,7.95,7.32,8.63,10.0,5.49,9.8,5.95,8.97
"01/11/2005","Seattle",104,"LA Clippers",99,9.0,8.85,10.65,10.89,10.53,9.0,5.52,11.1,7.59,7.46
"01/12/2005","Chicago",110,"Philadelphia",78,2.0,0.96,1.81,1.39,2.23,2.0,1.96,2.6,1.25,-3.69
"01/12/2005","Dallas",114,"Houston",124,8.0,8.81,8.96,8.47,9.70,8.0,5.04,8.9,6.46,14.27
"01/12/2005","Denver",95,"LA Lakers",83,1.5,-0.38,-0.48,0.33,-1.32,1.5,-1.34,1.8,-0.48,-1.25
"01/12/2005","Detroit",90,"New orleans",76,10.5,10.37,11.85,14.74,10.27,11.5,7.40,12.4,8.54,8.88
"01/12/2005","Golden State",91,"Miami",98,-7.0,-6.11,-7.86,-8.87,-6.98,-7.0,-4.86,-4.3,-5.28,-6.36
"01/12/2005","LA Clippers",103,"Seattle",92,-3.0,-2.71,-4.72,-5.37,-4.21,-4.5,-1.95,-0.7,-2.95,-1.07
"01/12/2005","Minnesota",80,"Orlando",87,6.0,3.86,4.13,3.76,4.53,5.0,2.39,7.6,3.77,1.10
"01/12/2005","San Antonio",94,"Milwaukee",79,15.5,13.60,14.45,13.40,16.71,13.5,11.17,16.5,12.34,11.49
"01/12/2005","Toronto",104,"Boston",93,3.5,1.65,1.54,1.09,1.96,3.5,0.78,3.1,1.05,1.94
"01/12/2005","Utah",115,"Phoenix",108,-8.0,-7.86,-11.73,-12.04,-11.51,-8.5,-8.25,-5.6,-8.44,-1.35
"01/12/2005","Washington",104,"Portland",100,7.0,4.60,5.01,5.34,4.72,7.5,4.47,4.6,3.79,4.70
"01/13/2005","Houston",94,"New Jersey",85,9.0,8.83,7.95,6.48,9.69,8.5,6.77,11.3,6.89,11.84
"01/13/2005","LA Lakers",98,"Cleveland",94,3.0,1.41,2.01,2.20,1.81,3.0,0.58,5.8,1.67,-3.61
"01/13/2005","Sacramento",107,"Utah",93,8.5,6.48,9.36,9.52,9.21,8.0,6.19,11.0,6.29,-3.31
"01/14/2005","Boston",106,"Atlanta",94,9.5,10.68,11.23,10.76,11.75,10.5,6.82,11.5,8.90,14.35
"01/14/2005","Charlotte",89,"Memphis",109,-6.0,-4.13,-4.90,-4.06,-5.76,-6.0,-3.06,-2.3,-3.56,-6.01
"01/14/2005","Denver",83,"Minnesota",93,3.5,0.41,0.85,1.41,0.29,4.5,-0.06,2.7,0.14,-2.04
"01/14/2005","Detroit",101,"Orlando",94,7.0,3.40,3.58,3.40,3.76,7.0,2.44,7.4,2.64,0.78
"01/14/2005","Indiana",101,"Phoenix",83,-6.5,-6.80,-8.07,-7.56,-8.58,-6.0,-5.99,-2.0,-6.67,-9.99
"01/14/2005","LA Clippers",114,"Miami",112,-5.5,-1.92,-3.48,-4.07,-3.09,-5.5,-2.01,-3.1,-1.97,2.73
"01/14/2005","Milwaukee",103,"Washington",105,-1.0,0.53,-0.70,-2.03,0.55,1.0,-1.88,3.7,-0.63,3.46
"01/14/2005","New orleans",112,"Portland",106,-1.5,-2.64,-4.38,-7.20,-2.91,-2.0,-2.04,0.9,-3.28,-1.34
"01/14/2005","Philadelphia",106,"Toronto",96,5.0,2.62,3.24,4.34,2.17,4.0,1.38,6.2,2.49,-0.88
"01/14/2005","San Antonio",98,"Dallas",95,8.5,6.79,7.39,7.07,8.60,8.0,5.42,9.8,6.90,2.96
"01/14/2005","Seattle",103,"Golden State",84,13.0,12.35,14.21,15.29,13.29,13.0,7.72,11.3,9.96,16.54
"01/15/2005","Atlanta",103,"Charlotte",95,4.5,1.58,1.18,1.51,0.83,3.0,0.43,4.6,0.76,1.36
"01/15/2005","Chicago",86,"New York",84,4.5,2.57,3.39,2.86,3.89,5.0,2.73,5.3,2.84,-2.21
"01/15/2005","Dallas",98,"New Jersey",93,11.0,13.66,12.72,10.99,14.91,11.5,9.32,13.5,10.34,22.91
"01/15/2005","Detroit",99,"Philadelphia",95,7.5,5.19,5.51,5.13,5.91,7.0,3.63,7.7,3.26,5.50
"01/15/2005","Golden State",102,"LA Lakers",104,-2.0,-2.49,-3.90,-4.06,-3.78,1.0,-2.69,-1.1,-2.40,-0.91
"01/15/2005","Houston",73,"San Antonio",67,-6.0,-5.27,-6.11,-5.46,-7.46,-6.5,-4.01,-1.8,-5.26,-7.65
"01/15/2005","Indiana",84,"Orlando",85,5.5,2.22,2.44,2.76,2.12,3.5,1.25,5.8,1.90,-0.50
"01/15/2005","Memphis",101,"Milwaukee",82,8.5,6.98,7.39,6.76,8.07,8.5,5.93,9.8,5.83,5.48
"01/15/2005","Minnesota",92,"Portland",84,10.0,5.35,5.56,5.52,5.58,10.5,4.06,7.8,4.47,4.66
"01/15/2005","Sacramento",99,"LA Clippers",95,12.0,5.71,7.01,7.13,6.92,11.0,4.25,11.2,5.19,-0.46
"01/15/2005","Utah",71,"Cleveland",84,-3.0,-0.32,-2.08,-1.54,-2.62,-4.0,-2.66,1.6,-0.90,4.22
"01/15/2005","Washington",108,"Phoenix",103,1.0,-4.55,-5.25,-4.10,-6.34,-4.5,-2.98,-1.8,-3.75,-8.35
"01/16/2005","Seattle",105,"Cleveland",97,7.0,5.35,6.54,7.77,5.51,6.0,2.74,5.7,4.74,5.63
"01/16/2005","Toronto",102,"New orleans",99,7.0,8.53,9.13,10.60,8.55,8.0,5.89,8.2,7.31,10.64
"01/17/2005","Atlanta",84,"New Jersey",85,0.0,1.17,-0.84,-0.97,-0.72,-2.0,0.36,2.5,0.20,5.63
"01/17/2005","Charlotte",92,"Milwaukee",99,-1.5,-0.77,-1.22,-1.19,-1.27,-2.0,0.30,1.8,-0.56,-3.73
"01/17/2005","Detroit",94,"Phoenix",80,3.5,-3.69,-4.28,-3.92,-4.69,3.0,-2.96,1.8,-3.68,-8.71
"01/17/2005","Golden State",107,"Denver",97,1.0,0.80,-0.51,-1.64,0.62,0.0,0.08,2.1,0.09,3.54
"01/17/2005","LA Clippers",83,"Sacramento",89,-2.0,0.50,-0.97,-1.39,-0.61,-3.0,-0.68,-0.8,-0.36,6.85
"01/17/2005","LA Lakers",94,"Utah",102,3.5,5.49,8.25,7.90,8.63,3.5,5.63,9.9,5.50,-4.64
"01/17/2005","Memphis",99,"Houston",80,5.0,4.53,4.35,3.59,5.17,5.5,2.22,4.8,3.37,8.03
"01/17/2005","Minnesota",91,"Toronto",100,8.5,5.11,6.05,6.54,5.57,8.5,3.51,8.6,4.68,1.74
"01/17/2005","New York",86,"Chicago",88,5.0,3.61,2.63,2.76,2.49,4.5,0.86,4.9,2.05,8.60
"01/17/2005","Philadelphia",95,"New orleans",91,11.0,8.43,9.88,12.23,8.58,9.5,5.94,9.6,7.67,6.57
"01/17/2005","San Antonio",101,"Washington",73,12.5,10.18,9.38,7.34,12.20,10.5,7.18,14.0,8.63,11.75
"01/18/2005","Dallas",137,"Washington",120,10.0,7.31,6.19,4.18,8.26,10.0,4.44,10.2,4.80,11.99
"01/18/2005","Houston",74,"Indiana",87,4.0,4.07,4.14,3.22,5.08,5.0,3.75,6.4,3.40,2.56
"01/18/2005","Orlando",103,"Detroit",101,2.5,2.25,1.78,2.17,1.40,2.5,0.29,2.7,1.36,5.61
"01/18/2005","Sacramento",113,"Portland",107,11.0,7.29,8.50,9.06,8.03,11.5,6.09,9.4,5.94,5.20
"01/18/2005","Seattle",110,"Denver",116,7.5,10.74,11.40,11.66,11.32,7.5,7.22,9.1,8.25,16.89
"01/19/2005","Boston",92,"Chicago",83,5.0,5.52,3.46,3.58,3.34,5.0,1.61,6.1,3.07,15.41
"01/19/2005","Charlotte",105,"Philadelphia",107,-4.5,-2.26,-3.41,-4.13,-2.73,-4.0,-1.78,-1.4,-2.70,-0.80
"01/19/2005","LA Lakers",93,"Minnesota",90,-3.0,2.98,3.47,3.57,3.37,-2.5,1.92,4.7,1.92,2.40
"01/19/2005","Miami",111,"Atlanta",92,13.0,15.18,17.68,18.17,17.30,14.0,10.35,16.5,12.44,16.30
"01/19/2005","New Jersey",96,"Milwaukee",90,3.5,-0.04,1.50,2.31,0.54,4.0,0.76,3.9,0.24,-7.99
"01/19/2005","New orleans",90,"Indiana",87,-6.0,-2.94,-4.05,-7.17,-2.12,-6.5,-2.94,-1.2,-3.04,-1.20
"01/19/2005","Phoenix",79,"Memphis",88,3.0,8.47,9.92,10.70,9.07,5.5,4.50,7.7,6.65,12.19
"01/19/2005","Portland",101,"Cleveland",107,-5.0,-0.70,-0.27,0.17,-0.72,-7.0,-1.93,2.8,-0.23,-4.28
"01/19/2005","San Antonio",80,"LA Clippers",79,14.0,11.75,12.66,11.50,14.87,13.0,9.73,16.3,10.48,7.60
"01/19/2005","Toronto",98,"New York",81,4.5,4.68,4.08,3.83,4.34,5.0,2.13,6.0,3.00,8.75
"01/20/2005","Dallas",99,"LA Clippers",77,12.0,8.28,8.84,8.00,9.95,11.5,6.17,11.5,6.22,7.84
"01/20/2005","Orlando",99,"Houston",108,4.0,4.08,4.54,5.32,3.75,4.5,1.17,4.4,2.33,7.53
"01/20/2005","Sacramento",123,"Cleveland",96,7.0,3.27,4.76,5.94,3.72,6.5,2.38,6.6,3.24,-2.28
"01/21/2005","Charlotte",99,"Dallas",105,-9.0,-8.75,-9.57,-9.13,-10.55,-8.0,-7.23,-6.3,-7.04,-12.26
"01/21/2005","Chicago",95,"Atlanta",85,8.5,8.39,11.18,11.03,11.35,9.5,7.27,10.5,8.06,2.13
"01/21/2005","Denver",92,"Memphis",82,-3.0,-1.53,-0.33,1.07,-1.84,-2.0,-3.05,0.6,-1.31,-4.64
"01/21/2005","LA Lakers",105,"Golden State",101,4.0,8.10,9.59,10.19,8.99,4.5,5.71,10.0,6.38,7.30
"01/21/2005","Miami",100,"Indiana",106,7.5,8.23,9.45,9.63,9.38,8.5,5.90,8.6,6.43,9.46
"01/21/2005","Milwaukee",89,"Detroit",86,-5.0,-0.62,-1.88,-2.04,-1.73,-3.5,-2.43,-0.4,-0.96,3.82
"01/21/2005","New Jersey",104,"Boston",98,0.0,-2.35,-0.59,0.06,-1.36,0.0,-1.84,1.3,-1.88,-10.40
"01/21/2005","New York",91,"Houston",92,2.5,0.79,1.21,1.16,1.24,4.0,-0.62,1.2,0.44,1.33
"01/21/2005","Phoenix",123,"San Antonio",128,-1.5,1.86,2.32,3.10,0.76,-5.0,-0.48,1.1,0.52,6.18
"01/21/2005","Seattle",107,"Minnesota",112,6.0,7.12,8.02,8.80,7.34,4.5,4.38,5.5,5.07,11.65
"01/21/2005","Washington",118,"Toronto",109,3.5,4.00,5.76,7.39,4.26,4.5,2.69,4.3,3.55,1.78
"01/22/2005","Atlanta",100,"Boston",96,-3.5,-4.55,-4.83,-4.64,-5.02,-4.5,-3.74,-1.7,-4.22,-7.96
"01/22/2005","Detroit",89,"Chicago",100,7.5,6.83,6.38,6.09,6.68,7.5,3.04,8.8,3.98,12.39
"01/22/2005","Golden State",87,"Cleveland",105,-3.5,-3.55,-3.83,-3.86,-3.86,-3.5,-2.85,-0.5,-2.54,-7.72
"01/22/2005","Indiana",93,"Washington",95,6.0,2.48,1.53,1.10,1.86,6.0,0.77,8.2,1.38,1.55
"01/22/2005","New orleans",88,"LA Clippers",85,-2.0,-2.65,-3.22,-4.99,-2.18,0.0,-2.19,3.0,-2.53,-7.00
"01/22/2005","Orlando",115,"Philadelphia",111,4.5,4.58,4.74,4.73,4.77,5.5,2.64,4.9,2.56,7.91
"01/22/2005","Portland",83,"Minnesota",92,-3.5,0.69,0.43,0.27,0.59,-4.5,-0.69,2.3,-0.06,1.73
"01/22/2005","Utah",94,"Memphis",110,1.5,-0.16,-1.58,-0.52,-2.72,-1.0,-3.36,-0.5,-1.52,7.64
"01/23/2005","Dallas",95,"Denver",93,9.0,10.43,9.74,8.33,11.40,10.0,7.85,10.4,7.33,17.27
"01/23/2005","Miami",97,"New orleans",68,14.0,13.21,15.40,17.26,14.11,14.0,9.71,13.7,10.63,13.85
"01/23/2005","New York",96,"Milwaukee",101,4.5,2.94,3.78,3.59,3.96,5.0,3.06,5.4,2.86,-1.22
"01/23/2005","Philadelphia",".","Miami",".",".",-2.24,-2.90,-2.91,-2.92,".",-2.45,0.5,-1.59,-4.09
"01/23/2005","Phoenix",113,"New Jersey",105,11.5,14.85,14.62,13.72,15.65,11.5,9.94,12.7,11.42,25.66
"01/23/2005","Sacramento",73,"San Antonio",103,-2.0,-2.19,-1.53,0.01,-3.56,-3.0,-2.59,0.2,-2.32,-4.87
"01/23/2005","Seattle",122,"Utah",105,9.0,8.67,11.71,11.84,11.64,9.0,7.38,8.9,7.68,4.60
"01/23/2005","Toronto",103,"Charlotte",92,9.0,9.11,9.66,10.12,9.36,9.0,5.87,11.0,7.07,11.26
"01/24/2005","Atlanta",82,"Chicago",107,-3.5,-1.11,".",".",".",-4.0,-3.93,-1.2,-3.58,4.26
"01/24/2005","Cleveland",97,"Washington",106,6.0,4.90,3.69,2.12,5.14,5.0,2.65,7.5,2.81,9.17
"01/24/2005","Houston",89,"Orlando",78,5.5,2.93,".",".",".",5.5,2.89,7.1,2.88,-1.14
"01/24/2005","LA Clippers",97,"Dallas",87,-4.5,-2.28,".",".",".",-6.5,-3.55,-1.9,-2.21,-1.45
"01/24/2005","Miami",".","New orleans",".",".",12.52,".",".",".",".",10.78,14.5,10.95,13.85
"01/24/2005","Minnesota",86,"Detroit",83,3.0,3.35,3.21,3.48,2.94,4.5,1.67,5.5,3.01,3.51
"01/24/2005","Philadelphia",106,"Miami",98,-4.0,-2.18,".",".",".",-3.0,-2.98,0.1,-1.76,-4.09
"01/24/2005","Portland",107,"San Antonio",99,-9.0,-7.21,".",".",".",-9.0,-8.33,-6.5,-7.15,-6.87
"01/25/2005","Charlotte",92,"Boston",97,-4.0,-3.20,".",".",".",-3.5,-2.44,-1.3,-2.92,-6.13
"01/25/2005","Chicago",111,"Denver",107,5.0,3.03,".",".",".",3.5,4.16,5.9,3.15,-1.07
"01/25/2005","LA Lakers",93,"Seattle",104,-3.0,-0.69,-0.67,-0.58,-0.79,-2.5,-0.48,4.4,-0.61,-6.05
"01/25/2005","Memphis",95,"Orlando",83,7.5,5.49,5.20,3.77,6.69,6.5,5.03,9.0,4.79,3.69
"01/25/2005","New York",118,"Phoenix",133,-6.0,-5.95,".",".",".",-7.0,-4.65,-1.8,-4.87,-12.49
"01/25/2005","Sacramento",113,"New Jersey",93,9.5,10.50,".",".",".",9.5,7.51,11.3,8.59,14.61
"01/26/2005","Boston",100,"Indiana",86,-2.5,3.35,2.75,1.99,3.50,-1.0,1.74,3.2,2.14,7.50
"01/26/2005","Cleveland",114,"Memphis",111,6.5,2.73,2.97,3.37,2.50,4.0,0.16,2.4,1.32,6.62
"01/26/2005","Detroit",87,"Denver",70,6.5,5.82,5.81,5.41,6.23,6.5,4.07,7.2,3.89,8.12
"01/26/2005","Golden State",99,"New Jersey",113,3.5,3.63,2.24,1.13,3.46,3.0,1.78,3.8,2.42,9.18
"01/26/2005","LA Clippers",105,"LA Lakers",89,3.5,2.87,1.51,1.00,2.01,2.0,1.01,3.4,1.62,8.18
"01/26/2005","Milwaukee",115,"Phoenix",121,-6.0,-5.62,-6.59,-6.52,-6.68,-7.0,-5.72,-1.5,-5.19,-8.08
"01/26/2005","Minnesota",104,"Atlanta",87,12.0,12.00,13.73,13.67,13.83,13.0,8.58,14.0,10.28,11.64
"01/26/2005","New orleans",77,"Houston",82,-4.5,-3.34,-4.58,-5.87,-3.80,-5.0,-4.60,-1.7,-3.53,-0.56
"01/26/2005","Portland",88,"Dallas",95,-6.0,-3.15,-2.85,-2.46,-3.29,-5.0,-3.87,0.0,-2.19,-7.10
"01/26/2005","Toronto",96,"Miami",111,-4.0,-1.47,-2.76,-3.40,-2.14,-3.5,-1.80,0.0,-1.44,-0.02
"01/26/2005","Utah",109,"Seattle",100,-1.0,-2.94,-5.49,-5.82,-5.23,-2.0,-4.60,-0.1,-3.67,1.79
"01/26/2005","Washington",117,"Philadelphia",107,3.5,5.23,6.34,7.03,5.84,5.0,3.72,5.1,3.85,5.86
"01/27/2005","Chicago",101,"Charlotte",93,10.0,8.35,11.15,12.05,10.38,10.0,7.55,12.1,7.73,0.30
"01/27/2005","Indiana",76,"Detroit",88,2.0,1.63,1.12,1.97,0.25,3.0,0.05,4.4,1.19,1.91
"01/27/2005","San Antonio",90,"Sacramento",80,9.5,8.76,8.09,6.70,10.26,10.0,6.43,10.9,7.01,11.26
"01/28/2005","Atlanta",96,"Miami",106,-9.5,-9.06,-10.67,-10.52,-10.91,-9.5,-8.16,-7.0,-7.86,-9.91
"01/28/2005","Boston",119,"Phoenix",128,-6.0,-3.52,-4.73,-4.98,-4.50,-5.5,-3.22,0.6,-3.35,-5.68
"01/28/2005","Charlotte",101,"Toronto",94,-3.5,-2.93,-3.53,-3.92,-3.28,5.0,-2.40,-0.5,-2.58,-4.87
"01/28/2005","Golden State",85,"Seattle",88,-6.0,-6.27,-7.45,-8.06,-6.89,-5.0,-4.99,-2.4,-5.13,-10.16
"01/28/2005","Houston",111,"Sacramento",117,3.5,0.86,0.09,-0.45,0.62,4.0,0.51,3.9,0.14,0.42
"01/28/2005","LA Lakers",103,"New Jersey",109,3.0,7.82,7.81,7.49,8.24,3.0,4.94,7.2,5.76,13.28
"01/28/2005","Milwaukee",100,"Denver",106,2.5,3.37,2.49,1.94,3.03,3.5,1.35,3.5,1.67,8.74
"01/28/2005","Minnesota",93,"Utah",91,7.0,5.66,8.20,7.79,8.63,7.5,5.80,9.9,5.69,-3.85
"01/28/2005","New York",99,"Cleveland",96,5.5,-1.89,-1.33,-1.59,-1.08,2.5,-1.61,0.9,-1.01,-6.92
"01/28/2005","New orleans",99,"Philadelphia",95,-4.0,-1.90,-2.82,-5.08,-1.17,-4.5,-2.36,0.1,-2.68,-0.18
"01/28/2005","Orlando",108,"Washington",101,5.0,1.86,0.89,0.38,1.22,4.0,-0.18,4.2,0.30,5.25
"01/28/2005","Portland",90,"LA Clippers",86,3.0,1.46,2.28,2.20,2.37,3.5,0.11,5.2,1.35,-2.46
"01/29/2005","Chicago",97,"Boston",101,7.0,1.53,3.69,4.15,3.23,5.0,2.99,5.5,2.32,-9.02
"01/29/2005","Dallas",89,"Philadelphia",93,12.0,9.42,9.56,8.60,10.60,11.5,7.03,9.2,6.43,14.65
"01/29/2005","Detroit",91,"New York",61,9.5,7.14,7.58,7.74,7.44,8.0,4.98,10.6,5.12,6.98
"01/29/2005","Indiana",88,"Denver",95,8.0,4.10,3.34,3.68,3.00,8.0,2.64,5.7,2.75,6.83
"01/29/2005","LA Clippers",96,"Golden State",85,6.5,8.35,8.37,8.77,8.05,7.5,5.68,9.2,6.09,12.28
