date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,linenutshell,linefox,linedok,linetalis,linegrind,linepugh,linedonc,linegt,linedoi
03/06/2015,Brooklyn,100,Phoenix,108,2.5,0.22,-1.4,-0.78,-1.45,3,1.28,3,-2.05,4.4,5,-3.11,-1.73,,-0.43,-0.6,,0.79
03/06/2015,Charlotte,103,Toronto,94,-1,-1.38,-3.18,-3.24,-3.32,-1,0.59,3.7,-3,2.7,3,-5.5,-4.23,,-2.83,-2.3,,-0.39
03/06/2015,Golden State,104,Dallas,89,10.5,7.72,7.22,6.45,7.04,9,7.41,10,8.52,3.8,10,8.87,7.66,,8.97,6.5,,7.96
03/06/2015,Houston,103,Detroit,93,7,8.07,8.53,10.02,7.56,7,8.03,8.9,8.03,7.8,7,7.31,7.27,,8.68,7.3,,8.53
03/06/2015,Indiana,98,Chicago,84,6,0.71,-1.55,-2.91,-0.96,5,-0.09,2.9,-0.73,7.1,5,1.86,-1.39,,-0.35,-1.2,,1.53
03/06/2015,Memphis,97,LA Lakers,90,11.5,11.25,12.21,13.38,11.18,13,11.51,10.7,12.27,8.8,8,13.02,11.09,,12.81,9.8,,11.54
03/06/2015,New Orleans,98,Boston,104,7,5.03,4.95,5.67,4.64,6.5,4.35,5.1,4.51,6.9,6,4.04,5.35,,4.73,4.6,,4.49
03/06/2015,Orlando,119,Sacramento,114,-1,-0.19,-0.44,-0.57,-0.71,-1,1.45,2.8,-0.04,-3.1,0.01,-2.5,-0.77,,0.49,1,,-0.13
03/06/2015,Philadelphia,83,Utah,89,-7,-6.16,-6.47,-4.9,-7.86,-7.5,-4.88,-4,-7.19,-3.4,-7,-9.65,-8.84,,-5.94,-3.8,,-6.15
03/06/2015,San Antonio,120,Denver,111,11.5,10.91,9.69,8.93,10.22,12.5,9.93,12.9,10.05,9.2,15,12.82,10.68,,11.27,8.8,,12.37
03/06/2015,Washington,99,Miami,97,4.5,4.16,4.72,4.31,5.1,4,3.89,4.9,4.82,0.7,2,4.47,3.57,,6.58,5,,3.96
03/07/2015,Cleveland,89,Phoenix,79,10.5,7.25,4.82,4.19,5.32,10.5,6.41,9.8,5.06,10.2,15,9.1,4.66,,6.27,5.1,,8.27
03/07/2015,Denver,100,Houston,114,-4.5,-5.83,-6.13,-6.79,-5.49,-5,-5.32,-2.7,-6.15,-9.2,-6,-8.94,-5.16,,-4.81,-3.9,,-5.14
03/07/2015,Miami,114,Sacramento,109,4.5,3.49,3.08,3.55,2.21,5.5,5.78,7.4,3.4,-2.1,4,5.3,2.94,,2.67,3.1,,4.02
03/07/2015,Milwaukee,91,Washington,85,4.5,3.26,2.51,1.53,3.19,3,3.29,4.5,2.87,6.2,5,1.11,2.84,,4.44,1.9,,3.04
03/07/2015,Minnesota,121,Portland,113,-5,-7.41,-10.11,-10.71,-10.04,-4.5,-6.78,-5.9,-9.6,1.5,-5,-11.6,-8.18,,-7.53,-4.9,,-7.43
03/07/2015,New Orleans,95,Memphis,89,-1,-0.98,-1.89,-3.15,-1.41,-1,-0.61,0.7,-1.26,3.6,0.01,-5.1,0.21,,-0.98,-1.9,,-0.92
03/07/2015,New York,86,Indiana,92,-9,-6.55,-5.61,-5.2,-6.21,-8.5,-6.3,-4.6,-5.47,-11,-13,-9.36,-4.73,,-3.48,-2.9,,-7.28
03/07/2015,Philadelphia,92,Atlanta,84,-9.5,-11.9,-13.78,-14.7,-13.45,-11,-11.16,-8.3,-14.07,-8.9,-9,-16.36,-13.11,,-11.81,-7.8,,-12.27
03/08/2015,Brooklyn,88,Utah,95,1.5,-0.13,-0.11,0.92,-1.17,2,0.66,-0.2,-0.19,,-3,0.33,-2.19,,-0.1,0.5,,2.94
03/08/2015,Detroit,101,Charlotte,108,-1,1.78,1.56,0.19,2.44,1,1.34,0.9,2.07,,0.01,1.64,3.42,,3.65,1.9,,2.27
03/08/2015,Golden State,106,LA Clippers,98,8.5,6.25,6.28,6.23,5.53,8,5.54,6,7.18,,3,7.21,7.38,,6.54,5.6,,8.54
03/08/2015,LA Lakers,93,Dallas,100,-7.5,-5.76,-7.12,-7.44,-7,-6.5,-4.95,-2.3,-6.96,,-1,-10.58,-7.52,,-5.56,-4.6,,-4.13
03/08/2015,Oklahoma City,108,Toronto,104,6,3.3,1.48,0.93,2,7,3.77,7.5,1.58,,7,3.04,0.46,,3.17,3.9,,4.75
03/08/2015,Orlando,103,Boston,98,-1.5,-1.3,-1.4,-0.91,-1.45,-1,-1.27,-1,-1.83,,-1,-3.23,-1.67,,-0.42,-0.8,,-0.63
03/08/2015,San Antonio,116,Chicago,105,10,5.18,3.57,2.64,4.07,9,3.16,7.3,4.05,,8,6.72,4.63,,5.1,5.2,,7.75
03/09/2015,Atlanta,130,Sacramento,105,11,11.82,11.98,13.52,10.7,11,12.94,13.5,12.1,,11,11.47,10.46,,11.82,9.7,,12.64
03/09/2015,Charlotte,69,Washington,95,1.5,1.95,0.35,-0.03,0.45,2.5,3.06,5.8,0.63,,9,-2.57,0.16,,1.76,1.3,,3.43
03/09/2015,Chicago,91,Memphis,101,-5.5,0.14,-0.11,-1,0.6,-3,1.85,3,-0.06,,2,-5.73,1.11,,2.01,0.2,,-2.18
03/09/2015,Denver,106,New York,78,9,6.93,6.6,6.96,6.94,9,6.8,7.5,5.94,,6,7.93,6.72,,8.22,6.2,,7.4
03/09/2015,LA Clippers,89,Minnesota,76,7,12.64,14.31,13.77,15.35,8,12.12,14.9,14.13,,12,8.28,12.89,,15.48,10,,8.44
03/09/2015,Miami,90,Boston,100,3,2.59,2,3.05,1.39,2,3.03,3.7,1.44,,3,3.31,1.71,,2.38,2.9,,3.22
03/09/2015,Milwaukee,103,New Orleans,114,1.5,2.67,2.22,1.59,2.87,2,3.09,4.8,2.24,,3,1.56,1.2,,4.31,2.4,,2.75
03/09/2015,Phoenix,80,Golden State,98,-5,-6.15,-6.78,-6.35,-7.01,-5,-5.5,-4.7,-7.35,,-7,-6.2,-6.74,,-5.76,-4,,-6.43
03/10/2015,Brooklyn,91,New Orleans,111,2.5,-0.62,-1.93,-1.99,-1.82,2,-0.05,1.1,-2.01,,1,0.41,-2.51,,0.18,0.7,,-0.56
03/10/2015,Dallas,94,Cleveland,127,-4.5,0.52,2.3,2.7,2.69,-3.5,1.92,0.8,1.44,,-6,-4.65,2.75,,2.88,-0.4,,-0.21
03/10/2015,Indiana,118,Orlando,86,8.5,8.09,6.57,5.63,7.29,8.5,8.22,10.6,6.86,,13,7.95,6.39,,8.66,7.6,,8.29
03/10/2015,LA Lakers,93,Detroit,85,-3.5,-0.79,-0.81,-0.17,-0.88,-2.5,-0.4,2.4,-1.38,,2,-5.64,-1.99,,-0.36,-1.5,,-0.73
03/10/2015,San Antonio,117,Toronto,107,6.5,4.61,3.15,2.82,3.37,7.5,4.71,7.7,3.32,,7,5.24,3.69,,4.38,4.9,,4.99
03/10/2015,Utah,87,New York,82,14,12.51,10.46,9.99,11.57,13,12.14,14.4,9.93,,19,16.92,11.5,,12.23,9.2,,12.8
03/11/2015,Boston,95,Memphis,92,-5.5,-3.01,-4.27,-6.28,-3.57,-5,-1.62,0.7,-3.12,,-1,-7.55,-2.45,-1.55,-2.07,-3.3,,-3.05
03/11/2015,Charlotte,106,Sacramento,113,8.5,5.11,3.75,3.97,3.02,7,6.93,9.1,4.25,,7,4.15,2.71,7.99,4.29,4.8,,4.41
03/11/2015,Denver,115,Atlanta,102,-7,-7.67,-8.4,-9.86,-7.26,-7.5,-7.51,-5.1,-8.44,,-8,-12.46,-6.76,-6.71,-6.23,-5.3,,-7.64
03/11/2015,Golden State,105,Detroit,98,14.5,14.11,14.66,14.98,14.11,14,13.35,15.5,15.27,,14,16.82,13.62,13.13,14.38,9.8,,13.87
03/11/2015,Miami,104,Brooklyn,98,3,3.7,2.99,2.92,2.83,4.5,4.19,5.9,3.19,,4,3.89,3.6,4.99,3.98,2.6,,3.06
03/11/2015,Milwaukee,97,Orlando,91,7.5,8.43,8.15,7.59,8.81,7,8.47,9.3,8.1,,9,7.96,7.96,8.85,9.7,7.2,,8.54
03/11/2015,Oklahoma City,108,LA Clippers,120,6.5,0.33,-0.9,-0.54,-1.31,6,0.17,2.1,-1.06,,1,1.61,-1.46,2.75,-0.09,1.4,,0.6
03/11/2015,Philadelphia,95,Chicago,104,-6.5,-6.72,-8.64,-8.28,-9.3,-6.5,-6.17,-2.3,-8.81,,-2,-8.98,-9.31,-5.03,-7.86,-5.2,,-5.49
03/11/2015,Phoenix,106,Minnesota,97,5.5,7.53,9.57,9.74,9.15,5,6.63,7.7,9.83,,1,5.55,9.06,5.4,9.52,7.6,,7.16
03/11/2015,Portland,105,Houston,100,2,3.04,2.48,1.6,3.25,3,3.22,5.2,2.57,,4,3,2.79,1.29,4.46,2.8,,2.85
03/12/2015,Indiana,109,Milwaukee,103,7,3.47,1.04,0.28,1.41,7.5,3.62,6.4,1.46,,11,5.3,0.67,4.84,2.33,2.6,,4.12
03/12/2015,LA Lakers,94,New York,101,6.5,6.61,5.53,5.68,6.35,8,7,7.9,4.63,,11,6.17,4.92,7.67,6.84,5,,7.21
03/12/2015,San Antonio,125,Cleveland,128,-1.5,0.99,2.25,2.44,2.26,0,2.12,2.3,1.96,,-3,-2.83,2.99,-0.94,3.29,1.7,,-1.61
03/12/2015,Utah,109,Houston,91,-2,-0.96,-2.66,-3.86,-1.5,1,-0.82,2.8,-2.62,,2,-3.38,-0.56,1.04,-0.46,-1.3,,-1.12
03/12/2015,Washington,107,Memphis,87,8.5,-0.84,-1.83,-2.65,-1.33,-1.5,-0.11,1.5,-1.65,,0.01,-2.79,-1.38,2.82,-0.53,-1.5,,-1.44
03/13/2015,Boston,95,Orlando,88,5,6.76,5.94,5.24,6.28,5,7.51,9.7,6.39,,10,5.54,6.52,5.84,7.16,5.3,,6.44
03/13/2015,Charlotte,101,Chicago,91,1.5,-0.59,-2.09,-2.33,-2.25,1,0,2.6,-1.68,,1,-2.27,-2.45,0.96,-0.78,-0.7,,2.27
03/13/2015,Dallas,129,LA Clippers,99,2.5,-0.64,0.11,0.81,-0.54,2.5,-0.38,-1.8,-0.17,,-7,-2.67,0.69,0.68,0.71,0.1,,1.11
03/13/2015,Denver,114,Golden State,103,1.5,-9.39,-11.25,-10.64,-11,-8,-8.9,-7.5,-12.46,,-8,-6.88,-11.08,-6.46,-9.99,-6.9,,-10.97
03/13/2015,Oklahoma City,113,Minnesota,99,10,10.08,11.28,11.28,11.63,11,9.58,12,11.05,,10,9.85,8.89,4.72,12.02,9.5,,9.23
03/13/2015,Philadelphia,114,Sacramento,107,-4,-2.21,-3.36,-2.64,-4.27,-4,0.06,2,-3.55,,0.01,-5.3,-4.2,-0.88,-2.8,-1.8,,-2.04
03/13/2015,Phoenix,87,Atlanta,96,-6.5,-2.99,-3.67,-5.12,-2.97,-5,-3.4,-1.1,-3.18,,-3,-5.38,-2,-2.94,-2,-2.5,,-1.62
03/13/2015,Portland,118,Detroit,99,7.5,9.13,9.59,10.76,9.11,8.5,9.48,10.7,8.96,,9,8.27,8.37,8.13,9.95,7.7,,8.72
03/13/2015,Toronto,102,Miami,92,5,6.48,7.13,6.37,8.08,5.5,5.16,7.1,7.07,,8,4.26,7.28,3.72,9.16,5.9,,4.99
03/14/2015,Golden State,125,New York,94,19,19.19,19.94,19.6,20.5,19.5,19.18,18.9,20.15,,18,18.89,20.39,,21.59,14.3,,18.8
03/14/2015,Indiana,89,Boston,93,8.5,5.11,3.46,3.03,4.05,7.5,4.73,5.9,3.33,,10,7.84,2.84,,4.87,4.9,,6.41
03/14/2015,Memphis,96,Milwaukee,83,6,5.98,5.73,7.07,5.04,6.5,5.48,7.5,5.18,,6,6.13,5.24,,6.27,6.6,,5.47
03/14/2015,Philadelphia,87,Brooklyn,94,-6.5,-2.47,-3.04,-2.58,-3.33,-5.5,-1.06,2.1,-3.72,,2,-7.17,-3.35,,-2.18,-2.8,,-4.53
03/14/2015,Utah,88,Detroit,85,8,5.59,4.83,5.38,4.81,7.5,6.02,8.9,4.38,,9,3.95,5.24,,5.03,4.7,,4.86
03/14/2015,Washington,113,Sacramento,97,10.5,7.3,6.56,6.89,6.14,8.5,8.26,8.9,6.67,,9,7.6,5.72,,5.89,6.1,,9.86
03/15/2015,LA Clippers,98,Houston,100,5,3.91,3.53,2.06,4.81,4,4.41,7.5,3.9,,6,-0.16,3.7,4.44,5.68,3.3,,1.71
03/15/2015,LA Lakers,86,Atlanta,91,-9,-8.63,-9.83,-11.58,-8.31,-9,-8.17,-5.6,-9.92,,-6,-13.83,-8.51,-6.78,-7.54,-5.7,,-10.46
03/15/2015,New Orleans,111,Denver,118,8,6.24,6.71,6.81,6.34,7,6.98,7,7,,6,5.23,7.04,5.71,6.42,6.1,,3.84
03/15/2015,Oklahoma City,109,Chicago,100,7,4.49,2.67,1.76,3.18,8,3.63,7,3.14,,8,6.1,1.63,4.45,4.44,4.9,,7.52
03/15/2015,Orlando,108,Cleveland,123,-10.5,-9.17,-7.36,-6.99,-7.8,-10.5,-6.88,-8.7,-7.38,,-17,-16.06,-7.55,-8.05,-7.22,-5.9,,-12.36
03/15/2015,Phoenix,102,New York,89,11.5,11.64,11.15,11.33,11.39,12.5,11.35,10.5,10.88,,11,12.69,11.57,14.82,12.64,9.4,,12.62
03/15/2015,San Antonio,123,Minnesota,97,12.5,11.55,12.99,13.14,13.24,13.5,10.97,12.9,12.67,,11,10.5,12.51,5.93,13.64,9.8,,10.8
03/15/2015,Toronto,97,Portland,113,1,-0.11,0.07,-0.1,0.19,1,-0.71,0.7,0.12,,-1,-3.47,0.49,1.99,0.98,-0.2,,-0.53
03/16/2015,Boston,108,Philadelphia,89,8.5,9.4,9.53,8.12,10.08,9.5,9.26,10.4,10.91,,9,7.7,10.48,9.05,10.62,7.7,,9.41
03/16/2015,Dallas,119,Oklahoma City,115,6,2.86,3.51,3.75,3.58,4,2.91,2.7,3.19,,0.01,-1.29,5.47,6.27,4.13,1.2,,1.69
03/16/2015,Golden State,108,LA Lakers,105,18,16.5,17.11,16.69,16.84,18,15.97,16.9,18.2,,15,19.16,17.85,14.83,17.99,12.6,,15.33
03/16/2015,Indiana,98,Toronto,117,5,1.63,-0.97,-1.78,-0.52,5,2.93,4.8,-0.57,,7,2.71,-1.49,4.29,0.62,1.3,,2.84
03/16/2015,Memphis,92,Denver,81,13,8.54,9.37,10.27,8.86,9,8.56,8,9.13,,5,9.17,8.32,10.35,9.53,8.8,,5.66
03/16/2015,Miami,106,Cleveland,92,-5.5,-5.3,-4.4,-3.51,-5.09,-6.5,-3.02,-5,-4.75,,-12,-9.66,-4.11,-1.38,-4.22,-4.2,,-7.55
03/16/2015,Minnesota,106,Brooklyn,122,-2.5,-0.2,-1.57,-2.63,-0.98,2,0.33,2.7,-1.05,,3,-2.6,0.18,-1.22,1.21,-0.1,,0.07
03/16/2015,Sacramento,103,Atlanta,110,-5,-6.81,-8.03,-9.51,-6.51,-5.5,-7.8,-4.9,-8.48,,-6,-7.49,-6.32,-5.68,-5.65,-4.9,,-7.31
03/16/2015,Utah,94,Charlotte,66,4.5,4.92,3.91,3.04,4.93,4.5,4.05,6.4,3.84,,7,3.15,6.24,6.92,5.83,3.8,,4.89
03/16/2015,Washington,105,Portland,97,2,-1.12,-2.21,-1.84,-2.25,1.5,-1.23,-0.2,-2.56,,-1,-3.19,-2.11,3.55,-1.16,-1.6,,1.25
03/17/2015,Detroit,105,Memphis,95,-4.5,-3.24,-4.9,-7.35,-3.49,-4,-2.85,-1.3,-4.02,,-1,-5.43,-2.45,-0.19,-2.1,-3.2,,-3.83
03/17/2015,Houston,107,Orlando,94,11,11.91,11.94,12.43,11.83,11.5,11.95,13.2,11.61,,15,11.15,11.71,11.13,12.78,9.5,,10.58
03/17/2015,LA Clippers,99,Charlotte,92,10,9.5,9.56,8.18,10.89,9.5,8.61,10.5,9.92,,10,7.69,10.13,11.16,11.19,8,,7.71
03/17/2015,New Orleans,85,Milwaukee,84,7,3.82,2.84,3.22,2.44,7,3.86,5.3,2.83,,7,2.84,4.02,3.1,3.45,3,,5.77
03/17/2015,New York,104,San Antonio,100,-14,-11,-10.25,-10.33,-11.04,-13.5,-10.18,-8.3,-9.52,,-14,-17.56,-10.53,-10.13,-10.03,-7.5,,-13.67
03/18/2015,Chicago,103,Indiana,86,1,3.32,4.75,5.78,4.39,2,3.72,4.6,4.03,,0.01,-0.76,5.12,2.83,4.99,2.7,,1.04
03/18/2015,Cleveland,117,Brooklyn,92,11.5,10.5,9.26,8.2,9.85,11.5,9.11,12.5,9.87,,14,11.92,9.84,10.84,11.84,9.1,,10.23
03/18/2015,Dallas,107,Orlando,102,12.5,11.84,11.8,11.64,12.35,11.5,11.47,12.4,11.42,,13,11.91,12.19,11.78,12.9,8.8,,12.32
03/18/2015,Golden State,114,Atlanta,95,6.5,5.39,5.23,2.96,6.19,6,5.05,6.8,6.51,,5,4.32,6.88,4.53,7.08,5.2,,4.31
03/18/2015,Miami,108,Portland,104,-2.5,-3.8,-4.85,-4.3,-5.53,-2,-2.97,-2.2,-4.82,,-4,-6.04,-4.52,0.23,-4.86,-3.2,,-2.39
03/18/2015,Milwaukee,103,San Antonio,114,-6,-1.97,-1.1,-1.09,-1.2,-5,-0.72,-1.1,-1.05,,-5,-6.62,-1.93,1.87,-0.69,-2.7,,-4.25
03/18/2015,Oklahoma City,122,Boston,118,6.5,6.56,6.08,5.84,6.56,9,5.47,7.3,5.89,,7,8.18,4.72,5.58,7.71,7.4,,7.53
03/18/2015,Philadelphia,94,Detroit,83,-2,-3.23,-4.11,-2.05,-5.27,-2.5,-2.36,-0.3,-5.51,,-3,-4.57,-5.7,1.93,-3.32,-3.1,,-4.63
03/18/2015,Sacramento,105,LA Clippers,116,-9,-6.06,-6.61,-5.98,-6.89,-7.5,-6.76,-5.8,-7.22,,-7,-7,-5.83,-4.41,-5.77,-4.7,,-4.83
03/18/2015,Toronto,105,Minnesota,100,11.5,10.29,12.25,12.6,12.43,11.5,10,10.9,11.78,,11,7.4,11.45,4.04,12.25,8.1,,9.52
03/18/2015,Utah,84,Washington,88,3.5,2.48,1.28,0.21,2.14,2.5,2.59,5.2,1.55,,5,0.47,3.44,4.21,3.03,2.4,,0.75
03/19/2015,Houston,118,Denver,108,6.5,8.78,9.53,9.93,9.01,8,9.25,8.5,9.69,,7,7.52,8.75,8.76,9.59,8.4,,8.24
03/19/2015,LA Lakers,73,Utah,80,-4,-3.03,-2.93,-3.05,-3.18,-4,-3,-2.5,-2.63,,-6,-2.89,-4.41,-1.57,-2.3,-2.9,,-2.02
03/19/2015,New York,92,Minnesota,95,1,0.12,1.16,1.52,0.61,0,-0.21,2.6,1.32,,0.01,-6.49,0.23,-0.17,0.24,-1.1,,1.79
03/19/2015,Phoenix,74,New Orleans,72,0,1.56,1.84,1.29,1.84,-1.5,1.61,2.8,2.44,,0.01,-0.27,1.63,1.34,3.2,2.3,,0.28
03/20/2015,Brooklyn,129,Milwaukee,127,2,0.46,-1.16,-0.37,-1.75,3,0.38,2.6,-1.48,,4,0.66,-1.11,2.59,-0.68,0.5,,1.8
03/20/2015,Chicago,108,Toronto,92,2,1.54,1.44,1.7,1.41,1.5,3.25,3.9,1.19,,1,-3.01,1.25,2.03,2.24,1.8,,1.84
03/20/2015,Cleveland,95,Indiana,92,9.5,8.54,7.2,7.36,7.13,11,7.2,10.7,7.14,,12,9.32,7.93,11.09,7.87,7,,9.1
03/20/2015,Dallas,101,Memphis,112,3,2.63,2.06,1.02,2.88,3.5,2.84,3.6,2.22,,3,2.01,3.41,3.64,3.56,0.9,,3.1
03/20/2015,Golden State,112,New Orleans,96,13.5,10.63,10.84,9.89,11.18,11,10.49,11.7,11.82,,9,10.36,10.71,9.9,12.43,9.7,,10.2
03/20/2015,LA Clippers,113,Washington,99,7,6.29,6.22,4.97,7.23,6,6.09,7.9,6.66,,3,4.08,6.68,6.94,8.39,6.7,,6.93
03/20/2015,Miami,108,Denver,91,7.5,4.11,3.33,3.83,2.79,7,5.15,4.6,3.3,,3,4.55,3.18,7.89,3.18,5.7,,2.96
03/20/2015,Oklahoma City,123,Atlanta,115,1.5,0.14,-1.54,-3.44,-0.21,-1.5,0.2,3,-1.28,,5,0.24,-1.18,-1.72,0.55,1,,1.25
03/20/2015,Orlando,111,Portland,104,-8,-7.62,-8.04,-8.04,-8.48,-7,-7.45,-6.7,-7.67,,-9,-11.4,-8.05,-4.28,-7.85,-5.2,,-6.9
03/20/2015,Philadelphia,97,New York,81,6,3.14,2.1,3.27,1.87,4,4.79,5,0.69,,5,4.65,1.27,6.28,3.74,2.5,,-0.34
03/20/2015,Sacramento,101,Charlotte,91,-4,0.54,0.56,0.16,1.54,-2,-0.96,0.3,-0.04,,0.01,-2.33,1.79,0.94,2.05,0.4,,2.62
03/20/2015,San Antonio,101,Boston,89,9,8,7.36,7.42,8,10,6.61,8.2,6.71,,7,10.42,7.49,7.68,9.16,8.3,,9.67
03/21/2015,Detroit,107,Chicago,91,-3,-1.9,-2.59,-4.1,-1.87,-1.5,-1.94,0.3,-1.83,-4.9,-1,-2.48,-1.11,,-0.46,-1.2,,-1.47
03/21/2015,Golden State,106,Utah,91,9,10.31,11.93,11.78,11.27,8.5,10.3,9.9,13.12,7.9,6,9.47,10.82,,12.32,8.8,,10.4
03/21/2015,Houston,102,Phoenix,117,7.5,6.03,5.84,6.52,5.86,8,6.83,8.1,5.16,2.4,9,4.56,5.12,,6.69,6,,6.29
03/21/2015,Indiana,111,Brooklyn,123,8,6.32,4.6,3.03,5.54,6,5.68,6.6,5.39,17.3,8,4,4.62,,7.33,4.7,,5.43
03/21/2015,Memphis,97,Portland,86,3.5,1.58,1.99,3.27,1.3,3.5,1.85,3.1,1.47,-3.3,1,1.85,0.56,,1.49,3.8,,2.1
03/22/2015,Atlanta,95,San Antonio,114,2,3.25,4.5,6.09,3.31,2,3.93,3.7,4.31,2.5,1,0,3.29,,4.05,3,,2.58
03/22/2015,Boston,97,Detroit,105,5.5,4.94,3.54,4.15,2.88,6,4.41,6.4,3.65,15.6,5,5.07,2.67,,3.76,3.2,,3.9
03/22/2015,LA Clippers,107,New Orleans,100,10,7.15,6.76,5.73,7.82,8.5,7.55,9.7,6.93,3.2,9,6.5,5.84,,9.23,7,,7.7
03/22/2015,LA Lakers,101,Philadelphia,87,4.5,4.54,5.32,3.68,6.58,5,4.45,5.3,6.25,-1.9,4,3.4,6.17,,6.83,4,,4.96
03/22/2015,Milwaukee,90,Cleveland,108,-8,-3.81,-1.5,-1.55,-1.37,-9,-2.12,-3.5,-1.62,-5.8,-10,-11.06,-2.01,,-1.18,-3.6,,-4.28
03/22/2015,Minnesota,98,Charlotte,109,-4.5,-1.1,-2.36,-3.14,-1.84,-3,-1.31,-0.2,-2.07,3.8,1,-5.08,-0.65,,-0.4,-1.1,,-0.89
03/22/2015,Oklahoma City,93,Miami,75,3.5,6.6,6.8,5.77,7.68,4.5,5.96,8.1,7.06,4.3,7,5.59,5.98,,8.56,7.1,,5.93
03/22/2015,Orlando,100,Denver,119,1,-0.14,0.41,0.1,0.05,-1,1.01,0.4,1.09,-2,-2,-2.35,-0.13,,0.67,0.4,,0.56
03/22/2015,Phoenix,98,Dallas,92,-4.5,-0.12,-0.33,-0.5,-0.94,-3.5,0.66,2.7,0.44,-0.8,3,-6.08,-0.32,,0.51,0,,0.1
03/22/2015,Sacramento,109,Washington,86,-3.5,-3.19,-2.35,-2.89,-1.78,-3.5,-2.94,-2,-2.38,-7.3,-5,-7.02,-1.36,,-0.66,-2.6,,-3.14
03/22/2015,Toronto,106,New York,89,12,13.04,13.51,13.69,14.12,13,12.98,12.2,12.79,9.6,14,14.51,13.5,,15.13,10.3,,13.22
03/23/2015,Brooklyn,91,Boston,110,5,1.53,1.08,2.17,0.68,3.5,1.22,2.8,0.28,-1.7,3,5.4,0.27,,1.31,1.99,,1.41
03/23/2015,Chicago,98,Charlotte,86,6.5,6.45,6.37,6.28,6.86,5.5,5.85,5.2,6.01,7.4,6,6.5,7.12,,7.82,7,,5.41
03/23/2015,Golden State,107,Washington,76,11.5,10.38,11.38,10.12,11.47,10.5,10.91,11.4,12.97,2.9,10,9.15,12.04,,12.16,9.5,,10.94
03/23/2015,Indiana,100,Houston,110,-1,-1.18,-2.67,-4.35,-1.68,1,-0.69,0.8,-1.98,-2.1,2,-0.82,-2.36,,-0.64,-0.9,,0.06
03/23/2015,New York,82,Memphis,103,-13.5,-9.74,-10.8,-12.23,-10.51,-11.5,-9.94,-7.1,-9.83,-4.4,-9,-17.15,-9.3,,-9.39,-6.7,,-10.29
03/23/2015,Utah,104,Minnesota,106,10.5,10.24,9.64,9.44,10.16,12,9.62,11.8,9.41,10,13,11.31,9.86,,10.44,8.2,,10.26
03/24/2015,Dallas,101,San Antonio,94,-3,0.72,1.65,1.87,1.48,-1,0.69,-0.5,1.58,5,-4,-3.34,2.16,,2.35,0.3,,0.12
03/24/2015,Detroit,108,Toronto,104,-2.5,-2.02,-2.7,-3.81,-2.1,-2.5,-0.06,1.9,-2.16,-7.6,1,-5.17,-1.74,,-1.05,-1.3,,-1.43
03/24/2015,Milwaukee,89,Miami,88,-1.5,2.61,4.27,3.14,5.16,-1,2.54,3,4.68,-2.7,-1,0.5,4.12,,5.52,2.5,,2.17
03/24/2015,Oklahoma City,127,LA Lakers,117,10,10.97,10.3,10.54,10.19,10.5,10.58,12.2,10.28,13.3,12,11.65,9.43,,11.41,10,,10.68
03/24/2015,Portland,108,Golden State,122,-6.5,-2.86,-3.26,-2.84,-2.92,-6.5,-2.77,-0.6,-4.31,-1.4,-5,-4.54,-3.29,,-1.7,-1.5,,-3.02
03/24/2015,Sacramento,107,Philadelphia,106,8.5,6.59,7.67,6.6,8.72,8.5,5.64,6.8,8.2,-0.1,7,6.07,8.19,,8.66,5.8,,6.43
03/25/2015,Boston,86,Miami,93,5.5,3.6,2.96,1.83,3.54,3,3.34,5.1,3.6,5.7,5,1.33,3.31,,4.09,3.5,,3.55
03/25/2015,Charlotte,88,Brooklyn,91,3.5,3.03,3.16,2.74,3.28,3,4.18,6.2,3.54,-0.7,3,1.26,2.9,,4.21,2.8,,2.88
03/25/2015,Denver,85,Philadelphia,99,11,8.21,7.86,7.12,8.51,11,6.68,9.2,8.35,8.7,9,8.09,8.77,,8.81,8,,7.7
03/25/2015,Memphis,89,Cleveland,111,0,0.66,2.65,4.08,1.91,-2,1.78,1.3,1.98,1.4,-4,-7.36,1.32,,2.44,0.6,,0.47
03/25/2015,Minnesota,99,LA Lakers,101,2,2.32,0.59,0.84,0.22,1.5,1.8,3.2,0.74,7.1,1,6,1.51,,1.96,4.3,,0.85
03/25/2015,New Orleans,93,Houston,95,0,-0.5,-0.95,-1.42,-0.5,-2,-0.13,1.5,-0.97,2,0.01,-5.39,0.23,,0,-0.9,,-0.02
03/25/2015,New York,80,LA Clippers,111,-14.5,-11.23,-12.01,-11.61,-12.92,-14,-12.01,-9.7,-11.67,-3.7,-13,-16.68,-11.36,,-11.65,-7.4,,-12.24
03/25/2015,Orlando,83,Atlanta,95,-9,-7.5,-9.19,-10.4,-8.41,-7.5,-7.23,-5.7,-8.99,-1.3,-5,-12.62,-8.12,,-7.47,-5.4,,-7.62
03/25/2015,Phoenix,99,Sacramento,108,8,6.9,6.68,6.67,5.95,7,7.32,7.6,7.5,9.8,5,6.06,6.65,,7.08,6.8,,6.64
03/25/2015,San Antonio,130,Oklahoma City,91,7.5,3.89,3.66,3.53,3.89,7,3.53,5.8,3.6,3.1,3,3.78,5.25,,4.76,3.5,,3.2
