"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"575","Wed, Jan 15, 2014","Box Score","Utah Jazz","105","San Antonio Spurs","109","",""
"576","Wed, Jan 15, 2014","Box Score","Miami Heat","97","Washington Wizards","114","",""
"577","Thu, Jan 16, 2014","Box Score","Brooklyn Nets","127","Atlanta Hawks","110","","at London, England"
"578","Thu, Jan 16, 2014","Box Score","Oklahoma City Thunder","104","Houston Rockets","92","",""
"579","Thu, Jan 16, 2014","Box Score","New York Knicks","89","Indiana Pacers","117","",""
"580","Fri, Jan 17, 2014","Box Score","Los Angeles Lakers","107","Boston Celtics","104","",""
"581","Fri, Jan 17, 2014","Box Score","Cleveland Cavaliers","117","Denver Nuggets","109","",""
"582","Fri, Jan 17, 2014","Box Score","Utah Jazz","110","Detroit Pistons","89","",""
"583","Fri, Jan 17, 2014","Box Score","Sacramento Kings","90","Memphis Grizzlies","91","",""
"584","Fri, Jan 17, 2014","Box Score","Los Angeles Clippers","109","New York Knicks","95","",""
"585","Fri, Jan 17, 2014","Box Score","Golden State Warriors","121","Oklahoma City Thunder","127","",""
"586","Fri, Jan 17, 2014","Box Score","Charlotte Bobcats","111","Orlando Magic","101","",""
"587","Fri, Jan 17, 2014","Box Score","Miami Heat","101","Philadelphia 76ers","86","",""
"588","Fri, Jan 17, 2014","Box Score","Dallas Mavericks","110","Phoenix Suns","107","",""
"589","Fri, Jan 17, 2014","Box Score","Portland Trail Blazers","109","San Antonio Spurs","100","",""
"590","Fri, Jan 17, 2014","Box Score","Minnesota Timberwolves","89","Toronto Raptors","94","",""
"591","Fri, Jan 17, 2014","Box Score","Chicago Bulls","93","Washington Wizards","96","",""
"592","Sat, Jan 18, 2014","Box Score","Miami Heat","104","Charlotte Bobcats","96","OT",""
"593","Sat, Jan 18, 2014","Box Score","Philadelphia 76ers","78","Chicago Bulls","103","",""
"594","Sat, Jan 18, 2014","Box Score","Portland Trail Blazers","127","Dallas Mavericks","111","",""
"595","Sat, Jan 18, 2014","Box Score","Milwaukee Bucks","104","Houston Rockets","114","",""
"596","Sat, Jan 18, 2014","Box Score","Los Angeles Clippers","92","Indiana Pacers","106","",""
"597","Sat, Jan 18, 2014","Box Score","Utah Jazz","72","Minnesota Timberwolves","98","",""
"598","Sat, Jan 18, 2014","Box Score","Golden State Warriors","97","New Orleans Pelicans","87","",""
"599","Sat, Jan 18, 2014","Box Score","Detroit Pistons","104","Washington Wizards","98","",""
"600","Sun, Jan 19, 2014","Box Score","Sacramento Kings","93","Oklahoma City Thunder","108","",""
"601","Sun, Jan 19, 2014","Box Score","Boston Celtics","91","Orlando Magic","93","",""
"602","Sun, Jan 19, 2014","Box Score","Denver Nuggets","103","Phoenix Suns","117","",""
"603","Sun, Jan 19, 2014","Box Score","Milwaukee Bucks","82","San Antonio Spurs","110","",""
"604","Sun, Jan 19, 2014","Box Score","Los Angeles Lakers","112","Toronto Raptors","106","",""
"605","Mon, Jan 20, 2014","Box Score","Miami Heat","114","Atlanta Hawks","121","",""
"606","Mon, Jan 20, 2014","Box Score","Toronto Raptors","95","Charlotte Bobcats","100","",""
"607","Mon, Jan 20, 2014","Box Score","Los Angeles Lakers","100","Chicago Bulls","102","OT",""
"608","Mon, Jan 20, 2014","Box Score","Dallas Mavericks","102","Cleveland Cavaliers","97","",""
"609","Mon, Jan 20, 2014","Box Score","Los Angeles Clippers","112","Detroit Pistons","103","",""
"610","Mon, Jan 20, 2014","Box Score","Indiana Pacers","102","Golden State Warriors","94","",""
"611","Mon, Jan 20, 2014","Box Score","Portland Trail Blazers","113","Houston Rockets","126","",""
"612","Mon, Jan 20, 2014","Box Score","New Orleans Pelicans","95","Memphis Grizzlies","92","",""
"613","Mon, Jan 20, 2014","Box Score","Brooklyn Nets","103","New York Knicks","80","",""
"614","Mon, Jan 20, 2014","Box Score","Philadelphia 76ers","99","Washington Wizards","107","",""
"615","Tue, Jan 21, 2014","Box Score","Orlando Magic","90","Brooklyn Nets","101","",""
"616","Tue, Jan 21, 2014","Box Score","Boston Celtics","86","Miami Heat","93","",""
"617","Tue, Jan 21, 2014","Box Score","Sacramento Kings","114","New Orleans Pelicans","97","",""
"618","Tue, Jan 21, 2014","Box Score","Portland Trail Blazers","97","Oklahoma City Thunder","105","",""
"619","Tue, Jan 21, 2014","Box Score","Minnesota Timberwolves","112","Utah Jazz","97","",""
"620","Wed, Jan 22, 2014","Box Score","Los Angeles Clippers","91","Charlotte Bobcats","95","",""
"621","Wed, Jan 22, 2014","Box Score","Chicago Bulls","98","Cleveland Cavaliers","87","",""
"622","Wed, Jan 22, 2014","Box Score","Sacramento Kings","98","Houston Rockets","119","",""
"623","Wed, Jan 22, 2014","Box Score","Detroit Pistons","101","Milwaukee Bucks","104","",""
"624","Wed, Jan 22, 2014","Box Score","Philadelphia 76ers","110","New York Knicks","106","",""
"625","Wed, Jan 22, 2014","Box Score","Atlanta Hawks","112","Orlando Magic","109","",""
"626","Wed, Jan 22, 2014","Box Score","Indiana Pacers","100","Phoenix Suns","124","",""
"627","Wed, Jan 22, 2014","Box Score","Oklahoma City Thunder","111","San Antonio Spurs","105","",""
"628","Wed, Jan 22, 2014","Box Score","Dallas Mavericks","85","Toronto Raptors","93","",""
"629","Wed, Jan 22, 2014","Box Score","Boston Celtics","113","Washington Wizards","111","OT",""
"630","Thu, Jan 23, 2014","Box Score","Los Angeles Lakers","102","Miami Heat","109","",""
"631","Thu, Jan 23, 2014","Box Score","Denver Nuggets","105","Portland Trail Blazers","110","",""
"632","Fri, Jan 24, 2014","Box Score","San Antonio Spurs","105","Atlanta Hawks","79","",""
"633","Fri, Jan 24, 2014","Box Score","Oklahoma City Thunder","101","Boston Celtics","83","",""
"634","Fri, Jan 24, 2014","Box Score","Dallas Mavericks","106","Brooklyn Nets","107","",""
"635","Fri, Jan 24, 2014","Box Score","Los Angeles Clippers","112","Chicago Bulls","95","",""
"636","Fri, Jan 24, 2014","Box Score","Milwaukee Bucks","78","Cleveland Cavaliers","93","",""
"637","Fri, Jan 24, 2014","Box Score","New Orleans Pelicans","103","Detroit Pistons","101","",""
"638","Fri, Jan 24, 2014","Box Score","Minnesota Timberwolves","121","Golden State Warriors","120","",""
"639","Fri, Jan 24, 2014","Box Score","Memphis Grizzlies","88","Houston Rockets","87","",""
"640","Fri, Jan 24, 2014","Box Score","Charlotte Bobcats","96","New York Knicks","125","",""
"641","Fri, Jan 24, 2014","Box Score","Los Angeles Lakers","105","Orlando Magic","114","",""
"642","Fri, Jan 24, 2014","Box Score","Toronto Raptors","104","Philadelphia 76ers","95","",""
"643","Fri, Jan 24, 2014","Box Score","Washington Wizards","101","Phoenix Suns","95","",""
"644","Fri, Jan 24, 2014","Box Score","Indiana Pacers","116","Sacramento Kings","111","OT",""
"645","Sat, Jan 25, 2014","Box Score","Chicago Bulls","89","Charlotte Bobcats","87","",""
"646","Sat, Jan 25, 2014","Box Score","Indiana Pacers","96","Denver Nuggets","109","",""
"647","Sat, Jan 25, 2014","Box Score","Houston Rockets","81","Memphis Grizzlies","99","",""
"648","Sat, Jan 25, 2014","Box Score","Atlanta Hawks","112","Milwaukee Bucks","87","",""
"649","Sat, Jan 25, 2014","Box Score","Oklahoma City Thunder","103","Philadelphia 76ers","91","",""
"650","Sat, Jan 25, 2014","Box Score","Minnesota Timberwolves","104","Portland Trail Blazers","115","",""
"651","Sat, Jan 25, 2014","Box Score","Los Angeles Clippers","126","Toronto Raptors","118","",""
"652","Sat, Jan 25, 2014","Box Score","Washington Wizards","101","Utah Jazz","104","",""
"653","Sun, Jan 26, 2014","Box Score","Brooklyn Nets","85","Boston Celtics","79","",""
"654","Sun, Jan 26, 2014","Box Score","Phoenix Suns","99","Cleveland Cavaliers","90","",""
"655","Sun, Jan 26, 2014","Box Score","Detroit Pistons","106","Dallas Mavericks","116","",""
"656","Sun, Jan 26, 2014","Box Score","Portland Trail Blazers","88","Golden State Warriors","103","",""
"657","Sun, Jan 26, 2014","Box Score","San Antonio Spurs","101","Miami Heat","113","",""
"658","Sun, Jan 26, 2014","Box Score","Orlando Magic","92","New Orleans Pelicans","100","",""
"659","Sun, Jan 26, 2014","Box Score","Los Angeles Lakers","103","New York Knicks","110","",""
"660","Sun, Jan 26, 2014","Box Score","Denver Nuggets","125","Sacramento Kings","117","",""
"661","Mon, Jan 27, 2014","Box Score","Toronto Raptors","104","Brooklyn Nets","103","",""
"662","Mon, Jan 27, 2014","Box Score","Minnesota Timberwolves","95","Chicago Bulls","86","",""
"663","Mon, Jan 27, 2014","Box Score","Los Angeles Clippers","114","Milwaukee Bucks","86","",""
"664","Mon, Jan 27, 2014","Box Score","Atlanta Hawks","109","Oklahoma City Thunder","111","",""
"665","Mon, Jan 27, 2014","Box Score","Phoenix Suns","124","Philadelphia 76ers","113","",""
"666","Mon, Jan 27, 2014","Box Score","Sacramento Kings","99","Utah Jazz","106","",""
"667","Tue, Jan 28, 2014","Box Score","New Orleans Pelicans","100","Cleveland Cavaliers","89","",""
"668","Tue, Jan 28, 2014","Box Score","Orlando Magic","87","Detroit Pistons","103","",""
"669","Tue, Jan 28, 2014","Box Score","Washington Wizards","88","Golden State Warriors","85","",""
"670","Tue, Jan 28, 2014","Box Score","San Antonio Spurs","90","Houston Rockets","97","",""
"671","Tue, Jan 28, 2014","Box Score","Indiana Pacers","104","Los Angeles Lakers","92","",""
"672","Tue, Jan 28, 2014","Box Score","Boston Celtics","88","New York Knicks","114","",""
"673","Tue, Jan 28, 2014","Box Score","Memphis Grizzlies","98","Portland Trail Blazers","81","",""
"674","Wed, Jan 29, 2014","Box Score","Philadelphia 76ers","95","Boston Celtics","94","",""
"675","Wed, Jan 29, 2014","Box Score","Houston Rockets","117","Dallas Mavericks","115","",""
"676","Wed, Jan 29, 2014","Box Score","Charlotte Bobcats","101","Denver Nuggets","98","",""
"677","Wed, Jan 29, 2014","Box Score","Washington Wizards","103","Los Angeles Clippers","110","",""
"678","Wed, Jan 29, 2014","Box Score","Oklahoma City Thunder","112","Miami Heat","95","",""
"679","Wed, Jan 29, 2014","Box Score","Phoenix Suns","126","Milwaukee Bucks","117","",""
"680","Wed, Jan 29, 2014","Box Score","New Orleans Pelicans","77","Minnesota Timberwolves","88","",""
"681","Wed, Jan 29, 2014","Box Score","Memphis Grizzlies","99","Sacramento Kings","89","",""
"682","Wed, Jan 29, 2014","Box Score","Chicago Bulls","96","San Antonio Spurs","86","",""
"683","Wed, Jan 29, 2014","Box Score","Orlando Magic","83","Toronto Raptors","98","",""
"684","Thu, Jan 30, 2014","Box Score","Los Angeles Clippers","92","Golden State Warriors","111","",""
"685","Thu, Jan 30, 2014","Box Score","Phoenix Suns","102","Indiana Pacers","94","",""
"686","Thu, Jan 30, 2014","Box Score","Cleveland Cavaliers","86","New York Knicks","117","",""
"687","Fri, Jan 31, 2014","Box Score","Oklahoma City Thunder","120","Brooklyn Nets","95","",""
"688","Fri, Jan 31, 2014","Box Score","Sacramento Kings","103","Dallas Mavericks","107","",""
"689","Fri, Jan 31, 2014","Box Score","Toronto Raptors","100","Denver Nuggets","90","",""
"690","Fri, Jan 31, 2014","Box Score","Charlotte Bobcats","110","Los Angeles Lakers","100","",""
"691","Fri, Jan 31, 2014","Box Score","Memphis Grizzlies","94","Minnesota Timberwolves","90","",""
"692","Fri, Jan 31, 2014","Box Score","Milwaukee Bucks","102","Orlando Magic","113","",""
"693","Fri, Jan 31, 2014","Box Score","Atlanta Hawks","125","Philadelphia 76ers","99","",""
"694","Fri, Jan 31, 2014","Box Score","Golden State Warriors","95","Utah Jazz","90","",""
"695","Sat, Feb 1, 2014","Box Score","Minnesota Timberwolves","113","Atlanta Hawks","120","",""
"696","Sat, Feb 1, 2014","Box Score","Philadelphia 76ers","96","Detroit Pistons","113","",""
"697","Sat, Feb 1, 2014","Box Score","Cleveland Cavaliers","92","Houston Rockets","106","",""
"698","Sat, Feb 1, 2014","Box Score","Brooklyn Nets","96","Indiana Pacers","97","",""
"699","Sat, Feb 1, 2014","Box Score","Utah Jazz","87","Los Angeles Clippers","102","",""
"700","Sat, Feb 1, 2014","Box Score","Milwaukee Bucks","90","Memphis Grizzlies","99","",""
"701","Sat, Feb 1, 2014","Box Score","Chicago Bulls","79","New Orleans Pelicans","88","",""
"702","Sat, Feb 1, 2014","Box Score","Miami Heat","106","New York Knicks","91","",""
"703","Sat, Feb 1, 2014","Box Score","Charlotte Bobcats","95","Phoenix Suns","105","",""
"704","Sat, Feb 1, 2014","Box Score","Toronto Raptors","103","Portland Trail Blazers","106","",""
"705","Sat, Feb 1, 2014","Box Score","Sacramento Kings","93","San Antonio Spurs","95","",""
"706","Sat, Feb 1, 2014","Box Score","Oklahoma City Thunder","81","Washington Wizards","96","",""
"707","Sun, Feb 2, 2014","Box Score","Orlando Magic","89","Boston Celtics","96","",""
"708","Mon, Feb 3, 2014","Box Score","Philadelphia 76ers","102","Brooklyn Nets","108","",""
"709","Mon, Feb 3, 2014","Box Score","Cleveland Cavaliers","107","Dallas Mavericks","124","",""
"710","Mon, Feb 3, 2014","Box Score","Los Angeles Clippers","115","Denver Nuggets","116","",""
"711","Mon, Feb 3, 2014","Box Score","Orlando Magic","79","Indiana Pacers","98","",""
"712","Mon, Feb 3, 2014","Box Score","Detroit Pistons","96","Miami Heat","102","",""
"713","Mon, Feb 3, 2014","Box Score","New York Knicks","98","Milwaukee Bucks","101","",""
"714","Mon, Feb 3, 2014","Box Score","San Antonio Spurs","102","New Orleans Pelicans","95","",""
"715","Mon, Feb 3, 2014","Box Score","Memphis Grizzlies","77","Oklahoma City Thunder","86","",""
"716","Mon, Feb 3, 2014","Box Score","Chicago Bulls","70","Sacramento Kings","99","",""
"717","Mon, Feb 3, 2014","Box Score","Toronto Raptors","94","Utah Jazz","79","",""
"718","Mon, Feb 3, 2014","Box Score","Portland Trail Blazers","90","Washington Wizards","100","",""
"719","Tue, Feb 4, 2014","Box Score","Indiana Pacers","89","Atlanta Hawks","85","",""
"720","Tue, Feb 4, 2014","Box Score","Charlotte Bobcats","91","Golden State Warriors","75","",""
"721","Tue, Feb 4, 2014","Box Score","Los Angeles Lakers","99","Minnesota Timberwolves","109","",""
"722","Tue, Feb 4, 2014","Box Score","Chicago Bulls","101","Phoenix Suns","92","",""
"723","Wed, Feb 5, 2014","Box Score","Los Angeles Lakers","119","Cleveland Cavaliers","108","",""
"724","Wed, Feb 5, 2014","Box Score","Milwaukee Bucks","100","Denver Nuggets","110","",""
"725","Wed, Feb 5, 2014","Box Score","Phoenix Suns","108","Houston Rockets","122","",""
"726","Wed, Feb 5, 2014","Box Score","Miami Heat","116","Los Angeles Clippers","112","",""
"727","Wed, Feb 5, 2014","Box Score","Dallas Mavericks","110","Memphis Grizzlies","96","",""
"728","Wed, Feb 5, 2014","Box Score","Atlanta Hawks","100","New Orleans Pelicans","105","",""
"729","Wed, Feb 5, 2014","Box Score","Portland Trail Blazers","94","New York Knicks","90","",""
"730","Wed, Feb 5, 2014","Box Score","Minnesota Timberwolves","97","Oklahoma City Thunder","106","",""
"731","Wed, Feb 5, 2014","Box Score","Detroit Pistons","98","Orlando Magic","112","",""
"732","Wed, Feb 5, 2014","Box Score","Boston Celtics","114","Philadelphia 76ers","108","",""
"733","Wed, Feb 5, 2014","Box Score","Toronto Raptors","101","Sacramento Kings","109","",""
"734","Wed, Feb 5, 2014","Box Score","San Antonio Spurs","125","Washington Wizards","118","2OT",""
"735","Thu, Feb 6, 2014","Box Score","San Antonio Spurs","89","Brooklyn Nets","103","",""
"736","Thu, Feb 6, 2014","Box Score","Chicago Bulls","87","Golden State Warriors","102","",""
"737","Fri, Feb 7, 2014","Box Score","Sacramento Kings","89","Boston Celtics","99","",""
"738","Fri, Feb 7, 2014","Box Score","Utah Jazz","81","Dallas Mavericks","103","",""
"739","Fri, Feb 7, 2014","Box Score","Brooklyn Nets","95","Detroit Pistons","111","",""
"740","Fri, Feb 7, 2014","Box Score","Portland Trail Blazers","113","Indiana Pacers","118","OT",""
"741","Fri, Feb 7, 2014","Box Score","Toronto Raptors","105","Los Angeles Clippers","118","",""
"742","Fri, Feb 7, 2014","Box Score","Minnesota Timberwolves","91","New Orleans Pelicans","98","",""
"743","Fri, Feb 7, 2014","Box Score","Denver Nuggets","90","New York Knicks","117","",""
"744","Fri, Feb 7, 2014","Box Score","Oklahoma City Thunder","102","Orlando Magic","103","",""
"745","Fri, Feb 7, 2014","Box Score","Los Angeles Lakers","112","Philadelphia 76ers","98","",""
"746","Fri, Feb 7, 2014","Box Score","Cleveland Cavaliers","115","Washington Wizards","113","",""
"747","Sat, Feb 8, 2014","Box Score","Memphis Grizzlies","79","Atlanta Hawks","76","",""
"748","Sat, Feb 8, 2014","Box Score","San Antonio Spurs","104","Charlotte Bobcats","100","",""
"749","Sat, Feb 8, 2014","Box Score","Denver Nuggets","109","Detroit Pistons","126","",""
"750","Sat, Feb 8, 2014","Box Score","Houston Rockets","101","Milwaukee Bucks","95","",""
"751","Sat, Feb 8, 2014","Box Score","Portland Trail Blazers","117","Minnesota Timberwolves","110","",""
"752","Sat, Feb 8, 2014","Box Score","Golden State Warriors","109","Phoenix Suns","122","",""
"753","Sat, Feb 8, 2014","Box Score","Miami Heat","89","Utah Jazz","94","",""
"754","Sun, Feb 9, 2014","Box Score","Dallas Mavericks","102","Boston Celtics","91","",""
"755","Sun, Feb 9, 2014","Box Score","New Orleans Pelicans","81","Brooklyn Nets","93","",""
"756","Sun, Feb 9, 2014","Box Score","Memphis Grizzlies","83","Cleveland Cavaliers","91","OT",""
"757","Sun, Feb 9, 2014","Box Score","Philadelphia 76ers","78","Los Angeles Clippers","123","",""
"758","Sun, Feb 9, 2014","Box Score","Chicago Bulls","92","Los Angeles Lakers","86","",""
"759","Sun, Feb 9, 2014","Box Score","New York Knicks","100","Oklahoma City Thunder","112","",""
"760","Sun, Feb 9, 2014","Box Score","Indiana Pacers","92","Orlando Magic","93","",""
"761","Sun, Feb 9, 2014","Box Score","Sacramento Kings","84","Washington Wizards","93","",""
"762","Mon, Feb 10, 2014","Box Score","San Antonio Spurs","100","Detroit Pistons","109","",""
"763","Mon, Feb 10, 2014","Box Score","Philadelphia 76ers","80","Golden State Warriors","123","",""
"764","Mon, Feb 10, 2014","Box Score","Denver Nuggets","80","Indiana Pacers","119","",""
"765","Mon, Feb 10, 2014","Box Score","Boston Celtics","102","Milwaukee Bucks","86","",""
"766","Mon, Feb 10, 2014","Box Score","Houston Rockets","107","Minnesota Timberwolves","89","",""
"767","Mon, Feb 10, 2014","Box Score","New Orleans Pelicans","101","Toronto Raptors","108","",""
"768","Tue, Feb 11, 2014","Box Score","Dallas Mavericks","89","Charlotte Bobcats","114","",""
"769","Tue, Feb 11, 2014","Box Score","Atlanta Hawks","85","Chicago Bulls","100","",""
"770","Tue, Feb 11, 2014","Box Score","Sacramento Kings","99","Cleveland Cavaliers","109","",""
"771","Tue, Feb 11, 2014","Box Score","Utah Jazz","96","Los Angeles Lakers","79","",""
"772","Tue, Feb 11, 2014","Box Score","Washington Wizards","89","Memphis Grizzlies","92","",""
"773","Tue, Feb 11, 2014","Box Score","Miami Heat","103","Phoenix Suns","97","",""
"774","Tue, Feb 11, 2014","Box Score","Oklahoma City Thunder","98","Portland Trail Blazers","95","",""
"775","Wed, Feb 12, 2014","Box Score","San Antonio Spurs","104","Boston Celtics","92","",""
"776","Wed, Feb 12, 2014","Box Score","Charlotte Bobcats","89","Brooklyn Nets","105","",""
"777","Wed, Feb 12, 2014","Box Score","Cleveland Cavaliers","93","Detroit Pistons","89","",""
"778","Wed, Feb 12, 2014","Box Score","Miami Heat","111","Golden State Warriors","110","",""
"779","Wed, Feb 12, 2014","Box Score","Washington Wizards","112","Houston Rockets","113","",""
"780","Wed, Feb 12, 2014","Box Score","Dallas Mavericks","81","Indiana Pacers","73","",""
"781","Wed, Feb 12, 2014","Box Score","Portland Trail Blazers","117","Los Angeles Clippers","122","",""
"782","Wed, Feb 12, 2014","Box Score","New Orleans Pelicans","102","Milwaukee Bucks","98","",""
"783","Wed, Feb 12, 2014","Box Score","Denver Nuggets","90","Minnesota Timberwolves","117","",""
"784","Wed, Feb 12, 2014","Box Score","Sacramento Kings","106","New York Knicks","101","OT",""
"785","Wed, Feb 12, 2014","Box Score","Memphis Grizzlies","86","Orlando Magic","81","",""
"786","Wed, Feb 12, 2014","Box Score","Atlanta Hawks","83","Toronto Raptors","104","",""
"787","Wed, Feb 12, 2014","Box Score","Philadelphia 76ers","100","Utah Jazz","105","",""
"788","Thu, Feb 13, 2014","Box Score","Brooklyn Nets","76","Chicago Bulls","92","",""
"789","Thu, Feb 13, 2014","Box Score","Oklahoma City Thunder","107","Los Angeles Lakers","103","",""
"790","Tue, Feb 18, 2014","Box Score","Miami Heat","117","Dallas Mavericks","106","",""
"791","Tue, Feb 18, 2014","Box Score","Phoenix Suns","112","Denver Nuggets","107","OT",""
"792","Tue, Feb 18, 2014","Box Score","Charlotte Bobcats","108","Detroit Pistons","96","",""
"793","Tue, Feb 18, 2014","Box Score","Atlanta Hawks","98","Indiana Pacers","108","",""
"794","Tue, Feb 18, 2014","Box Score","San Antonio Spurs","113","Los Angeles Clippers","103","",""
"795","Tue, Feb 18, 2014","Box Score","New York Knicks","93","Memphis Grizzlies","98","",""
"796","Tue, Feb 18, 2014","Box Score","Orlando Magic","100","Milwaukee Bucks","104","",""
"797","Tue, Feb 18, 2014","Box Score","Cleveland Cavaliers","114","Philadelphia 76ers","85","",""
"798","Tue, Feb 18, 2014","Box Score","Toronto Raptors","103","Washington Wizards","93","",""
"799","Wed, Feb 19, 2014","Box Score","Washington Wizards","114","Atlanta Hawks","97","",""
"800","Wed, Feb 19, 2014","Box Score","Detroit Pistons","98","Charlotte Bobcats","116","",""
"801","Wed, Feb 19, 2014","Box Score","Orlando Magic","93","Cleveland Cavaliers","101","",""
"802","Wed, Feb 19, 2014","Box Score","Houston Rockets","134","Los Angeles Lakers","108","",""
"803","Wed, Feb 19, 2014","Box Score","Indiana Pacers","91","Minnesota Timberwolves","104","",""
"804","Wed, Feb 19, 2014","Box Score","New York Knicks","98","New Orleans Pelicans","91","",""
"805","Wed, Feb 19, 2014","Box Score","Boston Celtics","94","Phoenix Suns","100","",""
"806","Wed, Feb 19, 2014","Box Score","San Antonio Spurs","111","Portland Trail Blazers","109","",""
"807","Wed, Feb 19, 2014","Box Score","Golden State Warriors","101","Sacramento Kings","92","",""
"808","Wed, Feb 19, 2014","Box Score","Chicago Bulls","94","Toronto Raptors","92","",""
"809","Wed, Feb 19, 2014","Box Score","Brooklyn Nets","105","Utah Jazz","99","",""
"810","Thu, Feb 20, 2014","Box Score","Houston Rockets","99","Golden State Warriors","102","OT",""
"811","Thu, Feb 20, 2014","Box Score","Denver Nuggets","101","Milwaukee Bucks","90","",""
"812","Thu, Feb 20, 2014","Box Score","Miami Heat","103","Oklahoma City Thunder","81","",""
"813","Fri, Feb 21, 2014","Box Score","New Orleans Pelicans","87","Charlotte Bobcats","90","",""
"814","Fri, Feb 21, 2014","Box Score","Denver Nuggets","89","Chicago Bulls","117","",""
"815","Fri, Feb 21, 2014","Box Score","Atlanta Hawks","107","Detroit Pistons","115","",""
"816","Fri, Feb 21, 2014","Box Score","Boston Celtics","92","Los Angeles Lakers","101","",""
"817","Fri, Feb 21, 2014","Box Score","Los Angeles Clippers","96","Memphis Grizzlies","102","",""
"818","Fri, Feb 21, 2014","Box Score","New York Knicks","121","Orlando Magic","129","2OT",""
"819","Fri, Feb 21, 2014","Box Score","Dallas Mavericks","124","Philadelphia 76ers","112","",""
"820","Fri, Feb 21, 2014","Box Score","San Antonio Spurs","85","Phoenix Suns","106","",""
"821","Fri, Feb 21, 2014","Box Score","Utah Jazz","94","Portland Trail Blazers","102","",""
"822","Fri, Feb 21, 2014","Box Score","Cleveland Cavaliers","91","Toronto Raptors","98","",""
"823","Sat, Feb 22, 2014","Box Score","New York Knicks","98","Atlanta Hawks","107","",""
"824","Sat, Feb 22, 2014","Box Score","Memphis Grizzlies","89","Charlotte Bobcats","92","",""
"825","Sat, Feb 22, 2014","Box Score","Dallas Mavericks","113","Detroit Pistons","102","",""
"826","Sat, Feb 22, 2014","Box Score","Brooklyn Nets","86","Golden State Warriors","93","",""
"827","Sat, Feb 22, 2014","Box Score","Indiana Pacers","110","Milwaukee Bucks","100","",""
"828","Sat, Feb 22, 2014","Box Score","Boston Celtics","98","Sacramento Kings","105","",""
"829","Sat, Feb 22, 2014","Box Score","Minnesota Timberwolves","121","Utah Jazz","104","",""
"830","Sat, Feb 22, 2014","Box Score","New Orleans Pelicans","93","Washington Wizards","94","",""
"831","Sun, Feb 23, 2014","Box Score","Washington Wizards","96","Cleveland Cavaliers","83","",""
"832","Sun, Feb 23, 2014","Box Score","Sacramento Kings","109","Denver Nuggets","95","",""
"833","Sun, Feb 23, 2014","Box Score","Brooklyn Nets","108","Los Angeles Lakers","102","",""
"834","Sun, Feb 23, 2014","Box Score","Chicago Bulls","79","Miami Heat","93","",""
"835","Sun, Feb 23, 2014","Box Score","Los Angeles Clippers","125","Oklahoma City Thunder","117","",""
"836","Sun, Feb 23, 2014","Box Score","Houston Rockets","115","Phoenix Suns","112","",""
"837","Sun, Feb 23, 2014","Box Score","Minnesota Timberwolves","97","Portland Trail Blazers","108","",""
"838","Sun, Feb 23, 2014","Box Score","Orlando Magic","90","Toronto Raptors","105","",""
"839","Mon, Feb 24, 2014","Box Score","Golden State Warriors","104","Detroit Pistons","96","",""
"840","Mon, Feb 24, 2014","Box Score","Los Angeles Clippers","123","New Orleans Pelicans","110","",""
"841","Mon, Feb 24, 2014","Box Score","Dallas Mavericks","110","New York Knicks","108","",""
"842","Mon, Feb 24, 2014","Box Score","Milwaukee Bucks","130","Philadelphia 76ers","110","",""
"843","Mon, Feb 24, 2014","Box Score","Boston Celtics","98","Utah Jazz","110","",""
"844","Tue, Feb 25, 2014","Box Score","Chicago Bulls","107","Atlanta Hawks","103","",""
"845","Tue, Feb 25, 2014","Box Score","Toronto Raptors","99","Cleveland Cavaliers","93","",""
"846","Tue, Feb 25, 2014","Box Score","Portland Trail Blazers","100","Denver Nuggets","95","",""
"847","Tue, Feb 25, 2014","Box Score","Los Angeles Lakers","98","Indiana Pacers","118","",""
"848","Tue, Feb 25, 2014","Box Score","Minnesota Timberwolves","110","Phoenix Suns","101","",""
"849","Tue, Feb 25, 2014","Box Score","Houston Rockets","129","Sacramento Kings","103","",""
"850","Tue, Feb 25, 2014","Box Score","Orlando Magic","106","Washington Wizards","115","",""
"851","Wed, Feb 26, 2014","Box Score","Atlanta Hawks","104","Boston Celtics","115","",""
"852","Wed, Feb 26, 2014","Box Score","Golden State Warriors","83","Chicago Bulls","103","",""
"853","Wed, Feb 26, 2014","Box Score","New Orleans Pelicans","89","Dallas Mavericks","108","",""
"854","Wed, Feb 26, 2014","Box Score","Houston Rockets","93","Los Angeles Clippers","101","",""
"855","Wed, Feb 26, 2014","Box Score","Los Angeles Lakers","103","Memphis Grizzlies","108","",""
"856","Wed, Feb 26, 2014","Box Score","Cleveland Cavaliers","114","Oklahoma City Thunder","104","",""
"857","Wed, Feb 26, 2014","Box Score","Orlando Magic","101","Philadelphia 76ers","90","",""
"858","Wed, Feb 26, 2014","Box Score","Brooklyn Nets","80","Portland Trail Blazers","124","",""
"859","Wed, Feb 26, 2014","Box Score","Detroit Pistons","110","San Antonio Spurs","120","",""
"860","Wed, Feb 26, 2014","Box Score","Phoenix Suns","86","Utah Jazz","109","",""
"861","Thu, Feb 27, 2014","Box Score","Brooklyn Nets","112","Denver Nuggets","89","",""
"862","Thu, Feb 27, 2014","Box Score","Milwaukee Bucks","96","Indiana Pacers","101","",""
